model,NUTS_ID,year,window,gdd,heat,frost,precip
ipsl-cm6a-lr,SI043,1989,Mar-Jul,1621.54,59.421,1.57,874.772
ipsl-cm6a-lr,SI043,1990,Apr-Aug,2116.457,195.145,0.539,761.707
ipsl-cm6a-lr,SI043,1990,Mar-Jul,1654.99,84.298,3.121,774.484
ipsl-cm6a-lr,SI043,1991,Apr-Aug,2074.306,249.501,1.412,802.937
ipsl-cm6a-lr,SI043,1991,Mar-Jul,1568.742,115.238,2.027,848.455
ipsl-cm6a-lr,SI043,1992,Apr-Aug,2269.826,309.415,0.21,645.074
ipsl-cm6a-lr,SI043,1992,Mar-Jul,1662.155,88.516,4.564,773.881
ipsl-cm6a-lr,SI043,1993,Apr-Aug,2225.651,249.609,0.514,502.044
ipsl-cm6a-lr,SI043,1993,Mar-Jul,1676.151,90.901,12.983,446.795
ipsl-cm6a-lr,SI043,1994,Apr-Aug,2266.226,336.55,1.019,703.507
ipsl-cm6a-lr,SI043,1994,Mar-Jul,1776.711,168.955,1.836,589.994
ipsl-cm6a-lr,SI043,1995,Apr-Aug,2140.856,228.581,1.555,708.042
ipsl-cm6a-lr,SI043,1995,Mar-Jul,1607.804,130.433,10.756,707.612
ipsl-cm6a-lr,SI043,1996,Apr-Aug,2146.125,171.808,0.349,902.095
ipsl-cm6a-lr,SI043,1996,Mar-Jul,1600.051,97.067,15.28,802.885
ipsl-cm6a-lr,SI043,1997,Apr-Aug,2140.319,183.247,3.738,710.861
ipsl-cm6a-lr,SI043,1997,Mar-Jul,1640.293,80.559,6.191,643.378
ipsl-cm6a-lr,SI043,1998,Apr-Aug,2277.739,306.664,0.349,912.675
ipsl-cm6a-lr,SI043,1998,Mar-Jul,1716.912,139.619,11.822,819.542
ipsl-cm6a-lr,SI043,1999,Apr-Aug,2270.033,198.996,0.174,735.077
ipsl-cm6a-lr,SI043,1999,Mar-Jul,1750.964,101.145,3.592,742.458
ipsl-cm6a-lr,SI043,2000,Apr-Aug,2353.954,302.675,0.174,670.307
ipsl-cm6a-lr,SI043,2000,Mar-Jul,1797.471,136.527,6.833,776.108
ipsl-cm6a-lr,SI043,2001,Apr-Aug,2277.522,303.8,1.48,550.153
ipsl-cm6a-lr,SI043,2001,Mar-Jul,1755.39,121.278,3.082,842.366
ipsl-cm6a-lr,SI043,2002,Apr-Aug,2266.176,236.382,0.214,858.304
ipsl-cm6a-lr,SI043,2002,Mar-Jul,1799.588,146.453,2.308,677.54
ipsl-cm6a-lr,SI043,2003,Apr-Aug,2477.663,522.818,3.48,536.445
ipsl-cm6a-lr,SI043,2003,Mar-Jul,1889.793,269.684,9.297,423.664
ipsl-cm6a-lr,SI043,2004,Apr-Aug,2130.775,238.791,0.21,815.66
ipsl-cm6a-lr,SI043,2004,Mar-Jul,1587.162,114.941,11.01,738.748
ipsl-cm6a-lr,SI043,2005,Apr-Aug,2180.745,223.98,0.575,810.544
ipsl-cm6a-lr,SI043,2005,Mar-Jul,1718.164,170.404,12.767,662.847
ipsl-cm6a-lr,SI043,2006,Apr-Aug,2229.791,313.141,1.339,549.356
ipsl-cm6a-lr,SI043,2006,Mar-Jul,1755.257,271.713,15.8,551.304
ipsl-cm6a-lr,SI043,2007,Apr-Aug,2408.318,284.061,0,537.36
ipsl-cm6a-lr,SI043,2007,Mar-Jul,1926.876,182.496,2.817,565.413
ipsl-cm6a-lr,SI043,2008,Apr-Aug,2284.256,286.556,0.329,939.989
ipsl-cm6a-lr,SI043,2008,Mar-Jul,1729.939,161.232,6.817,986.784
ipsl-cm6a-lr,SI043,2009,Apr-Aug,2395.715,326.008,0,652.51
ipsl-cm6a-lr,SI043,2009,Mar-Jul,1801.886,146.064,7.074,852.959
ipsl-cm6a-lr,SI043,2010,Apr-Aug,2267.373,274.982,0.523,850.136
ipsl-cm6a-lr,SI043,2010,Mar-Jul,1750.747,173.31,11.498,752.87
ipsl-cm6a-lr,SI043,2011,Apr-Aug,2365.365,304.736,0.155,615.141
ipsl-cm6a-lr,SI043,2011,Mar-Jul,1814.387,120.355,8.106,733.254
ipsl-cm6a-lr,SI043,2012,Apr-Aug,2372.016,412.569,1.175,755.759
ipsl-cm6a-lr,SI043,2012,Mar-Jul,1882.034,200.435,2.928,706.911
ipsl-cm6a-lr,SI043,2013,Apr-Aug,2281.936,387.638,0.349,675.977
ipsl-cm6a-lr,SI043,2013,Mar-Jul,1699.942,201.584,11.542,898.948
ipsl-cm6a-lr,SI043,2014,Apr-Aug,2218.084,193.011,0.349,818.136
ipsl-cm6a-lr,SI043,2014,Mar-Jul,1775.148,113.76,0.928,703.974
ipsl-cm6a-lr,SI043,2015,Apr-Aug,2397.244,405.867,1.364,620.939
ipsl-cm6a-lr,SI043,2015,Mar-Jul,1843.686,231.611,4.579,633.545
ipsl-cm6a-lr,SI043,2016,Apr-Aug,2295.604,308.761,0.717,774.557
ipsl-cm6a-lr,SI043,2016,Mar-Jul,1763.43,170.21,3.045,768.005
ipsl-cm6a-lr,SI043,2017,Apr-Aug,2410.742,408.632,0.812,754.235
ipsl-cm6a-lr,SI043,2017,Mar-Jul,1911.367,206.093,2.446,714.344
ipsl-cm6a-lr,SI043,2018,Apr-Aug,2510.615,383.269,0.174,602.15
ipsl-cm6a-lr,SI043,2018,Mar-Jul,1908.454,180.863,9.204,693.673
ipsl-cm6a-lr,SI043,2019,Apr-Aug,2371.993,407.407,0,733.039
ipsl-cm6a-lr,SI043,2019,Mar-Jul,1831.035,248.903,2.74,701.013
ipsl-cm6a-lr,SI043,2020,Apr-Aug,2326.182,268.839,2.623,841.548
ipsl-cm6a-lr,SI043,2020,Mar-Jul,1765.413,117.921,7.568,812.814
ipsl-cm6a-lr,SI043,2021,Apr-Aug,2233.513,333.417,4.701,851.96
ipsl-cm6a-lr,SI043,2021,Mar-Jul,1702.403,202.056,17.01,762.871
ipsl-cm6a-lr,SI043,2022,Apr-Aug,2508.454,495.263,1.085,395.999
ipsl-cm6a-lr,SI043,2022,Mar-Jul,1926.958,310.8,14.353,347.603
ipsl-cm6a-lr,SI043,2023,Apr-Aug,2320.148,335.33,1.777,950.217
ipsl-cm6a-lr,SI043,2023,Mar-Jul,1803.681,175.809,4.382,803.62
ipsl-cm6a-lr,SI044,1989,Apr-Aug,2382.206,252.897,0,658.154
ipsl-cm6a-lr,SI044,1989,Mar-Jul,1920.704,108.184,0.008,685.978
ipsl-cm6a-lr,SI044,1990,Apr-Aug,2401.164,319.551,0,507.648
ipsl-cm6a-lr,SI044,1990,Mar-Jul,1926.675,147.26,1.086,498.07
ipsl-cm6a-lr,SI044,1991,Apr-Aug,2356.173,394.007,0.008,558.838
ipsl-cm6a-lr,SI044,1991,Mar-Jul,1864.479,191.036,0.008,566.221
ipsl-cm6a-lr,SI044,1992,Apr-Aug,2534.608,403.063,0,472.09
ipsl-cm6a-lr,SI044,1992,Mar-Jul,1935.898,137.102,0.982,565.648
ipsl-cm6a-lr,SI044,1993,Apr-Aug,2507.52,374.142,0.008,313.269
ipsl-cm6a-lr,SI044,1993,Mar-Jul,1921.791,149.146,4.18,288.101
ipsl-cm6a-lr,SI044,1994,Apr-Aug,2543.075,504.182,0,484.093
ipsl-cm6a-lr,SI044,1994,Mar-Jul,2063.084,261.844,0.008,396.57
ipsl-cm6a-lr,SI044,1995,Apr-Aug,2411.441,342.407,0,583.755
ipsl-cm6a-lr,SI044,1995,Mar-Jul,1853.705,189.991,1.657,613.749
ipsl-cm6a-lr,SI044,1996,Apr-Aug,2444.624,285.499,0,561.761
ipsl-cm6a-lr,SI044,1996,Mar-Jul,1858.702,146.683,8.11,503.52
ipsl-cm6a-lr,SI044,1997,Apr-Aug,2404.204,296.861,0.655,456.95
ipsl-cm6a-lr,SI044,1997,Mar-Jul,1903.219,136.485,0.663,425.822
ipsl-cm6a-lr,SI044,1998,Apr-Aug,2546.602,450.169,0,569.62
ipsl-cm6a-lr,SI044,1998,Mar-Jul,1974.862,211.339,3.407,521.134
ipsl-cm6a-lr,SI044,1999,Apr-Aug,2577.474,349.548,0,454.103
ipsl-cm6a-lr,SI044,1999,Mar-Jul,2049.022,172.274,0.218,503.421
ipsl-cm6a-lr,SI044,2000,Apr-Aug,2604.061,419.037,0,400.916
ipsl-cm6a-lr,SI044,2000,Mar-Jul,2046.482,181.916,1.356,497.078
ipsl-cm6a-lr,SI044,2001,Apr-Aug,2571.394,465.63,0.008,332.062
ipsl-cm6a-lr,SI044,2001,Mar-Jul,2077.848,201.373,0.165,510.329
ipsl-cm6a-lr,SI044,2002,Apr-Aug,2573.607,375.521,0,655.376
ipsl-cm6a-lr,SI044,2002,Mar-Jul,2105.198,224.059,0,468.736
ipsl-cm6a-lr,SI044,2003,Apr-Aug,2747.127,732.723,1.727,262.924
ipsl-cm6a-lr,SI044,2003,Mar-Jul,2171.946,400.898,2.329,226.64
ipsl-cm6a-lr,SI044,2004,Apr-Aug,2450.427,384.546,0,443.628
ipsl-cm6a-lr,SI044,2004,Mar-Jul,1878.398,186.657,3.885,443.342
ipsl-cm6a-lr,SI044,2005,Apr-Aug,2478.351,349.69,0,583.566
ipsl-cm6a-lr,SI044,2005,Mar-Jul,1985.515,245.643,7.685,469.01
ipsl-cm6a-lr,SI044,2006,Apr-Aug,2535.021,475.133,0,469.184
ipsl-cm6a-lr,SI044,2006,Mar-Jul,2019.493,380.418,6.583,414.168
ipsl-cm6a-lr,SI044,2007,Apr-Aug,2726.398,467.406,0,328.307
ipsl-cm6a-lr,SI044,2007,Mar-Jul,2253.834,297.791,0,327.962
ipsl-cm6a-lr,SI044,2008,Apr-Aug,2585.306,473.49,0,612.229
ipsl-cm6a-lr,SI044,2008,Mar-Jul,2024.879,259.104,2.03,662.476
ipsl-cm6a-lr,SI044,2009,Apr-Aug,2695.666,516.972,0,357.82
ipsl-cm6a-lr,SI044,2009,Mar-Jul,2120.414,251.126,1.093,483.369
ipsl-cm6a-lr,SI044,2010,Apr-Aug,2550.404,408.835,0,577.532
ipsl-cm6a-lr,SI044,2010,Mar-Jul,2015.887,244.723,6.607,546.114
ipsl-cm6a-lr,SI044,2011,Apr-Aug,2655.898,475.85,0,417.642
ipsl-cm6a-lr,SI044,2011,Mar-Jul,2100.7,211.798,3.576,531.386
ipsl-cm6a-lr,SI044,2012,Apr-Aug,2653.487,626.765,0.218,351.392
ipsl-cm6a-lr,SI044,2012,Mar-Jul,2171.538,320.34,0.436,312.71
ipsl-cm6a-lr,SI044,2013,Apr-Aug,2584.488,549.698,0,445.848
ipsl-cm6a-lr,SI044,2013,Mar-Jul,2001.308,290.538,3.788,651.84
ipsl-cm6a-lr,SI044,2014,Apr-Aug,2538.685,316.02,0,647.481
ipsl-cm6a-lr,SI044,2014,Mar-Jul,2097.951,176.893,0,577.218
ipsl-cm6a-lr,SI044,2015,Apr-Aug,2674.085,596.825,0,389.878
ipsl-cm6a-lr,SI044,2015,Mar-Jul,2144.77,351.836,0,357.05
ipsl-cm6a-lr,SI044,2016,Apr-Aug,2614.028,488.718,0,443.499
ipsl-cm6a-lr,SI044,2016,Mar-Jul,2076.557,268.708,0,484.339
ipsl-cm6a-lr,SI044,2017,Apr-Aug,2674.341,578.298,0,373.384
ipsl-cm6a-lr,SI044,2017,Mar-Jul,2183.859,297.87,0,348.139
ipsl-cm6a-lr,SI044,2018,Apr-Aug,2784.672,546.436,0,485.615
ipsl-cm6a-lr,SI044,2018,Mar-Jul,2191.061,274.854,2.519,530.744
ipsl-cm6a-lr,SI044,2019,Apr-Aug,2611.91,582.456,0,530.569
ipsl-cm6a-lr,SI044,2019,Mar-Jul,2088.789,340.927,0.359,490.109
ipsl-cm6a-lr,SI044,2020,Apr-Aug,2598.16,410.001,1.387,502.769
ipsl-cm6a-lr,SI044,2020,Mar-Jul,2043.731,187.335,1.613,472.232
ipsl-cm6a-lr,SI044,2021,Apr-Aug,2524.28,496.012,1.998,525.471
ipsl-cm6a-lr,SI044,2021,Mar-Jul,1971.699,293.612,7.915,508.143
ipsl-cm6a-lr,SI044,2022,Apr-Aug,2783.671,720.397,0,259.455
ipsl-cm6a-lr,SI044,2022,Mar-Jul,2189.86,453.015,5.271,242.892
ipsl-cm6a-lr,SI044,2023,Apr-Aug,2617.609,521.399,0.226,636.192
ipsl-cm6a-lr,SI044,2023,Mar-Jul,2117.639,290.75,0.646,517.476
ipsl-cm6a-lr,SK010,1989,Apr-Aug,2452.223,331.559,0.04,295.478
ipsl-cm6a-lr,SK010,1989,Mar-Jul,1990.915,175.328,0.04,241.427
ipsl-cm6a-lr,SK010,1990,Apr-Aug,2455.539,438.303,0.04,214.651
ipsl-cm6a-lr,SK010,1990,Mar-Jul,1985.013,198.672,0.04,224.892
ipsl-cm6a-lr,SK010,1991,Apr-Aug,2348.472,402.34,0.538,253.472
ipsl-cm6a-lr,SK010,1991,Mar-Jul,1842.016,232.159,0.538,258.261
ipsl-cm6a-lr,SK010,1992,Apr-Aug,2601.198,602.777,0,188.421
ipsl-cm6a-lr,SK010,1992,Mar-Jul,1996.872,247.548,2.757,265.961
ipsl-cm6a-lr,SK010,1993,Apr-Aug,2519.356,404.459,0.112,241.633
ipsl-cm6a-lr,SK010,1993,Mar-Jul,1976.127,216.289,6.391,207.195
ipsl-cm6a-lr,SK010,1994,Apr-Aug,2562.887,565.712,0.12,275.832
ipsl-cm6a-lr,SK010,1994,Mar-Jul,2071.367,336.591,0.273,273.031
ipsl-cm6a-lr,SK010,1995,Apr-Aug,2499.611,433.011,0.04,332.549
ipsl-cm6a-lr,SK010,1995,Mar-Jul,1929.29,259.161,0.385,346.211
ipsl-cm6a-lr,SK010,1996,Apr-Aug,2459.727,299.909,1.535,363.404
ipsl-cm6a-lr,SK010,1996,Mar-Jul,1852.273,167.13,10.189,317.666
ipsl-cm6a-lr,SK010,1997,Apr-Aug,2400.106,350.236,3.859,342.225
ipsl-cm6a-lr,SK010,1997,Mar-Jul,1826.162,162.478,8.11,373.341
ipsl-cm6a-lr,SK010,1998,Apr-Aug,2567.817,461.842,0,244.005
ipsl-cm6a-lr,SK010,1998,Mar-Jul,2007.909,256.04,9.834,236.6
ipsl-cm6a-lr,SK010,1999,Apr-Aug,2528.195,325.764,0,378.061
ipsl-cm6a-lr,SK010,1999,Mar-Jul,2054.862,198.551,2.13,354.022
ipsl-cm6a-lr,SK010,2000,Apr-Aug,2659.177,503.377,0,192.83
ipsl-cm6a-lr,SK010,2000,Mar-Jul,2102.166,276.516,0,238.781
ipsl-cm6a-lr,SK010,2001,Apr-Aug,2518.445,448.927,0.526,251.292
ipsl-cm6a-lr,SK010,2001,Mar-Jul,1987.432,218.048,1.394,277.874
ipsl-cm6a-lr,SK010,2002,Apr-Aug,2672.926,495.99,2.099,279.343
ipsl-cm6a-lr,SK010,2002,Mar-Jul,2137.689,323.565,2.798,239.088
ipsl-cm6a-lr,SK010,2003,Apr-Aug,2719.748,663.024,1.851,200.768
ipsl-cm6a-lr,SK010,2003,Mar-Jul,2142.154,354.992,8.246,184.77
ipsl-cm6a-lr,SK010,2004,Apr-Aug,2472.11,357.496,0,209.045
ipsl-cm6a-lr,SK010,2004,Mar-Jul,1900.032,155.198,5.671,256.325
ipsl-cm6a-lr,SK010,2005,Apr-Aug,2503.666,363.965,0.565,329.368
ipsl-cm6a-lr,SK010,2005,Mar-Jul,1978.117,257.53,13.467,235.412
ipsl-cm6a-lr,SK010,2006,Apr-Aug,2543.59,433.27,0,328.993
ipsl-cm6a-lr,SK010,2006,Mar-Jul,2010.702,347.755,8.728,271.962
ipsl-cm6a-lr,SK010,2007,Apr-Aug,2736.24,606.956,0,195.389
ipsl-cm6a-lr,SK010,2007,Mar-Jul,2229.129,392.963,0,217.807
ipsl-cm6a-lr,SK010,2008,Apr-Aug,2619.056,458.21,0,309.211
ipsl-cm6a-lr,SK010,2008,Mar-Jul,2075.809,277.548,1.637,327.823
ipsl-cm6a-lr,SK010,2009,Apr-Aug,2695.592,469.072,0,264.021
ipsl-cm6a-lr,SK010,2009,Mar-Jul,2117.244,249.974,0.081,318.122
ipsl-cm6a-lr,SK010,2010,Apr-Aug,2536.49,421.91,0.112,509.12
ipsl-cm6a-lr,SK010,2010,Mar-Jul,2029.794,277.923,5.638,409.757
ipsl-cm6a-lr,SK010,2011,Apr-Aug,2609.139,428.074,0,334.914
ipsl-cm6a-lr,SK010,2011,Mar-Jul,2082.639,218.849,5.776,345.662
ipsl-cm6a-lr,SK010,2012,Apr-Aug,2676.933,635.149,0.153,244.269
ipsl-cm6a-lr,SK010,2012,Mar-Jul,2187.163,379.583,4.238,231.228
ipsl-cm6a-lr,SK010,2013,Apr-Aug,2591.876,540.705,0.193,240.985
ipsl-cm6a-lr,SK010,2013,Mar-Jul,1993.02,308.065,10.256,239.022
ipsl-cm6a-lr,SK010,2014,Apr-Aug,2581.789,409.77,0,373.866
ipsl-cm6a-lr,SK010,2014,Mar-Jul,2170.327,295.024,0.425,292.02
ipsl-cm6a-lr,SK010,2015,Apr-Aug,2620.528,673.68,0.1,178.953
ipsl-cm6a-lr,SK010,2015,Mar-Jul,2063.522,370.151,2.64,157.961
ipsl-cm6a-lr,SK010,2016,Apr-Aug,2631.636,471.07,0.041,308.618
ipsl-cm6a-lr,SK010,2016,Mar-Jul,2103.783,302.408,0.825,296.185
ipsl-cm6a-lr,SK010,2017,Apr-Aug,2683.685,685.61,0,176.168
ipsl-cm6a-lr,SK010,2017,Mar-Jul,2208.39,400.137,0.081,174.284
ipsl-cm6a-lr,SK010,2018,Apr-Aug,2915.423,676.636,0,241.364
ipsl-cm6a-lr,SK010,2018,Mar-Jul,2304.84,372.779,11.126,250.631
ipsl-cm6a-lr,SK010,2019,Apr-Aug,2672.097,647.88,0,253.629
ipsl-cm6a-lr,SK010,2019,Mar-Jul,2164.451,394.229,0.768,239.244
ipsl-cm6a-lr,SK010,2020,Apr-Aug,2580.575,499.549,2.274,252.307
ipsl-cm6a-lr,SK010,2020,Mar-Jul,2030.638,258.941,6.313,239.222
ipsl-cm6a-lr,SK010,2021,Apr-Aug,2514.336,531.452,1.94,252.48
ipsl-cm6a-lr,SK010,2021,Mar-Jul,1980.016,387.036,9.865,182.803
ipsl-cm6a-lr,SK010,2022,Apr-Aug,2672.402,621.519,0.656,274.638
ipsl-cm6a-lr,SK010,2022,Mar-Jul,2081.367,371.893,11.322,236.799
ipsl-cm6a-lr,SK010,2023,Apr-Aug,2540.131,506.169,1.521,358.408
ipsl-cm6a-lr,SK010,2023,Mar-Jul,2040.033,306.322,5.962,286.46
ipsl-cm6a-lr,SK021,1989,Apr-Aug,2463.817,351.537,0.178,262.415
ipsl-cm6a-lr,SK021,1989,Mar-Jul,2001.98,190.411,0.178,227.067
ipsl-cm6a-lr,SK021,1990,Apr-Aug,2459.482,444.389,0.281,210.398
ipsl-cm6a-lr,SK021,1990,Mar-Jul,1982.686,202.382,0.281,219.521
ipsl-cm6a-lr,SK021,1991,Apr-Aug,2353.545,417.435,0.827,233.428
ipsl-cm6a-lr,SK021,1991,Mar-Jul,1858.735,244.51,0.827,230.64
ipsl-cm6a-lr,SK021,1992,Apr-Aug,2618.294,622.11,0.105,195.619
ipsl-cm6a-lr,SK021,1992,Mar-Jul,2010.496,264.479,4.639,269.216
ipsl-cm6a-lr,SK021,1993,Apr-Aug,2531.353,437.941,0.387,220.982
ipsl-cm6a-lr,SK021,1993,Mar-Jul,1983.895,239.218,7.164,191.722
ipsl-cm6a-lr,SK021,1994,Apr-Aug,2564.11,587.744,0,307.816
ipsl-cm6a-lr,SK021,1994,Mar-Jul,2072.151,354.83,0.703,283.716
ipsl-cm6a-lr,SK021,1995,Apr-Aug,2506.299,465.868,0.399,299.667
ipsl-cm6a-lr,SK021,1995,Mar-Jul,1937.581,279.41,1.089,323.237
ipsl-cm6a-lr,SK021,1996,Apr-Aug,2482.385,329.539,1.54,332.101
ipsl-cm6a-lr,SK021,1996,Mar-Jul,1874.085,183.29,11.208,293.765
ipsl-cm6a-lr,SK021,1997,Apr-Aug,2418.395,386.281,4.101,341.72
ipsl-cm6a-lr,SK021,1997,Mar-Jul,1836.572,185.267,9.337,361.168
ipsl-cm6a-lr,SK021,1998,Apr-Aug,2578.942,479.789,0,240.669
ipsl-cm6a-lr,SK021,1998,Mar-Jul,2017.625,268.015,9.656,232.839
ipsl-cm6a-lr,SK021,1999,Apr-Aug,2551.481,362.921,0,360.272
ipsl-cm6a-lr,SK021,1999,Mar-Jul,2075.31,225.566,2.667,344.233
ipsl-cm6a-lr,SK021,2000,Apr-Aug,2679.917,554.443,0.215,203.174
ipsl-cm6a-lr,SK021,2000,Mar-Jul,2118.868,310.378,0.645,261.154
ipsl-cm6a-lr,SK021,2001,Apr-Aug,2537.111,477.908,0.904,257.169
ipsl-cm6a-lr,SK021,2001,Mar-Jul,2007.464,237.881,1.725,304.068
ipsl-cm6a-lr,SK021,2002,Apr-Aug,2678.34,529.431,2.626,271.089
ipsl-cm6a-lr,SK021,2002,Mar-Jul,2141.567,342.364,4.111,240.457
ipsl-cm6a-lr,SK021,2003,Apr-Aug,2717.873,694.099,2.736,197.188
ipsl-cm6a-lr,SK021,2003,Mar-Jul,2134.444,385.043,9.979,179.97
ipsl-cm6a-lr,SK021,2004,Apr-Aug,2471.741,379.807,0,216.245
ipsl-cm6a-lr,SK021,2004,Mar-Jul,1906.121,169.287,5.953,256.67
ipsl-cm6a-lr,SK021,2005,Apr-Aug,2490.646,379.3,0.994,346.998
ipsl-cm6a-lr,SK021,2005,Mar-Jul,1962.487,264.202,14.408,266.157
ipsl-cm6a-lr,SK021,2006,Apr-Aug,2538.706,460.441,0.118,319.037
ipsl-cm6a-lr,SK021,2006,Mar-Jul,2006.844,367.315,10.444,276.972
ipsl-cm6a-lr,SK021,2007,Apr-Aug,2717.203,622.683,0.062,216.305
ipsl-cm6a-lr,SK021,2007,Mar-Jul,2208.477,403.878,0.18,228.275
ipsl-cm6a-lr,SK021,2008,Apr-Aug,2613.95,484.321,0,294.626
ipsl-cm6a-lr,SK021,2008,Mar-Jul,2071.378,296.599,2.336,314.81
ipsl-cm6a-lr,SK021,2009,Apr-Aug,2684.469,491.448,0,251.361
ipsl-cm6a-lr,SK021,2009,Mar-Jul,2107.566,266.877,0.839,299.368
ipsl-cm6a-lr,SK021,2010,Apr-Aug,2526.845,433.532,0.268,522.826
ipsl-cm6a-lr,SK021,2010,Mar-Jul,2017.05,283.847,6.304,441.645
ipsl-cm6a-lr,SK021,2011,Apr-Aug,2597.336,455.765,0,315.86
ipsl-cm6a-lr,SK021,2011,Mar-Jul,2070.207,238.122,6.081,331.481
ipsl-cm6a-lr,SK021,2012,Apr-Aug,2674.634,654.65,0.937,247.142
ipsl-cm6a-lr,SK021,2012,Mar-Jul,2178.059,394.904,5.646,238.852
ipsl-cm6a-lr,SK021,2013,Apr-Aug,2592.479,565.027,0.908,221.43
ipsl-cm6a-lr,SK021,2013,Mar-Jul,1997.216,324.224,11.112,252.438
ipsl-cm6a-lr,SK021,2014,Apr-Aug,2571.679,429.095,0,351.298
ipsl-cm6a-lr,SK021,2014,Mar-Jul,2159.916,305.907,0.471,282.136
ipsl-cm6a-lr,SK021,2015,Apr-Aug,2617.504,695.452,0.401,191.548
ipsl-cm6a-lr,SK021,2015,Mar-Jul,2056.519,381.561,3.997,163.371
ipsl-cm6a-lr,SK021,2016,Apr-Aug,2617.304,483.544,0.44,299.944
ipsl-cm6a-lr,SK021,2016,Mar-Jul,2095.687,317.566,1.727,281.628
ipsl-cm6a-lr,SK021,2017,Apr-Aug,2657.12,689.274,0.16,191.697
ipsl-cm6a-lr,SK021,2017,Mar-Jul,2178.202,401.379,0.813,188.224
ipsl-cm6a-lr,SK021,2018,Apr-Aug,2914.003,714.058,0,221.33
ipsl-cm6a-lr,SK021,2018,Mar-Jul,2305.633,402.572,11.731,230.357
ipsl-cm6a-lr,SK021,2019,Apr-Aug,2669.818,675.698,0,253.547
ipsl-cm6a-lr,SK021,2019,Mar-Jul,2158.657,410.129,0.965,230.406
ipsl-cm6a-lr,SK021,2020,Apr-Aug,2565.862,519.986,2.992,262.86
ipsl-cm6a-lr,SK021,2020,Mar-Jul,2011.086,268.353,8.291,250.59
ipsl-cm6a-lr,SK021,2021,Apr-Aug,2511.248,559.384,2.255,276.406
ipsl-cm6a-lr,SK021,2021,Mar-Jul,1977.71,408.787,11.134,208.781
ipsl-cm6a-lr,SK021,2022,Apr-Aug,2667.747,660.257,0.995,254.295
ipsl-cm6a-lr,SK021,2022,Mar-Jul,2071.38,395.337,14.375,213.085
ipsl-cm6a-lr,SK021,2023,Apr-Aug,2547.058,529.423,1.405,349.364
ipsl-cm6a-lr,SK021,2023,Mar-Jul,2046.563,317.423,5.877,277.195
ipsl-cm6a-lr,SK022,1989,Apr-Aug,2177.449,226.781,0.311,370.8
ipsl-cm6a-lr,SK022,1989,Mar-Jul,1703.255,106.199,1.792,340.825
ipsl-cm6a-lr,SK022,1990,Apr-Aug,2133.203,284.171,2.015,304.342
ipsl-cm6a-lr,SK022,1990,Mar-Jul,1650.214,107.331,3.061,294.57
ipsl-cm6a-lr,SK022,1991,Apr-Aug,2055.287,269.791,2.029,359.66
ipsl-cm6a-lr,SK022,1991,Mar-Jul,1587.844,160.115,2.782,300.991
ipsl-cm6a-lr,SK022,1992,Apr-Aug,2368.849,500.175,1.593,225.246
ipsl-cm6a-lr,SK022,1992,Mar-Jul,1734.993,192.197,10.928,328.257
ipsl-cm6a-lr,SK022,1993,Apr-Aug,2230.525,301.318,4.079,318.493
ipsl-cm6a-lr,SK022,1993,Mar-Jul,1697.206,143.416,17.238,304.005
ipsl-cm6a-lr,SK022,1994,Apr-Aug,2303.915,434.875,1.289,457.88
ipsl-cm6a-lr,SK022,1994,Mar-Jul,1803.637,270.049,3.803,418.675
ipsl-cm6a-lr,SK022,1995,Apr-Aug,2223.86,343.933,2.408,427.012
ipsl-cm6a-lr,SK022,1995,Mar-Jul,1676.832,197.591,5.257,440.046
ipsl-cm6a-lr,SK022,1996,Apr-Aug,2203.553,228.812,3.175,435.828
ipsl-cm6a-lr,SK022,1996,Mar-Jul,1625.855,121.778,19.39,397.454
ipsl-cm6a-lr,SK022,1997,Apr-Aug,2127.603,267.346,7.509,602.033
ipsl-cm6a-lr,SK022,1997,Mar-Jul,1558.172,111.8,19.482,598.28
ipsl-cm6a-lr,SK022,1998,Apr-Aug,2285.452,330.178,0.029,364.827
ipsl-cm6a-lr,SK022,1998,Mar-Jul,1742.896,166.035,14.616,380.459
ipsl-cm6a-lr,SK022,1999,Apr-Aug,2254.645,239.861,0.005,448.08
ipsl-cm6a-lr,SK022,1999,Mar-Jul,1782.893,145.562,6.273,447.092
ipsl-cm6a-lr,SK022,2000,Apr-Aug,2362.327,388.391,1.163,354.052
ipsl-cm6a-lr,SK022,2000,Mar-Jul,1800.151,200.471,8.302,482.981
ipsl-cm6a-lr,SK022,2001,Apr-Aug,2272.671,329.191,1.022,454.346
ipsl-cm6a-lr,SK022,2001,Mar-Jul,1731.655,145.073,3.117,505.8
ipsl-cm6a-lr,SK022,2002,Apr-Aug,2406.391,379.516,3.898,421.024
ipsl-cm6a-lr,SK022,2002,Mar-Jul,1873.415,230.205,7.51,377.182
ipsl-cm6a-lr,SK022,2003,Apr-Aug,2436.744,491.298,7.683,282.571
ipsl-cm6a-lr,SK022,2003,Mar-Jul,1847.239,258.717,18.793,279.879
ipsl-cm6a-lr,SK022,2004,Apr-Aug,2164.327,248.745,0.077,301.242
ipsl-cm6a-lr,SK022,2004,Mar-Jul,1628.868,100.853,6.796,329.096
ipsl-cm6a-lr,SK022,2005,Apr-Aug,2194.671,250.496,2.64,453.333
ipsl-cm6a-lr,SK022,2005,Mar-Jul,1684.979,172.452,20.074,342.986
