IDCROP;IDREGION;YEAR;AREA
41;PL618;2017;0
41;PL618;2018;0
41;PL618;2019;0
41;PL618;2020;0
41;PL618;2021;0
41;PL618;2022;0
41;PL619;2000;0
41;PL619;2001;0
41;PL619;2002;0
41;PL619;2003;0
41;PL619;2004;0
41;PL619;2005;0
41;PL619;2006;0
41;PL619;2007;0
41;PL619;2008;0
41;PL619;2009;0
41;PL619;2010;0
41;PL619;2011;0
41;PL619;2012;0
41;PL619;2013;0
41;PL619;2014;0
41;PL619;2015;0
41;PL619;2016;0
41;PL619;2017;0
41;PL619;2018;0
41;PL619;2019;0
41;PL619;2020;0
41;PL619;2021;0
41;PL619;2022;0
41;PL62;2000;0
41;PL62;2001;0
41;PL62;2002;0
41;PL62;2003;0
41;PL62;2004;0
41;PL62;2005;0
41;PL62;2006;0
41;PL62;2007;0
41;PL62;2008;0
41;PL62;2009;0
41;PL62;2010;0
41;PL62;2011;0
41;PL62;2012;0
41;PL62;2013;0
41;PL62;2014;0
41;PL62;2015;0
41;PL62;2016;0
41;PL62;2017;0
41;PL62;2018;0
41;PL62;2019;0
41;PL62;2020;0
41;PL62;2021;0
41;PL62;2022;0
41;PL621;2000;0
41;PL621;2001;0
41;PL621;2002;0
41;PL621;2003;0
41;PL621;2004;0
41;PL621;2005;0
41;PL621;2006;0
41;PL621;2007;0
41;PL621;2008;0
41;PL621;2009;0
41;PL621;2010;0
41;PL621;2011;0
41;PL621;2012;0
41;PL621;2013;0
41;PL621;2014;0
41;PL621;2015;0
41;PL621;2016;0
41;PL621;2017;0
41;PL621;2018;0
41;PL621;2019;0
41;PL621;2020;0
41;PL621;2021;0
41;PL621;2022;0
41;PL622;2000;0
41;PL622;2001;0
41;PL622;2002;0
41;PL622;2003;0
41;PL622;2004;0
41;PL622;2005;0
41;PL622;2006;0
41;PL622;2007;0
41;PL622;2008;0
41;PL622;2009;0
41;PL622;2010;0
41;PL622;2011;0
41;PL622;2012;0
41;PL622;2013;0
41;PL622;2014;0
41;PL622;2015;0
41;PL622;2016;0
41;PL622;2017;0
41;PL622;2018;0
41;PL622;2019;0
41;PL622;2020;0
41;PL622;2021;0
41;PL622;2022;0
41;PL623;2000;0
41;PL623;2001;0
41;PL623;2002;0
41;PL623;2003;0
41;PL623;2004;0
41;PL623;2005;0
41;PL623;2006;0
41;PL623;2007;0
41;PL623;2008;0
41;PL623;2009;0
41;PL623;2010;0
41;PL623;2011;0
41;PL623;2012;0
41;PL623;2013;0
41;PL623;2014;0
41;PL623;2015;0
41;PL623;2016;0
41;PL623;2017;0
41;PL623;2018;0
41;PL623;2019;0
41;PL623;2020;0
41;PL623;2021;0
41;PL623;2022;0
41;PL63;2000;0
41;PL63;2001;0
41;PL63;2002;0
41;PL63;2003;0
41;PL63;2004;0
41;PL63;2005;0
41;PL63;2006;0
41;PL63;2007;0
41;PL63;2008;0
41;PL63;2009;0
41;PL63;2010;0
41;PL63;2011;0
41;PL63;2012;0
41;PL63;2013;0
41;PL63;2014;0
41;PL63;2015;0
41;PL63;2016;0
41;PL63;2017;0
41;PL63;2018;0
41;PL63;2019;0
41;PL63;2020;0
41;PL63;2021;0
41;PL63;2022;0
41;PL633;2000;0
41;PL633;2001;0
41;PL633;2002;0
41;PL633;2003;0
41;PL633;2004;0
41;PL633;2005;0
41;PL633;2006;0
41;PL633;2007;0
41;PL633;2008;0
41;PL633;2009;0
41;PL633;2010;0
41;PL633;2011;0
41;PL633;2012;0
41;PL633;2013;0
41;PL633;2014;0
41;PL633;2015;0
41;PL633;2016;0
41;PL633;2017;0
41;PL633;2018;0
41;PL633;2019;0
41;PL633;2020;0
41;PL633;2021;0
41;PL633;2022;0
41;PL634;2000;0
41;PL634;2001;0
41;PL634;2002;0
41;PL634;2003;0
41;PL634;2004;0
41;PL634;2005;0
41;PL634;2006;0
41;PL634;2007;0
41;PL634;2008;0
41;PL634;2009;0
41;PL634;2010;0
41;PL634;2011;0
41;PL634;2012;0
41;PL634;2013;0
41;PL634;2014;0
41;PL634;2015;0
41;PL634;2016;0
41;PL634;2017;0
41;PL634;2018;0
41;PL634;2019;0
41;PL634;2020;0
41;PL634;2021;0
41;PL634;2022;0
41;PL636;2000;0
41;PL636;2001;0
41;PL636;2002;0
41;PL636;2003;0
41;PL636;2004;0
41;PL636;2005;0
41;PL636;2006;0
41;PL636;2007;0
41;PL636;2008;0
41;PL636;2009;0
41;PL636;2010;0
41;PL636;2011;0
41;PL636;2012;0
41;PL636;2013;0
41;PL636;2014;0
41;PL636;2015;0
41;PL636;2016;0
41;PL636;2017;0
41;PL636;2018;0
41;PL636;2019;0
41;PL636;2020;0
41;PL636;2021;0
41;PL636;2022;0
41;PL637;2000;0
41;PL637;2001;0
41;PL637;2002;0
41;PL637;2003;0
41;PL637;2004;0
41;PL637;2005;0
41;PL637;2006;0
41;PL637;2007;0
41;PL637;2008;0
41;PL637;2009;0
41;PL637;2010;0
41;PL637;2011;0
41;PL637;2012;0
41;PL637;2013;0
41;PL637;2014;0
41;PL637;2015;0
41;PL637;2016;0
41;PL637;2017;0
41;PL637;2018;0
41;PL637;2019;0
41;PL637;2020;0
41;PL637;2021;0
41;PL637;2022;0
41;PL638;2000;0
41;PL638;2001;0
41;PL638;2002;0
41;PL638;2003;0
41;PL638;2004;0
41;PL638;2005;0
41;PL638;2006;0
41;PL638;2007;0
41;PL638;2008;0
41;PL638;2009;0
41;PL638;2010;0
41;PL638;2011;0
41;PL638;2012;0
41;PL638;2013;0
41;PL638;2014;0
41;PL638;2015;0
41;PL638;2016;0
41;PL638;2017;0
41;PL638;2018;0
41;PL638;2019;0
41;PL638;2020;0
41;PL638;2021;0
41;PL638;2022;0
41;PL7;2000;0
41;PL7;2001;0
41;PL7;2002;0
41;PL7;2003;0
41;PL7;2004;0
41;PL7;2005;0
41;PL7;2006;0
41;PL7;2007;0
41;PL7;2008;0
41;PL7;2009;0
41;PL7;2010;0
41;PL7;2011;0
41;PL7;2012;0
41;PL7;2013;0
41;PL7;2014;0
41;PL7;2015;0
41;PL7;2016;0
41;PL7;2017;0
41;PL7;2018;0
41;PL7;2019;0
41;PL7;2020;0
41;PL7;2021;0
41;PL7;2022;0
41;PL71;2000;0
41;PL71;2001;0
41;PL71;2002;0
41;PL71;2003;0
41;PL71;2004;0
41;PL71;2005;0
41;PL71;2006;0
41;PL71;2007;0
41;PL71;2008;0
41;PL71;2009;0
41;PL71;2010;0
41;PL71;2011;0
41;PL71;2012;0
41;PL71;2013;0
41;PL71;2014;0
41;PL71;2015;0
41;PL71;2016;0
41;PL71;2017;0
41;PL71;2018;0
41;PL71;2019;0
41;PL71;2020;0
41;PL71;2021;0
41;PL71;2022;0
41;PL711;2000;0
41;PL711;2001;0
41;PL711;2002;0
41;PL711;2003;0
41;PL711;2004;0
41;PL711;2005;0
41;PL711;2006;0
41;PL711;2007;0
41;PL711;2008;0
41;PL711;2009;0
41;PL711;2010;0
41;PL711;2011;0
41;PL711;2012;0
41;PL711;2013;0
41;PL711;2014;0
41;PL711;2015;0
41;PL711;2016;0
41;PL711;2017;0
41;PL711;2018;0
41;PL711;2019;0
41;PL711;2020;0
41;PL711;2021;0
41;PL711;2022;0
41;PL712;2000;0
41;PL712;2001;0
41;PL712;2002;0
41;PL712;2003;0
41;PL712;2004;0
41;PL712;2005;0
41;PL712;2006;0
41;PL712;2007;0
41;PL712;2008;0
41;PL712;2009;0
41;PL712;2010;0
41;PL712;2011;0
41;PL712;2012;0
41;PL712;2013;0
41;PL712;2014;0
41;PL712;2015;0
41;PL712;2016;0
41;PL712;2017;0
41;PL712;2018;0
41;PL712;2019;0
41;PL712;2020;0
41;PL712;2021;0
41;PL712;2022;0
41;PL713;2000;0
41;PL713;2001;0
41;PL713;2002;0
41;PL713;2003;0
41;PL713;2004;0
41;PL713;2005;0
41;PL713;2006;0
41;PL713;2007;0
41;PL713;2008;0
41;PL713;2009;0
41;PL713;2010;0
41;PL713;2011;0
41;PL713;2012;0
41;PL713;2013;0
41;PL713;2014;0
41;PL713;2015;0
41;PL713;2016;0
41;PL713;2017;0
41;PL713;2018;0
41;PL713;2019;0
41;PL713;2020;0
41;PL713;2021;0
41;PL713;2022;0
41;PL714;2000;0
41;PL714;2001;0
41;PL714;2002;0
41;PL714;2003;0
41;PL714;2004;0
41;PL714;2005;0
41;PL714;2006;0
41;PL714;2007;0
41;PL714;2008;0
41;PL714;2009;0
41;PL714;2010;0
41;PL714;2011;0
41;PL714;2012;0
41;PL714;2013;0
41;PL714;2014;0
41;PL714;2015;0
41;PL714;2016;0
41;PL714;2017;0
41;PL714;2018;0
41;PL714;2019;0
41;PL714;2020;0
41;PL714;2021;0
41;PL714;2022;0
41;PL715;2000;0
41;PL715;2001;0
41;PL715;2002;0
41;PL715;2003;0
41;PL715;2004;0
41;PL715;2005;0
41;PL715;2006;0
41;PL715;2007;0
41;PL715;2008;0
41;PL715;2009;0
41;PL715;2010;0
41;PL715;2011;0
41;PL715;2012;0
41;PL715;2013;0
41;PL715;2014;0
41;PL715;2015;0
41;PL715;2016;0
41;PL715;2017;0
41;PL715;2018;0
41;PL715;2019;0
41;PL715;2020;0
41;PL715;2021;0
41;PL715;2022;0
41;PL72;2000;0
41;PL72;2001;0
41;PL72;2002;0
41;PL72;2003;0
41;PL72;2004;0
41;PL72;2005;0
41;PL72;2006;0
41;PL72;2007;0
41;PL72;2008;0
41;PL72;2009;0
41;PL72;2010;0
41;PL72;2011;0
41;PL72;2012;0
41;PL72;2013;0
41;PL72;2014;0
41;PL72;2015;0
41;PL72;2016;0
41;PL72;2017;0
41;PL72;2018;0
41;PL72;2019;0
41;PL72;2020;0
41;PL72;2021;0
41;PL72;2022;0
41;PL721;2000;0
41;PL721;2001;0
41;PL721;2002;0
41;PL721;2003;0
41;PL721;2004;0
41;PL721;2005;0
41;PL721;2006;0
41;PL721;2007;0
41;PL721;2008;0
41;PL721;2009;0
41;PL721;2010;0
41;PL721;2011;0
41;PL721;2012;0
41;PL721;2013;0
41;PL721;2014;0
41;PL721;2015;0
41;PL721;2016;0
41;PL721;2017;0
41;PL721;2018;0
41;PL721;2019;0
41;PL721;2020;0
41;PL721;2021;0
41;PL721;2022;0
41;PL722;2000;0
41;PL722;2001;0
41;PL722;2002;0
41;PL722;2003;0
41;PL722;2004;0
41;PL722;2005;0
41;PL722;2006;0
41;PL722;2007;0
41;PL722;2008;0
41;PL722;2009;0
41;PL722;2010;0
41;PL722;2011;0
41;PL722;2012;0
41;PL722;2013;0
41;PL722;2014;0
41;PL722;2015;0
41;PL722;2016;0
41;PL722;2017;0
41;PL722;2018;0
41;PL722;2019;0
41;PL722;2020;0
41;PL722;2021;0
41;PL722;2022;0
41;PL8;2000;0
41;PL8;2001;0
41;PL8;2002;0
41;PL8;2003;0
41;PL8;2004;0
41;PL8;2005;0
41;PL8;2006;0
41;PL8;2007;0
41;PL8;2008;0
41;PL8;2009;0
41;PL8;2010;0
41;PL8;2011;0
41;PL8;2012;0
41;PL8;2013;0
41;PL8;2014;0
41;PL8;2015;0
41;PL8;2016;0
41;PL8;2017;0
41;PL8;2018;0
41;PL8;2019;0
41;PL8;2020;0
41;PL8;2021;0
41;PL8;2022;0
41;PL81;2000;0
41;PL81;2001;0
41;PL81;2002;0
41;PL81;2003;0
41;PL81;2004;0
41;PL81;2005;0
41;PL81;2006;0
41;PL81;2007;0
41;PL81;2008;0
41;PL81;2009;0
41;PL81;2010;0
41;PL81;2011;0
41;PL81;2012;0
41;PL81;2013;0
41;PL81;2014;0
41;PL81;2015;0
41;PL81;2016;0
41;PL81;2017;0
41;PL81;2018;0
41;PL81;2019;0
41;PL81;2020;0
41;PL81;2021;0
41;PL81;2022;0
41;PL811;2000;0
41;PL811;2001;0
41;PL811;2002;0
41;PL811;2003;0
41;PL811;2004;0
41;PL811;2005;0
41;PL811;2006;0
41;PL811;2007;0
41;PL811;2008;0
41;PL811;2009;0
41;PL811;2010;0
41;PL811;2011;0
41;PL811;2012;0
41;PL811;2013;0
41;PL811;2014;0
41;PL811;2015;0
41;PL811;2016;0
41;PL811;2017;0
41;PL811;2018;0
41;PL811;2019;0
41;PL811;2020;0
41;PL811;2021;0
41;PL811;2022;0
41;PL812;2000;0
41;PL812;2001;0
41;PL812;2002;0
41;PL812;2003;0
41;PL812;2004;0
41;PL812;2005;0
41;PL812;2006;0
41;PL812;2007;0
41;PL812;2008;0
41;PL812;2009;0
41;PL812;2010;0
41;PL812;2011;0
41;PL812;2012;0
41;PL812;2013;0
41;PL812;2014;0
41;PL812;2015;0
41;PL812;2016;0
41;PL812;2017;0
41;PL812;2018;0
41;PL812;2019;0
41;PL812;2020;0
41;PL812;2021;0
41;PL812;2022;0
41;PL814;2000;0
41;PL814;2001;0
41;PL814;2002;0
41;PL814;2003;0
41;PL814;2004;0
41;PL814;2005;0
41;PL814;2006;0
41;PL814;2007;0
41;PL814;2008;0
41;PL814;2009;0
41;PL814;2010;0
41;PL814;2011;0
41;PL814;2012;0
41;PL814;2013;0
41;PL814;2014;0
41;PL814;2015;0
41;PL814;2016;0
41;PL814;2017;0
41;PL814;2018;0
41;PL814;2019;0
41;PL814;2020;0
41;PL814;2021;0
41;PL814;2022;0
41;PL815;2000;0
41;PL815;2001;0
41;PL815;2002;0
41;PL815;2003;0
41;PL815;2004;0
41;PL815;2005;0
41;PL815;2006;0
41;PL815;2007;0
41;PL815;2008;0
41;PL815;2009;0
41;PL815;2010;0
41;PL815;2011;0
41;PL815;2012;0
41;PL815;2013;0
41;PL815;2014;0
41;PL815;2015;0
41;PL815;2016;0
41;PL815;2017;0
41;PL815;2018;0
41;PL815;2019;0
41;PL815;2020;0
41;PL815;2021;0
41;PL815;2022;0
41;PL82;2000;0
41;PL82;2001;0
41;PL82;2002;0
41;PL82;2003;0
41;PL82;2004;0
41;PL82;2005;0
41;PL82;2006;0
41;PL82;2007;0
41;PL82;2008;0
41;PL82;2009;0
41;PL82;2010;0
41;PL82;2011;0
41;PL82;2012;0
41;PL82;2013;0
41;PL82;2014;0
41;PL82;2015;0
41;PL82;2016;0
41;PL82;2017;0
41;PL82;2018;0
41;PL82;2019;0
41;PL82;2020;0
41;PL82;2021;0
41;PL82;2022;0
41;PL821;2000;0
41;PL821;2001;0
41;PL821;2002;0
41;PL821;2003;0
41;PL821;2004;0
41;PL821;2005;0
41;PL821;2006;0
41;PL821;2007;0
41;PL821;2008;0
41;PL821;2009;0
41;PL821;2010;0
41;PL821;2011;0
41;PL821;2012;0
41;PL821;2013;0
41;PL821;2014;0
41;PL821;2015;0
41;PL821;2016;0
41;PL821;2017;0
41;PL821;2018;0
41;PL821;2019;0
41;PL821;2020;0
41;PL821;2021;0
41;PL821;2022;0
41;PL822;2000;0
41;PL822;2001;0
41;PL822;2002;0
41;PL822;2003;0
41;PL822;2004;0
41;PL822;2005;0
41;PL822;2006;0
41;PL822;2007;0
41;PL822;2008;0
41;PL822;2009;0
41;PL822;2010;0
41;PL822;2011;0
41;PL822;2012;0
41;PL822;2013;0
41;PL822;2014;0
41;PL822;2015;0
41;PL822;2016;0
41;PL822;2017;0
41;PL822;2018;0
41;PL822;2019;0
41;PL822;2020;0
41;PL822;2021;0
41;PL822;2022;0
41;PL823;2000;0
41;PL823;2001;0
41;PL823;2002;0
41;PL823;2003;0
41;PL823;2004;0
41;PL823;2005;0
41;PL823;2006;0
41;PL823;2007;0
41;PL823;2008;0
41;PL823;2009;0
41;PL823;2010;0
41;PL823;2011;0
41;PL823;2012;0
41;PL823;2013;0
41;PL823;2014;0
41;PL823;2015;0
41;PL823;2016;0
41;PL823;2017;0
41;PL823;2018;0
41;PL823;2019;0
41;PL823;2020;0
41;PL823;2021;0
41;PL823;2022;0
41;PL824;2000;0
41;PL824;2001;0
41;PL824;2002;0
41;PL824;2003;0
41;PL824;2004;0
41;PL824;2005;0
41;PL824;2006;0
41;PL824;2007;0
41;PL824;2008;0
41;PL824;2009;0
41;PL824;2010;0
41;PL824;2011;0
41;PL824;2012;0
41;PL824;2013;0
41;PL824;2014;0
41;PL824;2015;0
41;PL824;2016;0
41;PL824;2017;0
41;PL824;2018;0
41;PL824;2019;0
41;PL824;2020;0
41;PL824;2021;0
41;PL824;2022;0
41;PL84;2000;0
41;PL84;2001;0
41;PL84;2002;0
41;PL84;2003;0
41;PL84;2004;0
41;PL84;2005;0
41;PL84;2006;0
41;PL84;2007;0
41;PL84;2008;0
41;PL84;2009;0
41;PL84;2010;0
41;PL84;2011;0
41;PL84;2012;0
41;PL84;2013;0
41;PL84;2014;0
41;PL84;2015;0
41;PL84;2016;0
41;PL84;2017;0
41;PL84;2018;0
41;PL84;2019;0
41;PL84;2020;0
41;PL84;2021;0
41;PL84;2022;0
41;PL841;2000;0
41;PL841;2001;0
41;PL841;2002;0
41;PL841;2003;0
41;PL841;2004;0
41;PL841;2005;0
41;PL841;2006;0
41;PL841;2007;0
41;PL841;2008;0
41;PL841;2009;0
41;PL841;2010;0
41;PL841;2011;0
41;PL841;2012;0
41;PL841;2013;0
41;PL841;2014;0
41;PL841;2015;0
41;PL841;2016;0
41;PL841;2017;0
41;PL841;2018;0
41;PL841;2019;0
41;PL841;2020;0
41;PL841;2021;0
41;PL841;2022;0
41;PL842;2000;0
41;PL842;2001;0
41;PL842;2002;0
41;PL842;2003;0
41;PL842;2004;0
41;PL842;2005;0
41;PL842;2006;0
41;PL842;2007;0
41;PL842;2008;0
41;PL842;2009;0
41;PL842;2010;0
41;PL842;2011;0
41;PL842;2012;0
41;PL842;2013;0
41;PL842;2014;0
41;PL842;2015;0
41;PL842;2016;0
41;PL842;2017;0
41;PL842;2018;0
41;PL842;2019;0
41;PL842;2020;0
41;PL842;2021;0
41;PL842;2022;0
41;PL843;2000;0
41;PL843;2001;0
41;PL843;2002;0
41;PL843;2003;0
41;PL843;2004;0
41;PL843;2005;0
41;PL843;2006;0
41;PL843;2007;0
41;PL843;2008;0
41;PL843;2009;0
41;PL843;2010;0
41;PL843;2011;0
41;PL843;2012;0
41;PL843;2013;0
41;PL843;2014;0
41;PL843;2015;0
41;PL843;2016;0
41;PL843;2017;0
41;PL843;2018;0
41;PL843;2019;0
41;PL843;2020;0
41;PL843;2021;0
41;PL843;2022;0
41;PL9;2000;0
41;PL9;2001;0
41;PL9;2002;0
41;PL9;2003;0
41;PL9;2004;0
41;PL9;2005;0
41;PL9;2006;0
41;PL9;2007;0
41;PL9;2008;0
41;PL9;2009;0
41;PL9;2010;0
41;PL9;2011;0
41;PL9;2012;0
41;PL9;2013;0
41;PL9;2014;0
41;PL9;2015;0
41;PL9;2016;0
41;PL9;2017;0
41;PL9;2018;0
41;PL9;2019;0
41;PL9;2020;0
41;PL9;2021;0
41;PL9;2022;0
41;PL91;2000;0
41;PL91;2001;0
41;PL91;2002;0
41;PL91;2003;0
41;PL91;2004;0
41;PL91;2005;0
41;PL91;2006;0
41;PL91;2007;0
41;PL91;2008;0
41;PL91;2009;0
41;PL91;2010;0
41;PL91;2011;0
41;PL91;2012;0
41;PL91;2013;0
41;PL91;2014;0
41;PL91;2015;0
41;PL91;2016;0
41;PL91;2017;0
41;PL91;2018;0
41;PL91;2019;0
41;PL91;2020;0
41;PL91;2021;0
41;PL91;2022;0
41;PL911;2000;0
41;PL911;2001;0
41;PL911;2002;0
41;PL911;2003;0
41;PL911;2004;0
41;PL911;2005;0
41;PL911;2006;0
41;PL911;2007;0
41;PL911;2008;0
41;PL911;2009;0
41;PL911;2010;0
41;PL911;2011;0
41;PL911;2012;0
41;PL911;2013;0
41;PL911;2014;0
41;PL911;2015;0
41;PL911;2016;0
41;PL911;2017;0
41;PL911;2018;0
41;PL911;2019;0
41;PL911;2020;0
41;PL911;2021;0
41;PL911;2022;0
41;PL912;2000;0
41;PL912;2001;0
41;PL912;2002;0
41;PL912;2003;0
41;PL912;2004;0
41;PL912;2005;0
41;PL912;2006;0
41;PL912;2007;0
41;PL912;2008;0
41;PL912;2009;0
41;PL912;2010;0
41;PL912;2011;0
41;PL912;2012;0
41;PL912;2013;0
41;PL912;2014;0
41;PL912;2015;0
41;PL912;2016;0
41;PL912;2017;0
41;PL912;2018;0
41;PL912;2019;0
41;PL912;2020;0
41;PL912;2021;0
41;PL912;2022;0
41;PL913;2000;0
41;PL913;2001;0
41;PL913;2002;0
41;PL913;2003;0
41;PL913;2004;0
41;PL913;2005;0
41;PL913;2006;0
41;PL913;2007;0
41;PL913;2008;0
41;PL913;2009;0
41;PL913;2010;0
41;PL913;2011;0
41;PL913;2012;0
41;PL913;2013;0
41;PL913;2014;0
41;PL913;2015;0
41;PL913;2016;0
41;PL913;2017;0
41;PL913;2018;0
41;PL913;2019;0
41;PL913;2020;0
41;PL913;2021;0
41;PL913;2022;0
41;PL92;2000;0
41;PL92;2001;0
41;PL92;2002;0
41;PL92;2003;0
41;PL92;2004;0
41;PL92;2005;0
41;PL92;2006;0
41;PL92;2007;0
41;PL92;2008;0
41;PL92;2009;0
41;PL92;2010;0
41;PL92;2011;0
41;PL92;2012;0
41;PL92;2013;0
41;PL92;2014;0
41;PL92;2015;0
41;PL92;2016;0
41;PL92;2017;0
41;PL92;2018;0
41;PL92;2019;0
41;PL92;2020;0
41;PL92;2021;0
41;PL92;2022;0
41;PL921;2000;0
41;PL921;2001;0
41;PL921;2002;0
41;PL921;2003;0
41;PL921;2004;0
41;PL921;2005;0
41;PL921;2006;0
41;PL921;2007;0
41;PL921;2008;0
41;PL921;2009;0
41;PL921;2010;0
41;PL921;2011;0
41;PL921;2012;0
41;PL921;2013;0
41;PL921;2014;0
41;PL921;2015;0
41;PL921;2016;0
41;PL921;2017;0
41;PL921;2018;0
41;PL921;2019;0
41;PL921;2020;0
41;PL921;2021;0
41;PL921;2022;0
41;PL922;2000;0
41;PL922;2001;0
41;PL922;2002;0
41;PL922;2003;0
41;PL922;2004;0
41;PL922;2005;0
41;PL922;2006;0
41;PL922;2007;0
41;PL922;2008;0
41;PL922;2009;0
41;PL922;2010;0
41;PL922;2011;0
41;PL922;2012;0
41;PL922;2013;0
41;PL922;2014;0
41;PL922;2015;0
41;PL922;2016;0
41;PL922;2017;0
41;PL922;2018;0
41;PL922;2019;0
41;PL922;2020;0
41;PL922;2021;0
41;PL922;2022;0
41;PL923;2000;0
41;PL923;2001;0
41;PL923;2002;0
41;PL923;2003;0
41;PL923;2004;0
41;PL923;2005;0
41;PL923;2006;0
41;PL923;2007;0
41;PL923;2008;0
41;PL923;2009;0
41;PL923;2010;0
41;PL923;2011;0
41;PL923;2012;0
41;PL923;2013;0
41;PL923;2014;0
41;PL923;2015;0
41;PL923;2016;0
41;PL923;2017;0
41;PL923;2018;0
41;PL923;2019;0
41;PL923;2020;0
41;PL923;2021;0
41;PL923;2022;0
41;PL924;2000;0
41;PL924;2001;0
41;PL924;2002;0
41;PL924;2003;0
41;PL924;2004;0
41;PL924;2005;0
41;PL924;2006;0
41;PL924;2007;0
41;PL924;2008;0
41;PL924;2009;0
41;PL924;2010;0
41;PL924;2011;0
41;PL924;2012;0
41;PL924;2013;0
41;PL924;2014;0
41;PL924;2015;0
41;PL924;2016;0
41;PL924;2017;0
41;PL924;2018;0
41;PL924;2019;0
41;PL924;2020;0
41;PL924;2021;0
41;PL924;2022;0
41;PL925;2000;0
41;PL925;2001;0
41;PL925;2002;0
41;PL925;2003;0
41;PL925;2004;0
41;PL925;2005;0
41;PL925;2006;0
41;PL925;2007;0
41;PL925;2008;0
41;PL925;2009;0
41;PL925;2010;0
41;PL925;2011;0
41;PL925;2012;0
41;PL925;2013;0
41;PL925;2014;0
41;PL925;2015;0
41;PL925;2016;0
41;PL925;2017;0
41;PL925;2018;0
41;PL925;2019;0
41;PL925;2020;0
41;PL925;2021;0
41;PL925;2022;0
41;PL926;2000;0
41;PL926;2001;0
41;PL926;2002;0
41;PL926;2003;0
41;PL926;2004;0
41;PL926;2005;0
41;PL926;2006;0
41;PL926;2007;0
41;PL926;2008;0
41;PL926;2009;0
41;PL926;2010;0
41;PL926;2011;0
41;PL926;2012;0
41;PL926;2013;0
41;PL926;2014;0
41;PL926;2015;0
41;PL926;2016;0
41;PL926;2017;0
41;PL926;2018;0
41;PL926;2019;0
41;PL926;2020;0
41;PL926;2021;0
41;PL926;2022;0
41;PT1;1980;17700
41;PT1;1981;17200
41;PT1;1982;17800
41;PT1;1983;16700
41;PT1;1984;23000
41;PT1;1985;23000
41;PT1;1986;24000
41;PT1;1987;26000
41;PT1;1988;29500
41;PT1;1989;32300
41;PT1;1990;20800
41;PT1;1991;21000
41;PT1;1992;25000
41;PT1;1993;12000
41;PT1;1994;21000
41;PT1;1995;25000
41;PT1;1996;27000
41;PT1;1997;29000
41;PT1;1998;27000
41;PT1;1999;74960
41;PT1;2000;138890
41;PT1;2001;133540
41;PT1;2002;188320
41;PT1;2003;144160
41;PT1;2004;152040
41;PT1;2005;2090
41;PT1;2006;3260
41;PT1;2007;1390
41;PT1;2008;2960
41;PT1;2009;11030
41;PT1;2010;9120
41;PT1;2011;2870
41;PT1;2012;3710
41;PT1;2013;1420
41;PT1;2014;1640
41;PT1;2015;2720
41;PT1;2016;4690
41;PT1;2017;4130
41;PT1;2018;4150
41;PT1;2019;4220
41;PT1;2020;3620
41;PT1;2021;4340
41;PT1;2022;4120
41;PT11;1980;0
41;PT11;1981;0
41;PT11;1982;0
41;PT11;1983;0
41;PT11;1984;0
41;PT11;1985;0
41;PT11;1986;24
41;PT11;1987;26
41;PT11;1988;29.5
41;PT11;1989;32.3
41;PT11;1990;20.8
41;PT11;1991;21
41;PT11;1992;25
41;PT11;1993;0
41;PT11;1994;42
41;PT11;1995;0
41;PT11;1996;0
41;PT11;1997;0
41;PT11;1998;0
41;PT11;1999;0
41;PT11;2000;0
41;PT11;2001;0
41;PT11;2002;0
41;PT11;2003;0
41;PT11;2004;0
41;PT11;2005;0
41;PT11;2006;0
41;PT11;2007;0
41;PT11;2008;0
41;PT11;2009;0
41;PT11;2010;0
41;PT11;2011;0
41;PT11;2012;0
41;PT11;2013;0
41;PT11;2014;0
41;PT11;2015;0
41;PT11;2016;0
41;PT11;2017;0
41;PT11;2018;0
41;PT11;2019;0
41;PT11;2020;0
41;PT11;2021;0
41;PT11;2022;0
41;PT111;1980;0
41;PT111;1981;0
41;PT111;1982;0
41;PT111;1983;0
41;PT111;1984;0
41;PT111;1985;0
41;PT111;1986;0.79
41;PT111;1987;0.86
41;PT111;1988;0.97
41;PT111;1989;1.07
41;PT111;1990;0.69
41;PT111;1991;0.69
41;PT111;1992;0.83
41;PT111;1993;0
41;PT111;1994;1.39
41;PT111;1995;0
41;PT111;1996;0
41;PT111;1997;0
41;PT111;1998;0
41;PT111;1999;0
41;PT111;2000;0
41;PT111;2001;0
41;PT111;2002;0
41;PT111;2003;0
41;PT111;2004;0
41;PT111;2005;0
41;PT111;2006;0
41;PT111;2007;0
41;PT111;2008;0
41;PT111;2009;0
41;PT111;2010;0
41;PT111;2011;0
41;PT111;2012;0
41;PT111;2013;0
41;PT111;2014;0
41;PT111;2015;0
41;PT111;2016;0
41;PT111;2017;0
41;PT111;2018;0
41;PT111;2019;0
41;PT111;2020;0
41;PT111;2021;0
41;PT111;2022;0
41;PT112;1980;0
41;PT112;1981;0
41;PT112;1982;0
41;PT112;1983;0
41;PT112;1984;0
41;PT112;1985;0
41;PT112;1986;1.06
41;PT112;1987;1.14
41;PT112;1988;1.3
41;PT112;1989;1.42
41;PT112;1990;0.92
41;PT112;1991;0.92
41;PT112;1992;1.1
41;PT112;1993;0
41;PT112;1994;1.85
41;PT112;1995;0
41;PT112;1996;0
41;PT112;1997;0
41;PT112;1998;0
41;PT112;1999;0
41;PT112;2000;0
41;PT112;2001;0
41;PT112;2002;0
41;PT112;2003;0
