model,cntr,year,hdd_calendar,hdd_octmar,cdd_jja
ec-earth3,SE,2018,3360.27,2825.83,143.76
ec-earth3,SE,2019,3230.46,2567.81,70.97
ec-earth3,SE,2020,2864.87,2367.46,81.32
ec-earth3,SE,2021,3466.34,2504.31,82.74
ec-earth3,SE,2022,3180.39,2565.24,83.89
ec-earth3,SE,2023,3384,2553.52,45.42
ec-earth3,SE,2024,3194.24,2849.27,45.99
ec-earth3,SI,1990,2675.42,2151.78,152.88
ec-earth3,SI,1991,3059.66,2389.41,178.69
ec-earth3,SI,1992,2689.14,2415.2,233.46
ec-earth3,SI,1993,2824.23,2359.51,189.54
ec-earth3,SI,1994,2474.56,2155.79,235.83
ec-earth3,SI,1995,2802.71,2245.07,151.81
ec-earth3,SI,1996,3071,2582.63,126.64
ec-earth3,SI,1997,2809.11,2284.88,130.22
ec-earth3,SI,1998,2752.06,2207.51,213.79
ec-earth3,SI,1999,2700.47,2442.03,146.19
ec-earth3,SI,2000,2406.02,2378.04,221.01
ec-earth3,SI,2001,2657.85,1864.54,216.46
ec-earth3,SI,2002,2423.72,2234.11,191.54
ec-earth3,SI,2003,2823.73,2301.89,353.04
ec-earth3,SI,2004,2844.3,2405.71,173.11
ec-earth3,SI,2005,2934.31,2385.85,149.09
ec-earth3,SI,2006,2716.47,2536.67,219.03
ec-earth3,SI,2007,2470.46,1807.44,224.39
ec-earth3,SI,2008,2535.22,2276.88,204.75
ec-earth3,SI,2009,2605.98,2282.84,210.13
ec-earth3,SI,2010,2867.03,2352.86,222.51
ec-earth3,SI,2011,2651.47,2326.3,219.19
ec-earth3,SI,2012,2623.48,2354.05,293.01
ec-earth3,SI,2013,2679.44,2319.66,278.38
ec-earth3,SI,2014,2178.79,1883.12,156.89
ec-earth3,SI,2015,2475.3,2004.27,289.28
ec-earth3,SI,2016,2548.73,2070.88,212.82
ec-earth3,SI,2017,2611.09,2270.02,304.29
ec-earth3,SI,2018,2434.62,2300.76,244.69
ec-earth3,SI,2019,2385.27,2026.62,290.76
ec-earth3,SI,2020,2464.76,1931.42,206.57
ec-earth3,SI,2021,2751.98,2170.26,269.76
ec-earth3,SI,2022,2402.4,2248.39,317.7
ec-earth3,SI,2023,2263.67,1930.34,240.73
ec-earth3,SI,2024,2127.02,1714.34,354.07
ec-earth3,SK,1990,3013.62,2392.43,150.55
ec-earth3,SK,1991,3381.06,2598.31,153.27
ec-earth3,SK,1992,3144.61,2657.21,257.8
ec-earth3,SK,1993,3276.73,2764.36,153.31
ec-earth3,SK,1994,2908.83,2392.95,237.9
ec-earth3,SK,1995,3192.6,2503.89,175.79
ec-earth3,SK,1996,3483.19,2949.52,123.41
ec-earth3,SK,1997,3311.77,2637.9,131.96
ec-earth3,SK,1998,3107.92,2460.15,186.59
ec-earth3,SK,1999,3045.22,2701.41,139.55
ec-earth3,SK,2000,2829.73,2659.25,194.71
ec-earth3,SK,2001,3135.07,2199.57,173.13
ec-earth3,SK,2002,2945.82,2559.44,202.78
ec-earth3,SK,2003,3252.4,2766.62,249.67
ec-earth3,SK,2004,3171.94,2688.77,134.58
ec-earth3,SK,2005,3298.23,2661.09,133.63
ec-earth3,SK,2006,3144.47,2864.78,196.12
ec-earth3,SK,2007,2838.46,2053.15,237.16
ec-earth3,SK,2008,2776.97,2526.18,173.62
ec-earth3,SK,2009,2980.24,2447.68,188.98
ec-earth3,SK,2010,3205.97,2583.81,195.38
ec-earth3,SK,2011,3030.51,2634.97,167.84
ec-earth3,SK,2012,3053.03,2657.97,250.5
ec-earth3,SK,2013,3004.3,2597.6,238.5
ec-earth3,SK,2014,2485.63,2082.82,161.59
ec-earth3,SK,2015,2788.13,2227.48,297.88
ec-earth3,SK,2016,2924.62,2281.27,186.86
ec-earth3,SK,2017,3002.84,2626.3,254.88
ec-earth3,SK,2018,2719.42,2502.37,247.64
ec-earth3,SK,2019,2646.95,2279.36,271.34
ec-earth3,SK,2020,2753.09,2145.48,193.96
ec-earth3,SK,2021,3062.21,2358.8,229.56
ec-earth3,SK,2022,2728.86,2377.19,270.45
ec-earth3,SK,2023,2570.19,2120.9,213.89
ec-earth3,SK,2024,2384.19,1957.98,304.93
ec-earth3,UK,1990,2618.85,1833.19,11.75
ec-earth3,UK,1991,2786.76,2009.47,8.81
ec-earth3,UK,1992,2801.75,1887.18,1.19
ec-earth3,UK,1993,2811.76,1966.45,0.28
ec-earth3,UK,1994,2729.23,2081.97,0.67
ec-earth3,UK,1995,2633.05,1839.54,49.93
ec-earth3,UK,1996,2861.42,1939.84,5.29
ec-earth3,UK,1997,2472.97,1893.66,12.53
ec-earth3,UK,1998,2525.89,1680.47,1.4
ec-earth3,UK,1999,2554.72,1855.58,10
ec-earth3,UK,2000,2701.99,1840.09,5.58
ec-earth3,UK,2001,2711.89,2086.79,3.2
ec-earth3,UK,2002,2579.4,1731.13,1.83
ec-earth3,UK,2003,2598.95,1921.68,14.89
ec-earth3,UK,2004,2559.19,1931.92,3.08
ec-earth3,UK,2005,2483.44,1800.19,8.36
ec-earth3,UK,2006,2514.14,1894.26,32.49
ec-earth3,UK,2007,2393.05,1769.84,3.39
ec-earth3,UK,2008,2699.38,1764.23,2.64
ec-earth3,UK,2009,2659.79,2011.61,2.3
ec-earth3,UK,2010,3055.52,2123.24,0.41
ec-earth3,UK,2011,2469.94,2157.16,0.2
ec-earth3,UK,2012,2675.88,1598.17,1.1
ec-earth3,UK,2013,2712.91,2093.71,23.13
ec-earth3,UK,2014,2503.65,1826.29,9.7
ec-earth3,UK,2015,2715.34,1925.5,1.47
ec-earth3,UK,2016,2593.63,1792.87,6.68
ec-earth3,UK,2017,2413.93,1783.5,3.51
ec-earth3,UK,2018,2633.03,1933.21,21.25
ec-earth3,UK,2019,2549.08,1725.27,7.18
ec-earth3,UK,2020,2578.2,1914.94,3.21
ec-earth3,UK,2021,2504.76,1896.44,23.98
ec-earth3,UK,2022,2396.39,1669.22,17.56
ec-earth3,UK,2023,2305.08,1766.58,6.3
ec-earth3,UK,2024,2431.41,1742.31,0.72
ipsl-cm6a-lr,AL,1990,1835.44,1609.2,324.74
ipsl-cm6a-lr,AL,1991,2171.97,1598.9,283.18
ipsl-cm6a-lr,AL,1992,2108.58,1908.26,330.95
ipsl-cm6a-lr,AL,1993,2082.13,1793.89,366.06
ipsl-cm6a-lr,AL,1994,1838.14,1502.86,371.93
ipsl-cm6a-lr,AL,1995,2054.37,1661.22,304.15
ipsl-cm6a-lr,AL,1996,2011.21,1757.66,338.09
ipsl-cm6a-lr,AL,1997,1954.98,1542.26,317.52
ipsl-cm6a-lr,AL,1998,1904.45,1596.43,480.35
ipsl-cm6a-lr,AL,1999,1832.09,1768.96,442.25
ipsl-cm6a-lr,AL,2000,1880.47,1711.61,457.28
ipsl-cm6a-lr,AL,2001,1803.2,1336.1,469.15
ipsl-cm6a-lr,AL,2002,1704.39,1620.9,396.7
ipsl-cm6a-lr,AL,2003,1871.46,1632.22,525.43
ipsl-cm6a-lr,AL,2004,1846.84,1598.78,390.25
ipsl-cm6a-lr,AL,2005,1959.37,1645.89,331.07
ipsl-cm6a-lr,AL,2006,1963.81,1720.21,353.18
ipsl-cm6a-lr,AL,2007,1754.64,1493.26,456.36
ipsl-cm6a-lr,AL,2008,1742.49,1600.56,428.68
ipsl-cm6a-lr,AL,2009,1732.91,1575.59,340.6
ipsl-cm6a-lr,AL,2010,1653.4,1461.83,375.34
ipsl-cm6a-lr,AL,2011,1963.92,1418.3,383.8
ipsl-cm6a-lr,AL,2012,2055.2,1967.88,537.6
ipsl-cm6a-lr,AL,2013,1802.21,1576.63,416.86
ipsl-cm6a-lr,AL,2014,1783.6,1460.16,345.66
ipsl-cm6a-lr,AL,2015,2031.47,1712.6,402.12
ipsl-cm6a-lr,AL,2016,1888.37,1559.62,396.15
ipsl-cm6a-lr,AL,2017,2046.69,1785.6,481.49
ipsl-cm6a-lr,AL,2018,1765.72,1673.5,332.38
ipsl-cm6a-lr,AL,2019,1846.59,1655.09,466.75
ipsl-cm6a-lr,AL,2020,1933.59,1536.11,379.9
ipsl-cm6a-lr,AL,2021,1901.29,1565.07,515.61
ipsl-cm6a-lr,AL,2022,1916.18,1750.85,463.7
ipsl-cm6a-lr,AL,2023,1786.57,1491.28,426.63
ipsl-cm6a-lr,AL,2024,1681.39,1354.84,586.97
ipsl-cm6a-lr,AT,1990,2854.59,2186.71,155.18
ipsl-cm6a-lr,AT,1991,3247.29,2459.63,145.06
ipsl-cm6a-lr,AT,1992,2892.11,2445.17,245.58
ipsl-cm6a-lr,AT,1993,3061.74,2497.93,150.9
ipsl-cm6a-lr,AT,1994,2691.05,2285.04,237.48
ipsl-cm6a-lr,AT,1995,3025.78,2290.52,164.62
ipsl-cm6a-lr,AT,1996,3382.34,2745.86,118.26
ipsl-cm6a-lr,AT,1997,3018.26,2400.61,128.36
ipsl-cm6a-lr,AT,1998,2907.07,2281.96,188.52
ipsl-cm6a-lr,AT,1999,2892.85,2484.52,131.9
ipsl-cm6a-lr,AT,2000,2658.54,2421.34,188.37
ipsl-cm6a-lr,AT,2001,2951.95,2127.36,177.08
ipsl-cm6a-lr,AT,2002,2707.62,2268.02,193.29
ipsl-cm6a-lr,AT,2003,3029.17,2465.91,299.49
ipsl-cm6a-lr,AT,2004,3017.14,2519.84,150.97
ipsl-cm6a-lr,AT,2005,3132.64,2484.78,139.74
ipsl-cm6a-lr,AT,2006,2968.95,2698.83,192.91
ipsl-cm6a-lr,AT,2007,2675.38,1904.85,211.09
ipsl-cm6a-lr,AT,2008,2736.6,2359.25,174.39
ipsl-cm6a-lr,AT,2009,2880.26,2421.78,176.12
ipsl-cm6a-lr,AT,2010,3191.56,2499.46,193.87
ipsl-cm6a-lr,AT,2011,2781.77,2484.99,176.83
ipsl-cm6a-lr,AT,2012,2896.89,2390.29,230.29
ipsl-cm6a-lr,AT,2013,2959.37,2482.44,236.52
ipsl-cm6a-lr,AT,2014,2439.87,2061.87,152.69
ipsl-cm6a-lr,AT,2015,2621.2,2092.32,295.62
ipsl-cm6a-lr,AT,2016,2750.56,2079.55,189.27
ipsl-cm6a-lr,AT,2017,2820.56,2360.13,265.28
ipsl-cm6a-lr,AT,2018,2595.18,2366.85,261.12
ipsl-cm6a-lr,AT,2019,2582.49,2101.12,286.7
ipsl-cm6a-lr,AT,2020,2621.62,2039.14,194.29
ipsl-cm6a-lr,AT,2021,2922.01,2271.02,216.88
ipsl-cm6a-lr,AT,2022,2564.92,2211.57,260.33
ipsl-cm6a-lr,AT,2023,2503.04,2019.1,239.6
ipsl-cm6a-lr,AT,2024,2365.84,1868.09,302.67
ipsl-cm6a-lr,BE,1990,2308.9,1634.84,111.35
ipsl-cm6a-lr,BE,1991,2696.64,1945.74,77.4
ipsl-cm6a-lr,BE,1992,2456.84,1978.59,79.65
ipsl-cm6a-lr,BE,1993,2534.88,1964.3,47.23
ipsl-cm6a-lr,BE,1994,2292.02,1989.13,140.89
ipsl-cm6a-lr,BE,1995,2425.45,1698.28,165.53
ipsl-cm6a-lr,BE,1996,2922.45,2162.59,77.32
ipsl-cm6a-lr,BE,1997,2453.35,2009.45,113.93
ipsl-cm6a-lr,BE,1998,2414.75,1788.72,61.25
ipsl-cm6a-lr,BE,1999,2187.96,1919.41,94.99
ipsl-cm6a-lr,BE,2000,2168.18,1808.88,61.23
ipsl-cm6a-lr,BE,2001,2395.78,1766.44,107.55
ipsl-cm6a-lr,BE,2002,2159.13,1684.65,81.26
ipsl-cm6a-lr,BE,2003,2417.86,1864.97,169.57
ipsl-cm6a-lr,BE,2004,2339.3,1912.49,90.61
ipsl-cm6a-lr,BE,2005,2272.44,1863.98,101.6
ipsl-cm6a-lr,BE,2006,2234.45,1952.47,154.61
ipsl-cm6a-lr,BE,2007,2002.95,1403.27,58.53
ipsl-cm6a-lr,BE,2008,2337.1,1778.42,59.19
ipsl-cm6a-lr,BE,2009,2362.66,2079.89,104.58
ipsl-cm6a-lr,BE,2010,2814.34,1998.19,113.18
ipsl-cm6a-lr,BE,2011,2082.37,2007.99,54.58
ipsl-cm6a-lr,BE,2012,2450.74,1770,85.65
ipsl-cm6a-lr,BE,2013,2665.95,2082.07,117.2
ipsl-cm6a-lr,BE,2014,1998.61,1607.12,77.45
ipsl-cm6a-lr,BE,2015,2220.93,1766.48,138.52
ipsl-cm6a-lr,BE,2016,2354.84,1602.09,100.97
ipsl-cm6a-lr,BE,2017,2231.61,1844.82,126.05
ipsl-cm6a-lr,BE,2018,2225.79,1841.13,191.01
ipsl-cm6a-lr,BE,2019,2204.67,1686.34,165.58
ipsl-cm6a-lr,BE,2020,2011.02,1609.17,155.28
ipsl-cm6a-lr,BE,2021,2384.87,1698.08,91.05
ipsl-cm6a-lr,BE,2022,2076.32,1672.38,201.73
ipsl-cm6a-lr,BE,2023,2021.71,1599.3,148.79
ipsl-cm6a-lr,BE,2024,1997.98,1493.97,131.24
ipsl-cm6a-lr,BG,1990,2486.21,2216.89,290.03
ipsl-cm6a-lr,BG,1991,2920.07,2249.22,237.91
ipsl-cm6a-lr,BG,1992,2709.87,2407.6,285.56
ipsl-cm6a-lr,BG,1993,2780.26,2379.72,318.52
ipsl-cm6a-lr,BG,1994,2404.29,2110.51,316.29
ipsl-cm6a-lr,BG,1995,2741.26,2190.51,253
ipsl-cm6a-lr,BG,1996,2892.28,2676.22,312.15
ipsl-cm6a-lr,BG,1997,2888.25,2206.46,222.37
ipsl-cm6a-lr,BG,1998,2656.26,2292.25,345.79
ipsl-cm6a-lr,BG,1999,2457.15,2341.36,319.2
ipsl-cm6a-lr,BG,2000,2499.34,2289.46,388.66
ipsl-cm6a-lr,BG,2001,2569.58,1872.54,339.69
ipsl-cm6a-lr,BG,2002,2468.17,2244.73,290.13
ipsl-cm6a-lr,BG,2003,2827.69,2426.78,377.38
ipsl-cm6a-lr,BG,2004,2553.79,2291.3,246.36
ipsl-cm6a-lr,BG,2005,2691.52,2182.16,231.59
ipsl-cm6a-lr,BG,2006,2661.5,2379.87,293.39
ipsl-cm6a-lr,BG,2007,2388.21,1897.11,433.24
ipsl-cm6a-lr,BG,2008,2450.21,2272.68,357.25
ipsl-cm6a-lr,BG,2009,2440.06,2134.54,323.83
ipsl-cm6a-lr,BG,2010,2471.63,2114.44,337.8
ipsl-cm6a-lr,BG,2011,2752.38,2164.84,313.31
ipsl-cm6a-lr,BG,2012,2625.07,2525.75,467.7
ipsl-cm6a-lr,BG,2013,2386.6,2059.23,335.79
ipsl-cm6a-lr,BG,2014,2294.99,1914.85,278.28
ipsl-cm6a-lr,BG,2015,2326.03,2119.64,354.25
ipsl-cm6a-lr,BG,2016,2389.15,1863.18,367.13
ipsl-cm6a-lr,BG,2017,2491.28,2283.58,389.11
ipsl-cm6a-lr,BG,2018,2312.74,2047.36,311.27
ipsl-cm6a-lr,BG,2019,2145.33,2040.12,366.37
ipsl-cm6a-lr,BG,2020,2215.14,1760.6,336.88
ipsl-cm6a-lr,BG,2021,2434.98,1935.23,395.29
ipsl-cm6a-lr,BG,2022,2253.63,2109.57,393.18
ipsl-cm6a-lr,BG,2023,2027.78,1694.78,416.78
ipsl-cm6a-lr,BG,2024,1945.1,1599.74,538.11
ipsl-cm6a-lr,CH,1990,2925.25,2158.75,131.09
ipsl-cm6a-lr,CH,1991,3261.23,2403.63,145.79
ipsl-cm6a-lr,CH,1992,3039.25,2506.47,150.07
ipsl-cm6a-lr,CH,1993,3091.99,2378.07,109.87
ipsl-cm6a-lr,CH,1994,2741.34,2271.33,185.74
ipsl-cm6a-lr,CH,1995,3081.2,2224.48,129.7
ipsl-cm6a-lr,CH,1996,3336.23,2464.01,94.25
ipsl-cm6a-lr,CH,1997,2943.9,2322.99,107.06
ipsl-cm6a-lr,CH,1998,3063.58,2271.54,141.74
ipsl-cm6a-lr,CH,1999,3026.36,2499.54,92.86
ipsl-cm6a-lr,CH,2000,2809.55,2403.08,125.02
ipsl-cm6a-lr,CH,2001,3012.92,2128.16,128.12
ipsl-cm6a-lr,CH,2002,2798.67,2248.8,128.65
ipsl-cm6a-lr,CH,2003,3041.25,2311.6,303.54
ipsl-cm6a-lr,CH,2004,3085.74,2476.07,113.76
ipsl-cm6a-lr,CH,2005,3183.58,2469.01,125.15
ipsl-cm6a-lr,CH,2006,2973.41,2606.18,170.07
ipsl-cm6a-lr,CH,2007,2831.29,1977.24,101.95
ipsl-cm6a-lr,CH,2008,3006.58,2373.31,121.57
ipsl-cm6a-lr,CH,2009,2976.76,2550.23,138.71
ipsl-cm6a-lr,CH,2010,3305.17,2473.57,140.82
ipsl-cm6a-lr,CH,2011,2725.74,2386.89,120.06
ipsl-cm6a-lr,CH,2012,3005.49,2337.13,143.83
ipsl-cm6a-lr,CH,2013,3203.92,2487.8,159.98
ipsl-cm6a-lr,CH,2014,2618.47,2149.13,94.59
ipsl-cm6a-lr,CH,2015,2797.64,2163.4,228.74
ipsl-cm6a-lr,CH,2016,2934.89,2139.29,142.33
ipsl-cm6a-lr,CH,2017,2937.12,2328.15,195.61
ipsl-cm6a-lr,CH,2018,2696.43,2376.65,210.59
ipsl-cm6a-lr,CH,2019,2814.37,2170.52,207.11
ipsl-cm6a-lr,CH,2020,2675.83,2044.92,163.57
ipsl-cm6a-lr,CH,2021,3031.72,2259.63,113.45
ipsl-cm6a-lr,CH,2022,2554.83,2249.71,239.33
ipsl-cm6a-lr,CH,2023,2608.51,1999.31,219.63
ipsl-cm6a-lr,CH,2024,2604.52,1936.25,185.01
ipsl-cm6a-lr,CY,1990,961.43,908.53,511.96
ipsl-cm6a-lr,CY,1991,966.03,754.7,483.95
ipsl-cm6a-lr,CY,1992,1332.14,1176.92,465.88
ipsl-cm6a-lr,CY,1993,1078.97,1088.24,542.02
ipsl-cm6a-lr,CY,1994,909.77,739.07,544.7
ipsl-cm6a-lr,CY,1995,1000.6,858.31,561.57
ipsl-cm6a-lr,CY,1996,883.58,937.63,577.61
ipsl-cm6a-lr,CY,1997,991.2,821.16,521.6
ipsl-cm6a-lr,CY,1998,867.69,833.83,633.56
ipsl-cm6a-lr,CY,1999,741.79,680.72,585.79
ipsl-cm6a-lr,CY,2000,972.55,857.88,650.16
ipsl-cm6a-lr,CY,2001,777.68,686.41,606.8
ipsl-cm6a-lr,CY,2002,871.56,797.23,613.99
ipsl-cm6a-lr,CY,2003,936.33,866.84,587.87
ipsl-cm6a-lr,CY,2004,908.35,804.89,563.1
ipsl-cm6a-lr,CY,2005,900.73,811.67,545.74
ipsl-cm6a-lr,CY,2006,920.68,821.65,582.78
ipsl-cm6a-lr,CY,2007,795.73,816.49,715.9
ipsl-cm6a-lr,CY,2008,755.59,722.86,745.12
ipsl-cm6a-lr,CY,2009,708.28,657.54,699.09
ipsl-cm6a-lr,CY,2010,545.47,538.4,702.77
ipsl-cm6a-lr,CY,2011,789.08,564.3,670.53
ipsl-cm6a-lr,CY,2012,781.86,847.47,792.26
ipsl-cm6a-lr,CY,2013,661.83,552.12,693.6
ipsl-cm6a-lr,CY,2014,401.63,480.04,653.05
ipsl-cm6a-lr,CY,2015,586.59,514.36,643.82
ipsl-cm6a-lr,CY,2016,648.69,525.45,686.26
ipsl-cm6a-lr,CY,2017,589.01,698.03,715.3
ipsl-cm6a-lr,CY,2018,410.08,368.22,668.6
ipsl-cm6a-lr,CY,2019,557.2,535.66,689.58
ipsl-cm6a-lr,CY,2020,482.45,512.93,669.18
ipsl-cm6a-lr,CY,2021,408.69,335.48,789.56
ipsl-cm6a-lr,CY,2022,514.55,545.41,764.15
ipsl-cm6a-lr,CY,2023,342.94,324.03,780.88
ipsl-cm6a-lr,CY,2024,295.13,226.87,849.85
ipsl-cm6a-lr,CZ,1990,2860.82,2213.67,151.94
ipsl-cm6a-lr,CZ,1991,3295.66,2463.85,134.18
ipsl-cm6a-lr,CZ,1992,2978.94,2482.07,242.95
ipsl-cm6a-lr,CZ,1993,3163.37,2606.6,126.25
ipsl-cm6a-lr,CZ,1994,2831.87,2351.05,243.76
ipsl-cm6a-lr,CZ,1995,3110.77,2349.29,179.82
ipsl-cm6a-lr,CZ,1996,3588.03,2908.12,109.59
ipsl-cm6a-lr,CZ,1997,3206.32,2555.22,138.89
ipsl-cm6a-lr,CZ,1998,2975.73,2362.07,159.49
ipsl-cm6a-lr,CZ,1999,2919.28,2531.84,134.08
ipsl-cm6a-lr,CZ,2000,2701.24,2425.51,166.46
ipsl-cm6a-lr,CZ,2001,3089.41,2231.66,143.83
ipsl-cm6a-lr,CZ,2002,2874.62,2346.44,185.04
ipsl-cm6a-lr,CZ,2003,3125.85,2636.83,261.77
ipsl-cm6a-lr,CZ,2004,3078.27,2569.04,145.82
ipsl-cm6a-lr,CZ,2005,3140.2,2515.67,132.45
ipsl-cm6a-lr,CZ,2006,3051.41,2773.16,205.67
ipsl-cm6a-lr,CZ,2007,2724.46,1924.02,195.11
ipsl-cm6a-lr,CZ,2008,2776.95,2377.28,168.72
ipsl-cm6a-lr,CZ,2009,2927.75,2431.74,155.08
ipsl-cm6a-lr,CZ,2010,3331.14,2570.76,191.88
ipsl-cm6a-lr,CZ,2011,2869.97,2586.6,143.92
ipsl-cm6a-lr,CZ,2012,3009.1,2441.58,195.87
ipsl-cm6a-lr,CZ,2013,3073.27,2592.15,206.09
ipsl-cm6a-lr,CZ,2014,2493.73,2085.2,159.1
ipsl-cm6a-lr,CZ,2015,2644.76,2091.91,292.47
ipsl-cm6a-lr,CZ,2016,2852.43,2127.06,171.61
ipsl-cm6a-lr,CZ,2017,2868.34,2452.96,222.95
ipsl-cm6a-lr,CZ,2018,2653.04,2367.26,279.61
ipsl-cm6a-lr,CZ,2019,2581.52,2147.27,269.95
ipsl-cm6a-lr,CZ,2020,2646.7,2025.61,173.62
ipsl-cm6a-lr,CZ,2021,3028.55,2322.24,177.69
ipsl-cm6a-lr,CZ,2022,2674.82,2217.06,234.91
ipsl-cm6a-lr,CZ,2023,2542.81,2088.53,223.61
ipsl-cm6a-lr,CZ,2024,2412.81,1915.23,258.31
ipsl-cm6a-lr,DE,1990,2508.7,1883.37,123.47
ipsl-cm6a-lr,DE,1991,2930.79,2166.03,127.63
ipsl-cm6a-lr,DE,1992,2673.7,2188.64,162.88
ipsl-cm6a-lr,DE,1993,2826.02,2231.35,83.25
ipsl-cm6a-lr,DE,1994,2510.24,2173.1,198.03
ipsl-cm6a-lr,DE,1995,2779.33,2003.59,172.3
ipsl-cm6a-lr,DE,1996,3275.96,2532.84,93.04
ipsl-cm6a-lr,DE,1997,2779.31,2250.08,135.37
ipsl-cm6a-lr,DE,1998,2644.62,2041.83,104.25
ipsl-cm6a-lr,DE,1999,2549.22,2196.02,120.04
ipsl-cm6a-lr,DE,2000,2389.42,2068.2,106.7
ipsl-cm6a-lr,DE,2001,2691.65,1969.04,138.76
ipsl-cm6a-lr,DE,2002,2512.45,1973.95,130.33
ipsl-cm6a-lr,DE,2003,2745.97,2233.28,249.56
ipsl-cm6a-lr,DE,2004,2729.99,2203.11,113.28
ipsl-cm6a-lr,DE,2005,2712.67,2198.25,116
ipsl-cm6a-lr,DE,2006,2626,2352.86,187.62
ipsl-cm6a-lr,DE,2007,2402.65,1638.39,108.74
ipsl-cm6a-lr,DE,2008,2593.97,2067.72,123.88
ipsl-cm6a-lr,DE,2009,2686.43,2285.84,128.92
ipsl-cm6a-lr,DE,2010,3150.46,2311.63,160.94
ipsl-cm6a-lr,DE,2011,2497.76,2311.13,103.45
ipsl-cm6a-lr,DE,2012,2721.87,2088.13,122.98
ipsl-cm6a-lr,DE,2013,2863.06,2350.7,159.21
ipsl-cm6a-lr,DE,2014,2253.42,1832.27,120.54
ipsl-cm6a-lr,DE,2015,2447.32,1938.67,203.8
ipsl-cm6a-lr,DE,2016,2628.65,1880.35,135.83
ipsl-cm6a-lr,DE,2017,2551.36,2132.48,145.82
ipsl-cm6a-lr,DE,2018,2437.74,2097.02,238.47
ipsl-cm6a-lr,DE,2019,2423.54,1897.21,225.46
ipsl-cm6a-lr,DE,2020,2312.93,1813.14,176.93
ipsl-cm6a-lr,DE,2021,2692.94,1998.05,126.1
ipsl-cm6a-lr,DE,2022,2334.95,1925.51,235.41
ipsl-cm6a-lr,DE,2023,2277.5,1804.33,178.49
ipsl-cm6a-lr,DE,2024,2199.56,1711.14,174.59
ipsl-cm6a-lr,DK,1990,2472.4,1864.22,25.6
ipsl-cm6a-lr,DK,1991,2892.37,2170.5,32.77
ipsl-cm6a-lr,DK,1992,2728.29,2043.12,48.07
ipsl-cm6a-lr,DK,1993,3007.42,2235.84,2.98
ipsl-cm6a-lr,DK,1994,2810.63,2362.81,85.25
ipsl-cm6a-lr,DK,1995,2994.65,2113.62,70.27
ipsl-cm6a-lr,DK,1996,3436.7,2652.09,30.89
ipsl-cm6a-lr,DK,1997,2985.23,2312.65,79.21
ipsl-cm6a-lr,DK,1998,2891.55,2135.26,5.21
ipsl-cm6a-lr,DK,1999,2773.37,2356.89,33.59
ipsl-cm6a-lr,DK,2000,2520.47,2089.7,10.19
ipsl-cm6a-lr,DK,2001,2908.04,2112.28,35.78
ipsl-cm6a-lr,DK,2002,2707.77,1998.42,64.48
ipsl-cm6a-lr,DK,2003,2841.59,2467.04,56.44
ipsl-cm6a-lr,DK,2004,2756.75,2232.22,29.67
ipsl-cm6a-lr,DK,2005,2724.04,2158,26.7
ipsl-cm6a-lr,DK,2006,2620.36,2298.23,75.96
ipsl-cm6a-lr,DK,2007,2443.11,1639.84,28.1
ipsl-cm6a-lr,DK,2008,2536.03,1995.71,39.13
ipsl-cm6a-lr,DK,2009,2713.57,2142.48,41.4
ipsl-cm6a-lr,DK,2010,3370.66,2455.28,47.17
ipsl-cm6a-lr,DK,2011,2757.7,2560.71,18.82
ipsl-cm6a-lr,DK,2012,3012.53,2084.32,22.54
ipsl-cm6a-lr,DK,2013,2992.99,2494.04,41.55
ipsl-cm6a-lr,DK,2014,2457.87,1903.25,72.48
ipsl-cm6a-lr,DK,2015,2673.25,1924.27,28.04
ipsl-cm6a-lr,DK,2016,2814.01,2029,32.35
ipsl-cm6a-lr,DK,2017,2739.06,2152.51,7.35
ipsl-cm6a-lr,DK,2018,2737.46,2228.42,112.27
ipsl-cm6a-lr,DK,2019,2614.12,1958.12,59.33
ipsl-cm6a-lr,DK,2020,2486.3,1879.25,62.35
ipsl-cm6a-lr,DK,2021,2891.37,2089.62,45.96
ipsl-cm6a-lr,DK,2022,2606.48,1976.01,64.53
ipsl-cm6a-lr,DK,2023,2676.85,1952.62,29.03
ipsl-cm6a-lr,DK,2024,2526.67,2093.5,29.58
ipsl-cm6a-lr,EE,1990,3411.6,2613.33,21.32
ipsl-cm6a-lr,EE,1991,3579.55,2814.31,41.47
ipsl-cm6a-lr,EE,1992,3581.9,2508.45,62.48
ipsl-cm6a-lr,EE,1993,3960.62,2855.9,11.66
ipsl-cm6a-lr,EE,1994,3991.21,3372.44,86.53
ipsl-cm6a-lr,EE,1995,3669.15,2741.71,52.08
ipsl-cm6a-lr,EE,1996,4224.15,3372.37,41.87
ipsl-cm6a-lr,EE,1997,3850.18,2775.38,102.99
ipsl-cm6a-lr,EE,1998,3883.55,2978.27,15.81
ipsl-cm6a-lr,EE,1999,3600.23,3126.59,92.09
ipsl-cm6a-lr,EE,2000,3328.4,2697.17,19.41
ipsl-cm6a-lr,EE,2001,3761.97,2660.63,81.53
ipsl-cm6a-lr,EE,2002,3773.17,2797.43,100.47
ipsl-cm6a-lr,EE,2003,3874.91,3478.05,79.63
ipsl-cm6a-lr,EE,2004,3723.07,2939.66,36.1
ipsl-cm6a-lr,EE,2005,3718.78,2971.54,52.89
ipsl-cm6a-lr,EE,2006,3581.2,3108.87,98.29
ipsl-cm6a-lr,EE,2007,3467.66,2533.15,64.99
