NUTS_ID,nuts_level,crop,year,area_ha,production_t,yield_t_ha,area_source,area_ha_alt
NL33A,3,Total barley,1989,179.5,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1989,165.39,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1990,720.04,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1990,17.91,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1990,156.28,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1990,138.37,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1991,668.83,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1991,12.84,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1991,166.78,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1991,153.94,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1992,687.58,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1992,10.85,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1992,102.96,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1992,92.11,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1993,630.36,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1993,7.96,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1993,145.16,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1993,137.2,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1994,653.71,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1994,3.96,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1994,121.64,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1994,117.68,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1995,685.11,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1995,2.43,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1995,93.42,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1995,90.99,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1996,711.34,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1996,2.18,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1996,63.18,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1996,61,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1997,695.88,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1997,3.21,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1997,76.66,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1997,73.45,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1998,674.25,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1998,2.78,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1998,52.95,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1998,50.17,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1999,568.5,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1999,0.28,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1999,85.24,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1999,84.96,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2000,627.45,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2000,2.95,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2000,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2000,63.3,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2000,627.45,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2000,60.349999999999994,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2001,622.95,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2001,5.63,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2001,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2001,107.17,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2001,622.95,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2001,101.54,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2002,653.84,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2002,1.9,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2002,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2002,62.93,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2002,653.84,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2002,61.03,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2003,623.03,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2003,1.48,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2003,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2003,76.09,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2003,623.03,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2003,74.61,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2004,662.64,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2004,1.81,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2004,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2004,57.73,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2004,662.64,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2004,55.919999999999995,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2005,674.74,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2005,1.54,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2005,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2005,65.6,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2005,674.74,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2005,64.05999999999999,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2006,670.95,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2006,0.95,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2006,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2006,53.21,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2006,670.95,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2006,52.26,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2007,644.46,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2007,0.63,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2007,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2007,94.79,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2007,644.46,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2007,94.16000000000001,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2008,724.97,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2008,2.22,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2008,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2008,88.73,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2008,724.97,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2008,86.51,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2009,709.61,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2009,1.91,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2009,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2009,58.55,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2009,709.61,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2009,56.64,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2010,718.45,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2010,3.54,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2010,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2010,31.45,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2010,718.45,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2010,27.91,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2011,686.24,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2011,0,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2011,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2011,44.97,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2011,686.24,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2011,44.97,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2012,700.7,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2012,3.56,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2012,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2012,35.91,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2012,700.7,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2012,32.349999999999994,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2013,678.53,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2013,0,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2013,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2013,0,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2013,678.53,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2013,0,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2014,671.31,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2014,0,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2014,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2014,0,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2014,671.31,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2014,0,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2015,662.63,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2015,19.38,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2015,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2015,40.54,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2015,662.63,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2015,21.16,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2016,589.03,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2016,28.23,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2016,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2016,42.71,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2016,589.03,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2016,14.48,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2017,528.91,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2017,26.41,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2017,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2017,41.14,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2017,528.91,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2017,14.73,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2018,502.69,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2018,19.37,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2018,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2018,47.6,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2018,502.69,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2018,28.23,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2019,513.29,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2019,22.42,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2019,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2019,35.12,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2019,513.29,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2019,12.699999999999996,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2020,481.52,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2020,16.62,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2020,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2020,44.33,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2020,481.52,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2020,27.709999999999997,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2021,522.41,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2021,17.42,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2021,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2021,34.27,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2021,522.41,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2021,16.85,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,2022,552.66,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,2022,19.9,NA,NA,cropareaRegional,NA
NL33A,3,Durum wheat,2022,0,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,2022,42.74,NA,NA,cropareaRegional,NA
NL33A,3,Total wheat,2022,552.66,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,2022,22.840000000000003,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1980,1418.07,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1980,43.5,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1980,301.29,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1980,257.79,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1981,1372.88,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1981,49.16,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1981,290.88,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1981,241.72,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1982,1425.5,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1982,23.34,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1982,206.76,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1982,183.42,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1983,1570.43,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1983,36.08,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1983,195.4,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1983,159.32,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1984,1493.15,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1984,37.14,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1984,220.28,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1984,183.14,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1985,1293.55,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1985,24.05,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1985,289.82,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1985,265.77,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1986,1128.37,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1986,32.54,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1986,266.11,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1986,233.57000000000002,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1987,1155.75,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1987,30.06,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1987,373.46,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1987,343.4,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1988,1081.5,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1988,22.28,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1988,520.22,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1988,497.94000000000005,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1989,1372.46,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1989,27.59,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1989,351.02,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1989,323.43,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1990,1408.09,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1990,35.02,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1990,305.6,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1990,270.58000000000004,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1991,1307.93,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1991,25.11,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1991,326.14,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1991,301.03,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1992,1344.6,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1992,21.22,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1992,201.35,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1992,180.13,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1993,1232.71,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1993,15.56,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1993,283.87,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1993,268.31,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1994,1278.36,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1994,7.75,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1994,237.88,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1994,230.13,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1995,1339.77,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1995,4.74,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1995,182.69,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1995,177.95,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1996,1391.06,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1996,4.27,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1996,123.55,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1996,119.28,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1997,1360.83,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1997,6.29,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1997,149.91,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1997,143.62,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1998,1318.54,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1998,5.43,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1998,103.55,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1998,98.12,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,1999,1111.73,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,1999,0.55,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,1999,166.69,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,1999,166.14,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2000,1227.02,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2000,5.77,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2000,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2000,123.78,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2000,1227.02,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2000,118.01,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2001,1218.21,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2001,11.01,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2001,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2001,209.58,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2001,1218.21,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2001,198.57000000000002,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2002,1278.61,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2002,3.72,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2002,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2002,123.06,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2002,1278.61,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2002,119.34,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2003,1218.37,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2003,2.89,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2003,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2003,148.8,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2003,1218.37,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2003,145.91000000000003,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2004,1295.84,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2004,3.55,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2004,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2004,112.89,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2004,1295.84,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2004,109.34,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2005,1319.49,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2005,3.02,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2005,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2005,128.29,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2005,1319.49,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2005,125.27,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2006,1312.08,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2006,1.85,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2006,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2006,104.05,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2006,1312.08,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2006,102.2,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2007,1260.28,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2007,1.23,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2007,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2007,185.36,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2007,1260.28,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2007,184.13000000000002,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2008,1417.72,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2008,4.34,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2008,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2008,173.51,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2008,1417.72,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2008,169.17,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2009,1387.68,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2009,3.73,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2009,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2009,114.49,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2009,1387.68,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2009,110.75999999999999,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2010,1404.97,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2010,6.92,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2010,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2010,61.5,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2010,1404.97,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2010,54.58,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2011,1341.98,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2011,0,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2011,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2011,87.94,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2011,1341.98,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2011,87.94,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2012,1370.26,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2012,6.97,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2012,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2012,70.22,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2012,1370.26,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2012,63.25,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2013,1326.9,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2013,0,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2013,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2013,0,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2013,1326.9,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2013,0,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2014,1312.78,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2014,0,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2014,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2014,0,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2014,1312.78,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2014,0,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2015,1295.81,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2015,37.89,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2015,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2015,79.27,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2015,1295.81,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2015,41.379999999999995,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2016,1151.88,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2016,55.2,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2016,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2016,83.52,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2016,1151.88,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2016,28.319999999999993,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2017,1034.32,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2017,51.65,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2017,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2017,80.44,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2017,1034.32,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2017,28.79,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2018,983.04,NA,NA,cropareaRegional,NA
NL33B,3,Winter barley,2018,37.87,NA,NA,cropareaRegional,NA
NL33B,3,Durum wheat,2018,0,NA,NA,cropareaRegional,NA
NL33B,3,Total barley,2018,93.09,NA,NA,cropareaRegional,NA
NL33B,3,Total wheat,2018,983.04,NA,NA,cropareaRegional,NA
NL33B,3,Spring barley,2018,55.220000000000006,NA,NA,cropareaRegional,NA
NL33B,3,Soft wheat,2019,1003.77,NA,NA,cropareaRegional,NA
