branch,model,bin_id,component,crop,n,mean,sd,lo,hi,central
crop,EC-Earth3,-4.5,precip_mj,Winter barley,8,-0.00628334706389602,0.0572017674658557,-0.0736416966462018,0.0876664703084704,-0.00678513668607677
crop,EC-Earth3,-4.5,precip_mj2,Winter barley,8,-0.00914888501165088,0.0509707994923482,-0.0976196922112492,0.049003958770325,0.000747503718909477
crop,EC-Earth3,-3.5,frost_mj,ALL,8,0.0403435887705007,0.00484386930903334,0.0306432222646665,0.044802741981006,0.0423842591570358
crop,EC-Earth3,-3.5,gdd_mj,ALL,8,-0.291302598958881,0.0609793765028073,-0.431850871262677,-0.241959859736303,-0.294526485901627
crop,EC-Earth3,-3.5,heat_mj,ALL,8,-0.0939225154923876,0.0391278678331804,-0.178709681133311,-0.0605385734455571,-0.0860233912854747
crop,EC-Earth3,-3.5,precip_mj,ALL,8,-0.0427476631817655,0.0724397507812088,-0.18234714229996,0.029478079643228,-0.0438498264976758
crop,EC-Earth3,-3.5,precip_mj2,ALL,8,0.0116086201006481,0.0561962905775879,-0.0584269874913965,0.102287570900572,0.0302689982652355
crop,EC-Earth3,-3.5,frost_mj,Durum wheat,8,0.0234004374660952,0.00312573675855224,0.0168835387875271,0.0262331130664841,0.0246760061235298
crop,EC-Earth3,-3.5,gdd_mj,Durum wheat,8,-0.259709140690845,0.0546388872009137,-0.388662745428141,-0.219166230046225,-0.263720370530867
crop,EC-Earth3,-3.5,heat_mj,Durum wheat,8,0.0969699199580506,0.0303440744071608,0.0745473976150497,0.169392714956298,0.093102727352979
crop,EC-Earth3,-3.5,precip_mj,Durum wheat,8,-0.0807051731725514,0.0735325441130644,-0.199750039657851,0.0556867459444854,-0.0827817148200255
crop,EC-Earth3,-3.5,precip_mj2,Durum wheat,8,0.0366542113010782,0.0469157480810747,-0.0597257447409339,0.0970242904198281,0.0515420836408058
crop,EC-Earth3,-3.5,frost_mj,Soft wheat,8,0.0446649535377006,0.00539231363806472,0.0337201151161628,0.0494285929260897,0.0468953041079807
crop,EC-Earth3,-3.5,gdd_mj,Soft wheat,8,-0.214192453896863,0.0451237593248603,-0.314212530976747,-0.174339001060617,-0.216652179954641
crop,EC-Earth3,-3.5,heat_mj,Soft wheat,8,-0.152657921587187,0.0648365293637761,-0.291270773843745,-0.10295459035561,-0.14065909335115
crop,EC-Earth3,-3.5,precip_mj,Soft wheat,8,-0.0405717318240492,0.0769946517060216,-0.183069863110622,0.0455596593472092,-0.0414832688171928
crop,EC-Earth3,-3.5,precip_mj2,Soft wheat,8,0.0132714374611575,0.0615781217492338,-0.0687027037069127,0.109517300510865,0.0316251442384023
crop,EC-Earth3,-3.5,frost_mj,Spring barley,8,0.0345401117970907,0.00352813554145285,0.0280058426332802,0.0386023421212011,0.03601847298169
crop,EC-Earth3,-3.5,gdd_mj,Spring barley,8,-0.42381951166813,0.0830776426260074,-0.614918757021159,-0.354783202181035,-0.427770674986094
crop,EC-Earth3,-3.5,heat_mj,Spring barley,8,-0.174930282479777,0.0668512216667923,-0.328002637024323,-0.109421375158837,-0.160290349731241
crop,EC-Earth3,-3.5,precip_mj,Spring barley,8,-0.0283806842834747,0.0676281551659341,-0.158925258560377,0.0430920192969895,-0.029596826520278
crop,EC-Earth3,-3.5,precip_mj2,Spring barley,8,-0.00814381824657991,0.049958817466841,-0.0669231390434663,0.0712751243703997,0.0123165603968912
crop,EC-Earth3,-3.5,frost_mj,Winter barley,8,0.043172388233167,0.0058933373635246,0.0317513239058866,0.0489178744442743,0.045793975037669
crop,EC-Earth3,-3.5,gdd_mj,Winter barley,8,-0.44302621983869,0.105593987284233,-0.687052567277411,-0.363687681405841,-0.447790868289899
crop,EC-Earth3,-3.5,heat_mj,Winter barley,8,0.125697651954197,0.0543241006992284,0.0764861233299111,0.246575497731662,0.11557199984903
crop,EC-Earth3,-3.5,precip_mj,Winter barley,8,-0.0446412452431276,0.0901199656594709,-0.200249313494068,0.0619044933763239,-0.0456566503446346
crop,EC-Earth3,-3.5,precip_mj2,Winter barley,8,0.0147838495551153,0.074859136351403,-0.0908380333740016,0.120724930323466,0.0348838004631054
crop,EC-Earth3,-2.5,frost_mj,ALL,11,0.0341631970155464,0.00758785780154208,0.015736951819756,0.0410499888440349,0.0365720773979079
crop,EC-Earth3,-2.5,gdd_mj,ALL,11,-0.231483513542891,0.0362450018546619,-0.283244902514077,-0.182622466191991,-0.232689447756466
crop,EC-Earth3,-2.5,heat_mj,ALL,11,-0.0694162325371688,0.0126892014218869,-0.0966788194778603,-0.0489215188255896,-0.0652057534999387
crop,EC-Earth3,-2.5,precip_mj,ALL,11,-0.0322871934973891,0.0244534402535839,-0.0702344301043922,0.0197570984416597,-0.033011368338605
crop,EC-Earth3,-2.5,precip_mj2,ALL,11,0.0119905815479359,0.0192714406005932,-0.0272576918878403,0.0405108984030725,0.0202451262094166
crop,EC-Earth3,-2.5,frost_mj,Durum wheat,11,0.0198699694178817,0.00534054901198823,0.00816648692220969,0.0250212213166693,0.0214941860344358
crop,EC-Earth3,-2.5,gdd_mj,Durum wheat,11,-0.231006357630996,0.0462912020542805,-0.295598713861721,-0.137278295901532,-0.233839935867179
crop,EC-Earth3,-2.5,heat_mj,Durum wheat,11,0.0812416042734384,0.0126492459260171,0.0649962821831317,0.101569784319991,0.0784297474587463
crop,EC-Earth3,-2.5,precip_mj,Durum wheat,11,-0.0904355477108456,0.0681119863474059,-0.175980535372686,0.0577348470538481,-0.0931027585391557
crop,EC-Earth3,-2.5,precip_mj2,Durum wheat,11,0.0449308219986965,0.0412353559802858,-0.0508927404646028,0.086348787648329,0.0575651550314039
crop,EC-Earth3,-2.5,frost_mj,Soft wheat,11,0.0377474386672744,0.00827543698113384,0.0179684639469915,0.0454083483765537,0.0404156024108475
crop,EC-Earth3,-2.5,gdd_mj,Soft wheat,11,-0.164433592896436,0.0284554759500614,-0.200797834797511,-0.123457955889415,-0.165183499993236
crop,EC-Earth3,-2.5,heat_mj,Soft wheat,11,-0.110419560971523,0.0217934642177513,-0.152656653740913,-0.0816091587652112,-0.103847988269323
crop,EC-Earth3,-2.5,precip_mj,Soft wheat,11,-0.0251992827716472,0.0238472600701986,-0.0581264116168409,0.0227410437298783,-0.0255882425070694
crop,EC-Earth3,-2.5,precip_mj2,Soft wheat,11,0.0104996344203764,0.0207628279647423,-0.0295422536652569,0.0379468903702949,0.0180208264907441
crop,EC-Earth3,-2.5,frost_mj,Spring barley,11,0.029482521975427,0.00528059132752015,0.0161820372647599,0.0350978855267005,0.0310815725837007
crop,EC-Earth3,-2.5,gdd_mj,Spring barley,11,-0.341391428740735,0.0458019614586169,-0.411212099385855,-0.26998216377823,-0.342693195062188
crop,EC-Earth3,-2.5,heat_mj,Spring barley,11,-0.143475931014902,0.0264903756511101,-0.199415804002184,-0.0976595860533698,-0.135629743782903
crop,EC-Earth3,-2.5,precip_mj,Spring barley,11,-0.0217381092755435,0.0304522478811603,-0.0663348864213466,0.0361546364777925,-0.0225307949096283
crop,EC-Earth3,-2.5,precip_mj2,Spring barley,11,-0.00400386636778011,0.0269742216019278,-0.0411470901913909,0.02657914139727,0.00496597839020479
crop,EC-Earth3,-2.5,frost_mj,Winter barley,11,0.0364942216625217,0.0102533446014478,0.0114008093649503,0.0445533534302086,0.0395656018629254
crop,EC-Earth3,-2.5,gdd_mj,Winter barley,11,-0.351339080668227,0.0620805648365347,-0.436724241025987,-0.269229429439946,-0.353104443938248
crop,EC-Earth3,-2.5,heat_mj,Winter barley,11,0.0963142501909875,0.0196248884205463,0.0674726505833851,0.140300188233544,0.0906768747361235
crop,EC-Earth3,-2.5,precip_mj,Winter barley,11,-0.0342703978952951,0.0282557632934208,-0.0703330815636744,0.0220376237709546,-0.0348636249572352
crop,EC-Earth3,-2.5,precip_mj2,Winter barley,11,0.0170491898360967,0.0233437586462599,-0.0300058253353092,0.0426543045784504,0.0241121756845282
crop,IPSL-CM6A-LR,-5.5,frost_mj,ALL,4,0.0380387780460592,0.00463407184161263,0.0311188951405831,0.0409491720575433,0.0393696900656574
crop,IPSL-CM6A-LR,-5.5,gdd_mj,ALL,4,-0.255788376100446,0.0301591328834853,-0.292847835197206,-0.21917857910994,-0.256372434896645
crop,IPSL-CM6A-LR,-5.5,heat_mj,ALL,4,-0.0651440707970858,0.0189478974852636,-0.0890007800676446,-0.0440046329656766,-0.0626757439798401
crop,IPSL-CM6A-LR,-5.5,precip_mj,ALL,4,-0.0122625703582015,0.0220814519036446,-0.0271633151017559,0.0205669716063399,-0.0124265591544757
crop,IPSL-CM6A-LR,-5.5,precip_mj2,ALL,4,0.00132514701013383,0.0191334522389716,-0.0270959102847126,0.0140469759104247,0.00648438140746796
crop,IPSL-CM6A-LR,-5.5,frost_mj,Durum wheat,4,0.023023715115675,0.00225423791850254,0.019744405273032,0.0247375265023333,0.0237679617689744
crop,IPSL-CM6A-LR,-5.5,gdd_mj,Durum wheat,4,-0.214520843190895,0.0307102975880022,-0.246950853088731,-0.173305865633714,-0.215597433197172
crop,IPSL-CM6A-LR,-5.5,heat_mj,Durum wheat,4,0.0592685087173598,0.0127993010528584,0.0438244400785374,0.0721613357324339,0.058496897624575
crop,IPSL-CM6A-LR,-5.5,precip_mj,Durum wheat,4,-0.0306733684041338,0.0600894375408895,-0.0648076321589318,0.0591455048225259,-0.0316649083004419
crop,IPSL-CM6A-LR,-5.5,precip_mj2,Durum wheat,4,0.0115656312782275,0.0444117357653152,-0.0546709018235498,0.03861417841698,0.0194771852212817
crop,IPSL-CM6A-LR,-5.5,frost_mj,Soft wheat,4,0.0418743196801011,0.00594250159403588,0.033010904333774,0.0457138258284693,0.0434497636706242
crop,IPSL-CM6A-LR,-5.5,gdd_mj,Soft wheat,4,-0.191574487464959,0.0246939706116564,-0.220657211944571,-0.16026492333921,-0.191908095639644
crop,IPSL-CM6A-LR,-5.5,heat_mj,Soft wheat,4,-0.104027406082407,0.0292109472237945,-0.13929531292483,-0.0692204014423602,-0.100089098009202
crop,IPSL-CM6A-LR,-5.5,precip_mj,Soft wheat,4,-0.0115186016427668,0.0180736315878315,-0.0227565464290568,0.0154876791017125,-0.0115911711405554
crop,IPSL-CM6A-LR,-5.5,precip_mj2,Soft wheat,4,0.00140778330176177,0.0177313538121683,-0.0251681858399902,0.0112499461687341,0.00629192417535536
crop,IPSL-CM6A-LR,-5.5,frost_mj,Spring barley,4,0.0315402135529872,0.00296031389879868,0.0274068629247165,0.0337988425345447,0.0325949878826438
crop,IPSL-CM6A-LR,-5.5,gdd_mj,Spring barley,4,-0.369546486792879,0.0395724747131084,-0.42082757334863,-0.327871085773587,-0.370330452032583
crop,IPSL-CM6A-LR,-5.5,heat_mj,Spring barley,4,-0.11713198204978,0.0358882286744684,-0.16399636074857,-0.0866157182934097,-0.113524860168731
crop,IPSL-CM6A-LR,-5.5,precip_mj,Spring barley,4,-0.00340541206388651,0.0231462668006932,-0.0256482858878232,0.0252199253243234,-0.00346645747687735
crop,IPSL-CM6A-LR,-5.5,precip_mj2,Spring barley,4,-0.00652490647619151,0.0169290520746343,-0.0282222508575201,0.00887759367836601,-0.00147818017551116
crop,IPSL-CM6A-LR,-5.5,frost_mj,Winter barley,4,0.0424652117416069,0.00379505224742143,0.0369247998215933,0.0455445751817856,0.0436096478788209
crop,IPSL-CM6A-LR,-5.5,gdd_mj,Winter barley,4,-0.388172978785635,0.0413968738252351,-0.441185052541193,-0.340282155881895,-0.389146018133881
crop,IPSL-CM6A-LR,-5.5,heat_mj,Winter barley,4,0.0793248455249871,0.0232756350776732,0.0572261882150943,0.108808267556047,0.0764488623882686
crop,IPSL-CM6A-LR,-5.5,precip_mj,Winter barley,4,-0.0146024646746529,0.0172243045159527,-0.035294782603985,0.00672917055922978,-0.0146879242019089
crop,IPSL-CM6A-LR,-5.5,precip_mj2,Winter barley,4,0.0047676029096931,0.0154851881865111,-0.0133211720290419,0.0243816920371182,0.00921630445780801
crop,IPSL-CM6A-LR,-4.5,frost_mj,ALL,12,0.0333373014670177,0.00762105060809597,0.0178360318757066,0.0444979381086634,0.03636506217249
crop,IPSL-CM6A-LR,-4.5,gdd_mj,ALL,12,-0.222528496428414,0.0497623512063935,-0.303971518391585,-0.151389522514022,-0.223487297090882
crop,IPSL-CM6A-LR,-4.5,heat_mj,ALL,12,-0.0657233780908431,0.020428245554062,-0.107230019347171,-0.0397715783817199,-0.0596241625821872
crop,IPSL-CM6A-LR,-4.5,precip_mj,ALL,12,-0.0262851840778391,0.0338517249540338,-0.100371678141866,0.0172528522198028,-0.026862782626774
crop,IPSL-CM6A-LR,-4.5,precip_mj2,ALL,12,0.0103000823683402,0.0263822425678872,-0.036705277105025,0.0552387451839785,0.0191620426927637
crop,IPSL-CM6A-LR,-4.5,frost_mj,Durum wheat,12,0.0199477344382816,0.00449578983291866,0.00780486098213609,0.0246457979377279,0.0215352633871356
crop,IPSL-CM6A-LR,-4.5,gdd_mj,Durum wheat,12,-0.195441654876812,0.0467315612621215,-0.285966546678435,-0.12889310979296,-0.198966329833031
crop,IPSL-CM6A-LR,-4.5,heat_mj,Durum wheat,12,0.0621860171504832,0.0192721373986266,0.0380467198016157,0.093523575882766,0.0587868141519387
crop,IPSL-CM6A-LR,-4.5,precip_mj,Durum wheat,12,-0.0588111584195298,0.0623782651827428,-0.198830240328265,0.0149352408358154,-0.0605619578526592
crop,IPSL-CM6A-LR,-4.5,precip_mj2,Durum wheat,12,0.0267711252745663,0.0352771740605803,-0.0237566883685162,0.0945186892004351,0.0383452875704145
crop,IPSL-CM6A-LR,-4.5,frost_mj,Soft wheat,12,0.0364591827390777,0.00923393951189135,0.0162058424842576,0.0492949953523438,0.0398277825929232
crop,IPSL-CM6A-LR,-4.5,gdd_mj,Soft wheat,12,-0.164163247667326,0.0382741451467475,-0.225566489979117,-0.108477031862429,-0.164734754397186
crop,IPSL-CM6A-LR,-4.5,heat_mj,Soft wheat,12,-0.105150390790098,0.0345497235795181,-0.173320678494149,-0.0658368930445846,-0.0958065569482005
crop,IPSL-CM6A-LR,-4.5,precip_mj,Soft wheat,12,-0.0192137261511733,0.0369068107698898,-0.0900790786759574,0.0446214903886707,-0.019559722764509
