DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo*,2023,269.090,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo*,2024,261.561,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,1990,105.750,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,1991,111.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,1992,111.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,1993,100.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,1994,70.500,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,1995,38.750,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,1996,32.250,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,1997,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,1998,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,1999,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2000,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2001,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2002,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2003,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2004,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2005,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2006,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2007,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2008,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2009,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2010,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2011,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2012,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2013,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2014,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2015,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2016,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2017,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2018,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2019,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2020,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2021,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2022,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2023,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Albania,2024,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,1990,9260.500,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,1991,11060.250,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,1992,10774.500,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,1993,11768.750,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,1994,11159.750,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,1995,11995.750,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,1996,13494.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,1997,13477.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,1998,14269.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,1999,14141.750,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2000,13192.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2001,14751.750,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2002,13792.500,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2003,14570.500,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2004,14220.750,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2005,18253.549,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2006,17636.087,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2007,15998.340,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2008,16433.193,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2009,16773.642,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2010,18185.826,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2011,16160.587,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2012,16450.048,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2013,16619.724,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2014,14555.380,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2015,15788.634,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2016,17449.741,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2017,17082.288,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2018,15633.509,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2019,16588.704,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2020,16738.770,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2021,18169.438,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2022,15107.360,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2023,13725.567,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Austria,2024,12663.236,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Bosnia and Herzegovina,2014,312.500,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Bosnia and Herzegovina,2015,385.750,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Bosnia and Herzegovina,2016,401.750,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Bosnia and Herzegovina,2017,438.492,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Bosnia and Herzegovina,2018,418.501,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Bosnia and Herzegovina,2019,450.751,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Bosnia and Herzegovina,2020,472.251,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Bosnia and Herzegovina,2021,537.002,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Bosnia and Herzegovina,2022,481.001,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Bosnia and Herzegovina,2023,429.251,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Bosnia and Herzegovina,2024,418.501,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,1990,28881.007,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,1991,33957.715,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,1992,33474.219,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,1993,35298.954,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,1994,34077.464,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,1995,36363.791,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,1996,42629.244,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,1997,37167.500,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,1998,39271.500,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,1999,38073.360,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2000,38292.779,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2001,42123.508,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2002,40198.398,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2003,41852.871,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2004,41320.178,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2005,40632.943,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2006,40557.213,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2007,37966.108,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2008,40480.944,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2009,40628.299,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2010,46353.184,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2011,36209.209,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2012,40351.755,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2013,43479.443,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2014,33898.568,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2015,37348.812,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2016,39481.002,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Gigawatt-hour,Belgium,2017,38675.832,,
