NUTS_ID,cntr,crop,year,yield_t_ha,ln_yield,area_ha,production_t,gdd_aa,gdd_mj,heat_aa,heat_mj,frost_aa,frost_mj,precip_aa,precip_mj
FRG04,FR,Winter barley,2020,4.5,1.50407739677627,17048,76716,1906.583,1528.702,94.795,38.666,0.433,2.243,163.292,198.337
FRG04,FR,Winter barley,2021,7.2,1.97408102602201,17964,129341.5,1589.634,1285.746,25.346,21.732,4.816,13.171,322.995,320.308
FRG04,FR,Winter barley,2022,6.42,1.85941811770187,20217,129793.1,1986.597,1600.084,148.66,92.118,3.479,4.933,187.808,190.964
FRG04,FR,Winter barley,2023,7.4,2.00148000021012,19205,142117,1835.815,1517.01,57.06,34.36,1.02,5.207,268.175,298.093
FRG05,FR,Durum wheat,1989,5.5,1.70474809223843,6500,35750,1825.089,1531.134,48.891,43.615,0,1.395,231.719,285.409
FRG05,FR,Durum wheat,1990,5.28,1.66392609771817,9500,50110,1850.049,1486.859,119.926,62.819,0.624,5.764,156.191,154.513
FRG05,FR,Durum wheat,1991,6.25,1.83258146374831,14000,87510,1637.031,1274.735,66.806,15.056,1.074,1.081,210.361,244.801
FRG05,FR,Durum wheat,1992,6.97,1.94161522477243,13200,92000,1748.893,1401.48,48.612,34.09,0.185,0.753,291.454,251.712
FRG05,FR,Durum wheat,1993,5.6,1.7227665977411,11000,61600,1665.427,1346.994,26.24,6.616,0.277,6.751,283.803,279.661
FRG05,FR,Durum wheat,1994,5.9,1.77495235091167,12000,70800,1757.462,1442.423,70.498,50.665,1.503,1.503,284.049,246.709
FRG05,FR,Durum wheat,1995,5.43,1.69193913394584,6300,34200,1838.947,1432.794,114.605,69.582,1.124,3.001,153.823,227.4
FRG05,FR,Durum wheat,1996,6.9,1.93152141160321,13500,93150,1661.248,1331.993,56.134,45,3.945,11.153,189.713,180.502
FRG05,FR,Durum wheat,1997,4.83,1.57484646766448,12500,60350,1779.835,1431.12,47.498,5.76,0.338,0.373,293.19,238.07
FRG05,FR,Durum wheat,1998,6.8,1.91692261218206,13800,93840,1670.536,1342.374,53.52,14.065,0.987,3.212,313.802,328.737
FRG05,FR,Durum wheat,1999,5.9,1.77495235091167,13500,79650,1781.561,1475.15,31.855,29.147,0.401,1.455,357.181,331.158
FRG05,FR,Durum wheat,2000,5.8,1.75785791755237,13920,80736,1700.239,1344.418,36.107,14.611,0.285,4.053,264.771,266.588
FRG05,FR,Durum wheat,2001,5.1,1.62924053973028,10800,55080,1731.579,1437.376,61.344,43.434,0.575,1.453,332.073,403.149
FRG05,FR,Durum wheat,2002,6.9,1.93152141160321,14000,96600,1619.477,1349.618,22.298,20.776,0,1.976,275.477,241.105
FRG05,FR,Durum wheat,2003,6.5,1.87180217690159,16500,107250,2017.815,1627.909,182.943,72.161,1.929,1.929,200.513,222.197
FRG05,FR,Durum wheat,2004,6.8,1.91692261218206,18000,122400,1747.304,1386.938,37.05,23.848,0.051,8.362,251.412,210.585
FRG05,FR,Durum wheat,2005,6.9,1.93152141160321,20000,138000,1819.808,1515.438,90.031,74.628,0.071,7.229,177.641,199.244
FRG05,FR,Durum wheat,2006,6.2,1.82454929205105,25100,155620,1853.894,1557.286,98.122,97.354,0.858,8.508,211.215,289.332
FRG05,FR,Durum wheat,2007,4.8,1.56861591791385,25800,123840,1735.606,1442.215,6.683,1.981,0,1.203,343.107,403.484
FRG05,FR,Durum wheat,2008,5.8,1.75785791755237,23109,134032.2,1661.745,1355.963,12.806,6.24,1,4.747,305.824,351.293
FRG05,FR,Durum wheat,2009,6.98,1.94304891677428,25800,180100,1756.615,1401.638,51.591,19.747,0,3.741,211.695,232.354
FRG05,FR,Durum wheat,2010,4.66,1.53901544813755,29225,136162.3,1756.209,1442.034,45.391,41.406,0,9.149,162.157,199.62
FRG05,FR,Durum wheat,2011,6.65,1.89461685466776,22500,149670,1800.852,1509.748,26.695,18.569,0,2.057,220.804,173.532
FRG05,FR,Durum wheat,2012,7.27,1.98375629154543,25475,185203.5,1658.091,1356.415,48.812,19.675,0.235,3.103,307.939,309.366
FRG05,FR,Durum wheat,2013,6.63,1.89160480419777,19580,129738,1665.747,1306.669,50.294,42.65,1.003,6.68,247.564,305.842
FRG05,FR,Durum wheat,2014,6.76,1.91102289005487,20842,140935.2,1710.512,1464.475,22.191,22.191,0,0.752,351.077,288.741
FRG05,FR,Durum wheat,2015,6.97,1.94161522477243,25616,178429.2,1804.764,1472.368,51.669,33.931,0,3.392,290.313,226.496
FRG05,FR,Durum wheat,2016,5.26,1.66013102674962,29300,154090,1723.386,1328.112,75.676,24.365,2.442,5.033,202.686,272.236
FRG05,FR,Durum wheat,2017,6.64,1.89311196348834,27745,184287.3,1858.974,1576.991,96.273,70.594,1.885,1.886,183.721,238.157
FRG05,FR,Durum wheat,2018,6.54,1.87793716546911,25993,170085.8,1977.275,1593.757,85.741,42.784,0,4.548,275.814,356.196
FRG05,FR,Durum wheat,2019,7.55,2.02154756326093,19941,150603.7,1819.303,1508.419,107.184,83.796,0.951,0.951,213.471,222.703
FRG05,FR,Durum wheat,2020,5.09,1.62727783056243,17063,86781.5,1929.684,1588.287,72.688,32.126,0.144,0.622,282.679,312.252
FRG05,FR,Durum wheat,2021,6.34,1.84687876844913,22243,141011.5,1692.137,1394.286,40.515,34.432,3.533,8.424,266.513,254.901
FRG05,FR,Durum wheat,2022,6.66,1.8961194845523,20463,136360.3,2087.461,1696.264,200.164,119.284,3.735,4.808,178.694,180.144
FRG05,FR,Durum wheat,2023,7.24,1.97962120639763,18912,136826.7,1914.697,1598.183,62.917,27.112,0.891,5.777,206.817,265.712
FRG05,FR,Soft wheat,1989,5.5,1.70474809223843,74000,407000,1825.089,1531.134,48.891,43.615,0,1.395,231.719,285.409
FRG05,FR,Soft wheat,1990,5.2,1.64865862558738,71762,373162.4,1850.049,1486.859,119.926,62.819,0.624,5.764,156.191,154.513
FRG05,FR,Soft wheat,1991,6.1,1.80828877117927,69539,424187.9,1637.031,1274.735,66.806,15.056,1.074,1.081,210.361,244.801
FRG05,FR,Soft wheat,1992,7,1.94591014905531,67825,474775,1748.893,1401.48,48.612,34.09,0.185,0.753,291.454,251.712
FRG05,FR,Soft wheat,1993,5.9,1.77495235091167,69081,407577.9,1665.427,1346.994,26.24,6.616,0.277,6.751,283.803,279.661
FRG05,FR,Soft wheat,1994,6.2,1.82454929205105,68362,423844.4,1757.462,1442.423,70.498,50.665,1.503,1.503,284.049,246.709
FRG05,FR,Soft wheat,1995,5.4,1.68639895357023,68627,370585.8,1838.947,1432.794,114.605,69.582,1.124,3.001,153.823,227.4
FRG05,FR,Soft wheat,1996,6.2,1.82454929205105,71821,445290.2,1661.248,1331.993,56.134,45,3.945,11.153,189.713,180.502
FRG05,FR,Soft wheat,1997,6.2,1.82454929205105,76941,477034.2,1779.835,1431.12,47.498,5.76,0.338,0.373,293.19,238.07
FRG05,FR,Soft wheat,1998,6.7,1.90210752639692,79599,533313.3,1670.536,1342.374,53.52,14.065,0.987,3.212,313.802,328.737
FRG05,FR,Soft wheat,1999,5.9,1.77495235091167,74500,439550,1781.561,1475.15,31.855,29.147,0.401,1.455,357.181,331.158
FRG05,FR,Soft wheat,2000,6.3,1.84054963339749,58700,369810,1700.239,1344.418,36.107,14.611,0.285,4.053,264.771,266.588
FRG05,FR,Soft wheat,2001,5.5,1.70474809223843,48000,264000,1731.579,1437.376,61.344,43.434,0.575,1.453,332.073,403.149
FRG05,FR,Soft wheat,2002,7.3,1.98787434815435,78000,569400,1619.477,1349.618,22.298,20.776,0,1.976,275.477,241.105
FRG05,FR,Soft wheat,2003,6.3,1.84054963339749,69000,434700,2017.815,1627.909,182.943,72.161,1.929,1.929,200.513,222.197
FRG05,FR,Soft wheat,2004,6.7,1.90210752639692,76000,509200,1747.304,1386.938,37.05,23.848,0.051,8.362,251.412,210.585
FRG05,FR,Soft wheat,2005,6.8,1.91692261218206,76000,516800,1819.808,1515.438,90.031,74.628,0.071,7.229,177.641,199.244
FRG05,FR,Soft wheat,2006,6.4,1.85629799036563,71400,456960,1853.894,1557.286,98.122,97.354,0.858,8.508,211.215,289.332
FRG05,FR,Soft wheat,2007,5.1,1.62924053973028,70900,361590,1735.606,1442.215,6.683,1.981,0,1.203,343.107,403.484
FRG05,FR,Soft wheat,2008,6.6,1.88706964903238,79477,524486.6,1661.745,1355.963,12.806,6.24,1,4.747,305.824,351.293
FRG05,FR,Soft wheat,2009,7.5,2.01490302054226,70500,528590,1756.615,1401.638,51.591,19.747,0,3.741,211.695,232.354
FRG05,FR,Soft wheat,2010,6.49,1.870262530716,70546,457969.4,1756.209,1442.034,45.391,41.406,0,9.149,162.157,199.62
FRG05,FR,Soft wheat,2011,6.1,1.80828877117927,78200,476780,1800.852,1509.748,26.695,18.569,0,2.057,220.804,173.532
FRG05,FR,Soft wheat,2012,7.6,2.02814824729229,76355,580073.6,1658.091,1356.415,48.812,19.675,0.235,3.103,307.939,309.366
FRG05,FR,Soft wheat,2013,6.7,1.90210752639692,69685,466681.5,1665.747,1306.669,50.294,42.65,1.003,6.68,247.564,305.842
FRG05,FR,Soft wheat,2014,7.1,1.96009478404727,82726,587064.7,1710.512,1464.475,22.191,22.191,0,0.752,351.077,288.741
FRG05,FR,Soft wheat,2015,7.2,1.97408102602201,83836,603367.2,1804.764,1472.368,51.669,33.931,0,3.392,290.313,226.496
FRG05,FR,Soft wheat,2016,6.2,1.82454929205105,88000,545460,1723.386,1328.112,75.676,24.365,2.442,5.033,202.686,272.236
FRG05,FR,Soft wheat,2017,7.1,1.96009478404727,81430,577953.5,1858.974,1576.991,96.273,70.594,1.885,1.886,183.721,238.157
FRG05,FR,Soft wheat,2018,5.7,1.7404661748405,79859,455123.1,1977.275,1593.757,85.741,42.784,0,4.548,275.814,356.196
FRG05,FR,Soft wheat,2019,7.44,2.006870848845,82372,612506.6,1819.303,1508.419,107.184,83.796,0.951,0.951,213.471,222.703
FRG05,FR,Soft wheat,2020,4.89,1.58719230348678,56179,274407.5,1929.684,1588.287,72.688,32.126,0.144,0.622,282.679,312.252
FRG05,FR,Soft wheat,2021,6.7,1.90210752639692,77399,518160.6,1692.137,1394.286,40.515,34.432,3.533,8.424,266.513,254.901
FRG05,FR,Soft wheat,2022,6.68,1.89911798754855,77270,515745,2087.461,1696.264,200.164,119.284,3.735,4.808,178.694,180.144
FRG05,FR,Soft wheat,2023,6.8,1.91692261218206,78027,530275.2,1914.697,1598.183,62.917,27.112,0.891,5.777,206.817,265.712
FRG05,FR,Spring barley,1989,3,1.09861228866811,500,1500,1825.089,1531.134,48.891,43.615,0,1.395,231.719,285.409
FRG05,FR,Spring barley,1990,3,1.09861228866811,500,1500,1850.049,1486.859,119.926,62.819,0.624,5.764,156.191,154.513
FRG05,FR,Spring barley,1991,4.1,1.41098697371026,500,2050,1637.031,1274.735,66.806,15.056,1.074,1.081,210.361,244.801
FRG05,FR,Spring barley,1992,4.5,1.50407739677627,500,2250,1748.893,1401.48,48.612,34.09,0.185,0.753,291.454,251.712
FRG05,FR,Spring barley,1993,4.7,1.54756250871601,500,2350,1665.427,1346.994,26.24,6.616,0.277,6.751,283.803,279.661
FRG05,FR,Spring barley,1994,3,1.09861228866811,500,1500,1757.462,1442.423,70.498,50.665,1.503,1.503,284.049,246.709
FRG05,FR,Spring barley,1995,3.4,1.22377543162212,700,2380,1838.947,1432.794,114.605,69.582,1.124,3.001,153.823,227.4
FRG05,FR,Spring barley,1996,3.5,1.25276296849537,500,1750,1661.248,1331.993,56.134,45,3.945,11.153,189.713,180.502
FRG05,FR,Spring barley,1997,4.6,1.52605630349505,1500,6900,1779.835,1431.12,47.498,5.76,0.338,0.373,293.19,238.07
FRG05,FR,Spring barley,1998,4,1.38629436111989,500,2000,1670.536,1342.374,53.52,14.065,0.987,3.212,313.802,328.737
FRG05,FR,Spring barley,1999,3.5,1.25276296849537,600,2100,1781.561,1475.15,31.855,29.147,0.401,1.455,357.181,331.158
FRG05,FR,Spring barley,2000,4.51,1.50629715351459,3700,16695,1700.239,1344.418,36.107,14.611,0.285,4.053,264.771,266.588
FRG05,FR,Spring barley,2001,3.5,1.25276296849537,9000,31500,1731.579,1437.376,61.344,43.434,0.575,1.453,332.073,403.149
FRG05,FR,Spring barley,2002,5.2,1.64865862558738,800,4160,1619.477,1349.618,22.298,20.776,0,1.976,275.477,241.105
FRG05,FR,Spring barley,2003,4.2,1.43508452528932,1550,6510,2017.815,1627.909,182.943,72.161,1.929,1.929,200.513,222.197
FRG05,FR,Spring barley,2004,4,1.38629436111989,700,2800,1747.304,1386.938,37.05,23.848,0.051,8.362,251.412,210.585
FRG05,FR,Spring barley,2005,4.5,1.50407739677627,650,2925,1819.808,1515.438,90.031,74.628,0.071,7.229,177.641,199.244
FRG05,FR,Spring barley,2006,3.9,1.3609765531356,600,2340,1853.894,1557.286,98.122,97.354,0.858,8.508,211.215,289.332
FRG05,FR,Spring barley,2007,3.8,1.33500106673234,1600,6080,1735.606,1442.215,6.683,1.981,0,1.203,343.107,403.484
FRG05,FR,Spring barley,2008,5.3,1.66770682055808,683,3619.9,1661.745,1355.963,12.806,6.24,1,4.747,305.824,351.293
FRG05,FR,Spring barley,2009,5.9,1.77495235091167,2240,13216,1756.615,1401.638,51.591,19.747,0,3.741,211.695,232.354
FRG05,FR,Spring barley,2010,3.5,1.25276296849537,2307,8074.5,1756.209,1442.034,45.391,41.406,0,9.149,162.157,199.62
FRG05,FR,Spring barley,2011,4.8,1.56861591791385,1500,7200,1800.852,1509.748,26.695,18.569,0,2.057,220.804,173.532
FRG05,FR,Spring barley,2012,6.2,1.82454929205105,624,3868.8,1658.091,1356.415,48.812,19.675,0.235,3.103,307.939,309.366
FRG05,FR,Spring barley,2013,5.3,1.66770682055808,1550,8215,1665.747,1306.669,50.294,42.65,1.003,6.68,247.564,305.842
FRG05,FR,Spring barley,2014,6.2,1.82454929205105,722,4476.4,1710.512,1464.475,22.191,22.191,0,0.752,351.077,288.741
FRG05,FR,Spring barley,2015,5.6,1.7227665977411,797,4463.2,1804.764,1472.368,51.669,33.931,0,3.392,290.313,226.496
FRG05,FR,Spring barley,2016,5,1.6094379124341,800,4000,1723.386,1328.112,75.676,24.365,2.442,5.033,202.686,272.236
FRG05,FR,Spring barley,2017,4.6,1.52605630349505,1005,4623,1858.974,1576.991,96.273,70.594,1.885,1.886,183.721,238.157
FRG05,FR,Spring barley,2018,5.1,1.62924053973028,686,3498.6,1977.275,1593.757,85.741,42.784,0,4.548,275.814,356.196
FRG05,FR,Spring barley,2019,6.8,1.91692261218206,1578,10730.4,1819.303,1508.419,107.184,83.796,0.951,0.951,213.471,222.703
FRG05,FR,Spring barley,2020,4.7,1.54756250871601,6289,29558.3,1929.684,1588.287,72.688,32.126,0.144,0.622,282.679,312.252
FRG05,FR,Spring barley,2021,5.3,1.66770682055808,2018,10693.2,1692.137,1394.286,40.515,34.432,3.533,8.424,266.513,254.901
FRG05,FR,Spring barley,2022,5,1.6094379124341,1208,6040,2087.461,1696.264,200.164,119.284,3.735,4.808,178.694,180.144
FRG05,FR,Spring barley,2023,5.6,1.7227665977411,1190,6664,1914.697,1598.183,62.917,27.112,0.891,5.777,206.817,265.712
FRG05,FR,Total barley,1989,4.98,1.60542989103656,8500,42300,1825.089,1531.134,48.891,43.615,0,1.395,231.719,285.409
FRG05,FR,Total barley,1990,4.97,1.60341984010854,8000,39750,1850.049,1486.859,119.926,62.819,0.624,5.764,156.191,154.513
FRG05,FR,Total barley,1991,5.71,1.74221902366792,9000,51350,1637.031,1274.735,66.806,15.056,1.074,1.081,210.361,244.801
FRG05,FR,Total barley,1992,6.23,1.82937633279936,12500,77850,1748.893,1401.48,48.612,34.09,0.185,0.753,291.454,251.712
FRG05,FR,Total barley,1993,5.37,1.68082790852077,13500,72550,1665.427,1346.994,26.24,6.616,0.277,6.751,283.803,279.661
FRG05,FR,Total barley,1994,5.54,1.71199450075919,8500,47100,1757.462,1442.423,70.498,50.665,1.503,1.503,284.049,246.709
FRG05,FR,Total barley,1995,4.97,1.60341984010854,5500,27340,1838.947,1432.794,114.605,69.582,1.124,3.001,153.823,227.4
FRG05,FR,Total barley,1996,5.98,1.78842056796254,6000,35850,1661.248,1331.993,56.134,45,3.945,11.153,189.713,180.502
FRG05,FR,Total barley,1997,4.84,1.57691472072854,8000,38750,1779.835,1431.12,47.498,5.76,0.338,0.373,293.19,238.07
FRG05,FR,Total barley,1998,5.57,1.71739505393919,6500,36200,1670.536,1342.374,53.52,14.065,0.987,3.212,313.802,328.737
FRG05,FR,Total barley,1999,5.03,1.61541998411165,6100,30700,1781.561,1475.15,31.855,29.147,0.401,1.455,357.181,331.158
FRG05,FR,Total barley,2000,5.12,1.63315443905142,7600,38925,1700.239,1344.418,36.107,14.611,0.285,4.053,264.771,266.588
FRG05,FR,Total barley,2001,3.96,1.37624402526639,13000,51500,1731.579,1437.376,61.344,43.434,0.575,1.453,332.073,403.149
FRG05,FR,Total barley,2002,6.13,1.81319474994812,5300,32510,1619.477,1349.618,22.298,20.776,0,1.976,275.477,241.105
FRG05,FR,Total barley,2003,5.13,1.63510565918268,6850,35130,2017.815,1627.909,182.943,72.161,1.929,1.929,200.513,222.197
FRG05,FR,Total barley,2004,5.87,1.76985463384001,4700,27600,1747.304,1386.938,37.05,23.848,0.051,8.362,251.412,210.585
FRG05,FR,Total barley,2005,6.05,1.80005827204275,4650,28125,1819.808,1515.438,90.031,74.628,0.071,7.229,177.641,199.244
FRG05,FR,Total barley,2006,5.38,1.68268837417369,4600,24740,1853.894,1557.286,98.122,97.354,0.858,8.508,211.215,289.332
FRG05,FR,Total barley,2007,3.94,1.37118072330984,5200,20480,1735.606,1442.215,6.683,1.981,0,1.203,343.107,403.484
FRG05,FR,Total barley,2008,6.56,1.880990602956,6857,44985.7,1661.745,1355.963,12.806,6.24,1,4.747,305.824,351.293
FRG05,FR,Total barley,2009,6.73,1.90657514365664,9140,61516,1756.615,1401.638,51.591,19.747,0,3.741,211.695,232.354
FRG05,FR,Total barley,2010,5.24,1.65632149833295,8388,43952.4,1756.209,1442.034,45.391,41.406,0,9.149,162.157,199.62
FRG05,FR,Total barley,2011,5.58,1.71918877639322,6800,37940,1800.852,1509.748,26.695,18.569,0,2.057,220.804,173.532
FRG05,FR,Total barley,2012,6.92,1.93441576962958,6427,44489.8,1658.091,1356.415,48.812,19.675,0.235,3.103,307.939,309.366
FRG05,FR,Total barley,2013,6.01,1.79342474854712,7445,44764,1665.747,1306.669,50.294,42.65,1.003,6.68,247.564,305.842
FRG05,FR,Total barley,2014,6.76,1.91102289005487,9574,64670,1710.512,1464.475,22.191,22.191,0,0.752,351.077,288.741
FRG05,FR,Total barley,2015,6.53,1.87640694328834,11349,74106.4,1804.764,1472.368,51.669,33.931,0,3.392,290.313,226.496
FRG05,FR,Total barley,2016,5.75,1.74919985480926,11700,67220,1723.386,1328.112,75.676,24.365,2.442,5.033,202.686,272.236
FRG05,FR,Total barley,2017,6.23,1.82937633279936,10610,66095,1858.974,1576.991,96.273,70.594,1.885,1.886,183.721,238.157
FRG05,FR,Total barley,2018,5.47,1.69927861643389,8797,48109.1,1977.275,1593.757,85.741,42.784,0,4.548,275.814,356.196
FRG05,FR,Total barley,2019,6.89,1.93007108502557,11847,81586.5,1819.303,1508.419,107.184,83.796,0.951,0.951,213.471,222.703
FRG05,FR,Total barley,2020,4.59,1.52388002407245,14160,64977.8,1929.684,1588.287,72.688,32.126,0.144,0.622,282.679,312.252
FRG05,FR,Total barley,2021,6.19,1.8229350866965,10495,64947.1,1692.137,1394.286,40.515,34.432,3.533,8.424,266.513,254.901
FRG05,FR,Total barley,2022,5.74,1.74745921033148,12704,72946.7,2087.461,1696.264,200.164,119.284,3.735,4.808,178.694,180.144
FRG05,FR,Total barley,2023,6.69,1.90061387414014,12951,86638.8,1914.697,1598.183,62.917,27.112,0.891,5.777,206.817,265.712
FRG05,FR,Total wheat,1989,5.5,1.70474809223843,80500,442750,1825.089,1531.134,48.891,43.615,0,1.395,231.719,285.409
FRG05,FR,Total wheat,1990,5.21,1.65057985576528,81262,423272.4,1850.049,1486.859,119.926,62.819,0.624,5.764,156.191,154.513
FRG05,FR,Total wheat,1991,6.13,1.81319474994812,83539,511697.9,1637.031,1274.735,66.806,15.056,1.074,1.081,210.361,244.801
FRG05,FR,Total wheat,1992,7,1.94591014905531,81025,566775,1748.893,1401.48,48.612,34.09,0.185,0.753,291.454,251.712
FRG05,FR,Total wheat,1993,5.86,1.76814960358892,80081,469177.9,1665.427,1346.994,26.24,6.616,0.277,6.751,283.803,279.661
FRG05,FR,Total wheat,1994,6.16,1.81807677754543,80362,494644.4,1757.462,1442.423,70.498,50.665,1.503,1.503,284.049,246.709
FRG05,FR,Total wheat,1995,5.4,1.68639895357023,74927,404785.8,1838.947,1432.794,114.605,69.582,1.124,3.001,153.823,227.4
FRG05,FR,Total wheat,1996,6.31,1.84213567655312,85321,538440.2,1661.248,1331.993,56.134,45,3.945,11.153,189.713,180.502
FRG05,FR,Total wheat,1997,6.01,1.79342474854712,89441,537384.2,1779.835,1431.12,47.498,5.76,0.338,0.373,293.19,238.07
FRG05,FR,Total wheat,1998,6.71,1.90359895098359,93399,627153.3,1670.536,1342.374,53.52,14.065,0.987,3.212,313.802,328.737
FRG05,FR,Total wheat,1999,5.9,1.77495235091167,88000,519200,1781.561,1475.15,31.855,29.147,0.401,1.455,357.181,331.158
FRG05,FR,Total wheat,2000,6.2,1.82454929205105,72620,450546,1700.239,1344.418,36.107,14.611,0.285,4.053,264.771,266.588
FRG05,FR,Total wheat,2001,5.43,1.69193913394584,58800,319080,1731.579,1437.376,61.344,43.434,0.575,1.453,332.073,403.149
FRG05,FR,Total wheat,2002,7.24,1.97962120639763,92000,666000,1619.477,1349.618,22.298,20.776,0,1.976,275.477,241.105
FRG05,FR,Total wheat,2003,6.34,1.84687876844913,85500,541950,2017.815,1627.909,182.943,72.161,1.929,1.929,200.513,222.197
FRG05,FR,Total wheat,2004,6.72,1.90508815453506,94000,631600,1747.304,1386.938,37.05,23.848,0.051,8.362,251.412,210.585
FRG05,FR,Total wheat,2005,6.82,1.91985947185537,96000,654800,1819.808,1515.438,90.031,74.628,0.071,7.229,177.641,199.244
FRG05,FR,Total wheat,2006,6.35,1.8484548129046,96500,612580,1853.894,1557.286,98.122,97.354,0.858,8.508,211.215,289.332
FRG05,FR,Total wheat,2007,5.02,1.61342993370364,96700,485430,1735.606,1442.215,6.683,1.981,0,1.203,343.107,403.484
FRG05,FR,Total wheat,2008,6.42,1.85941811770187,102586,658518.8,1661.745,1355.963,12.806,6.24,1,4.747,305.824,351.293
FRG05,FR,Total wheat,2009,7.36,1.99605993274078,96300,708690,1756.615,1401.638,51.591,19.747,0,3.741,211.695,232.354
FRG05,FR,Total wheat,2010,5.95,1.78339121955754,99771,594131.7,1756.209,1442.034,45.391,41.406,0,9.149,162.157,199.62
FRG05,FR,Total wheat,2011,6.22,1.82776990675109,100700,626450,1800.852,1509.748,26.695,18.569,0,2.057,220.804,173.532
FRG05,FR,Total wheat,2012,7.52,2.01756613796175,101830,765277.1,1658.091,1356.415,48.812,19.675,0.235,3.103,307.939,309.366
FRG05,FR,Total wheat,2013,6.68,1.89911798754855,89265,596419.5,1665.747,1306.669,50.294,42.65,1.003,6.68,247.564,305.842
FRG05,FR,Total wheat,2014,7.03,1.95018670582257,103568,727999.9,1710.512,1464.475,22.191,22.191,0,0.752,351.077,288.741
FRG05,FR,Total wheat,2015,7.14,1.96571277635149,109452,781796.4,1804.764,1472.368,51.669,33.931,0,3.392,290.313,226.496
FRG05,FR,Total wheat,2016,5.96,1.78507048107726,117300,699550,1723.386,1328.112,75.676,24.365,2.442,5.033,202.686,272.236
FRG05,FR,Total wheat,2017,6.98,1.94304891677428,109175,762240.8,1858.974,1576.991,96.273,70.594,1.885,1.886,183.721,238.157
FRG05,FR,Total wheat,2018,5.91,1.77664583141801,105852,625208.9,1977.275,1593.757,85.741,42.784,0,4.548,275.814,356.196
FRG05,FR,Total wheat,2019,7.46,2.00955541421567,102313,763110.3,1819.303,1508.419,107.184,83.796,0.951,0.951,213.471,222.703
FRG05,FR,Total wheat,2020,4.93,1.5953389880546,73242,361189,1929.684,1588.287,72.688,32.126,0.144,0.622,282.679,312.252
FRG05,FR,Total wheat,2021,6.62,1.89009536994892,99642,659172.1,1692.137,1394.286,40.515,34.432,3.533,8.424,266.513,254.901
FRG05,FR,Total wheat,2022,6.67,1.89761985992753,97733,652105.3,2087.461,1696.264,200.164,119.284,3.735,4.808,178.694,180.144
FRG05,FR,Total wheat,2023,6.88,1.92861865194525,96939,667101.9,1914.697,1598.183,62.917,27.112,0.891,5.777,206.817,265.712
