model,NUTS_ID,year,gdd,heat,frost,precip,n_day,closed
ec-earth3,AL035,2004,1747.517,68.31,3.487,239.708,148,1
ec-earth3,AL035,2005,1739.511,79.803,1.957,144.657,137,1
ec-earth3,AL035,2006,1760.214,148.188,0.153,159.97,133,1
ec-earth3,AL035,2007,1733.31,47.793,0,198.591,148,1
ec-earth3,AL035,2008,1745.921,88.591,2.489,134.159,151,1
ec-earth3,AL035,2009,1749.012,114.73,1.831,270.41,152,1
ec-earth3,AL035,2010,1745.568,89.936,0.346,241.685,147,1
ec-earth3,AL035,2011,1751.663,111.898,2.942,140.14,153,1
ec-earth3,AL035,2012,1745.501,207.197,0,129.382,128,1
ec-earth3,AL035,2013,1741.92,107.356,0.153,370.614,144,1
ec-earth3,AL035,2014,1745.716,95.301,0,384.831,152,1
ec-earth3,AL035,2015,1760.651,170.199,1.267,380.485,147,1
ec-earth3,AL035,2016,1744.37,79.538,0,358.413,143,1
ec-earth3,AL035,2017,1756.026,142.657,0,139.042,136,1
ec-earth3,AL035,2018,1741.12,131.011,0.485,486.199,141,1
ec-earth3,AL035,2019,1748.266,155.652,0.021,164.943,140,1
ec-earth3,AL035,2020,1748.813,125.627,0.573,189.621,143,1
ec-earth3,AL035,2021,1748.967,155.553,1.861,383.774,152,1
ec-earth3,AL035,2022,1744.117,242.318,3.368,167.667,141,1
ec-earth3,AL035,2023,1758.979,129.207,3.677,253.55,157,1
ec-earth3,AT111,1989,1402.48,11.706,0,284.023,140,1
ec-earth3,AT111,1990,1401.073,13.391,0,258.738,144,1
ec-earth3,AT111,1991,1403.723,76.671,30.296,299.443,177,1
ec-earth3,AT111,1992,1409.237,47.499,6.749,256.502,158,1
ec-earth3,AT111,1993,1397.203,104.041,18.755,162.341,158,1
ec-earth3,AT111,1994,1417.016,37.153,12.448,271.886,164,1
ec-earth3,AT111,1995,1405.46,44.857,0.574,371.037,149,1
ec-earth3,AT111,1996,1404.557,110.107,0,311.797,111,1
ec-earth3,AT111,1997,1407.608,89.423,1.165,268.703,139,1
ec-earth3,AT111,1998,1409.674,67.967,20.154,220.651,163,1
ec-earth3,AT111,1999,1405.745,48.312,5.721,275.25,140,1
ec-earth3,AT111,2000,1413.732,121.639,0.289,148.662,132,1
ec-earth3,AT111,2001,1408.127,56.733,3.306,141.349,138,1
ec-earth3,AT111,2002,1401.361,42.159,0.154,179.158,138,1
ec-earth3,AT111,2003,1416.7,167.373,4.727,139.798,115,1
ec-earth3,AT111,2004,1409.714,43.603,7.604,361.872,149,1
ec-earth3,AT111,2005,1401.473,109.307,32.466,239.39,172,1
ec-earth3,AT111,2006,1414.633,105.09,7.725,258.973,132,1
ec-earth3,AT111,2007,1413.114,51.9,2.574,263.177,151,1
ec-earth3,AT111,2008,1410.017,48.157,2.149,209.693,153,1
ec-earth3,AT111,2009,1417.684,60.382,1.874,243.329,137,1
ec-earth3,AT111,2010,1407.136,67.728,4.846,258.852,126,1
ec-earth3,AT111,2011,1407.838,71.966,21.585,192.619,155,1
ec-earth3,AT111,2012,1415.337,85.086,22.471,170.678,160,1
ec-earth3,AT111,2013,1413.456,91.742,7.73,348.182,150,1
ec-earth3,AT111,2014,1398.345,63.425,4.585,317.864,155,1
ec-earth3,AT111,2015,1407.068,90.211,2.739,203.664,160,1
ec-earth3,AT111,2016,1416.515,34.698,0,307.14,143,1
ec-earth3,AT111,2017,1416.154,74.72,0,153.084,124,1
ec-earth3,AT111,2018,1410.159,94.467,11.863,293.184,158,1
ec-earth3,AT111,2019,1399.504,87.43,1.846,187.402,134,1
ec-earth3,AT111,2020,1407.183,34.116,1.604,135.075,137,1
ec-earth3,AT111,2021,1397.742,125.283,7.473,150.976,152,1
ec-earth3,AT111,2022,1407.202,84.277,13.61,228.725,167,1
ec-earth3,AT111,2023,1421.243,36.402,6.154,328.673,167,1
ec-earth3,AT112,1989,1516.812,23.777,0,204.968,143,1
ec-earth3,AT112,1990,1517.731,32.171,0,205.618,145,1
ec-earth3,AT112,1991,1526.233,112.977,28.049,265.52,177,1
ec-earth3,AT112,1992,1513.048,63.633,3.898,231.632,160,1
ec-earth3,AT112,1993,1525.016,126.453,15.018,154.186,160,1
ec-earth3,AT112,1994,1517.659,51.056,10.528,232.934,165,1
ec-earth3,AT112,1995,1512.282,57.544,0.073,294.793,147,1
ec-earth3,AT112,1996,1513.224,139.377,2.14,269.999,121,1
ec-earth3,AT112,1997,1521.72,113.64,1.191,247.676,139,1
ec-earth3,AT112,1998,1514.474,93.794,16.055,144.287,161,1
ec-earth3,AT112,1999,1520.891,66.81,1.791,234.689,140,1
ec-earth3,AT112,2000,1512.194,149.31,0.073,170.416,132,1
ec-earth3,AT112,2001,1513.661,73.863,1.651,136.561,140,1
ec-earth3,AT112,2002,1514.995,66.411,0.083,189.243,139,1
ec-earth3,AT112,2003,1517.93,204.184,5.955,116.481,123,1
ec-earth3,AT112,2004,1509.696,58.368,2.856,295.442,149,1
ec-earth3,AT112,2005,1524.511,149.002,26.507,211.818,173,1
ec-earth3,AT112,2006,1522.754,126.629,3.034,241.332,133,1
ec-earth3,AT112,2007,1515.755,76.55,2.208,253.651,151,1
ec-earth3,AT112,2008,1520.517,70.012,1.394,214.89,151,1
ec-earth3,AT112,2009,1529.74,90.293,0.836,259.174,137,1
ec-earth3,AT112,2010,1521.557,87.387,5,253.926,126,1
ec-earth3,AT112,2011,1517.834,118.363,17.15,178.488,155,1
ec-earth3,AT112,2012,1526.356,119.314,19.778,156.686,160,1
ec-earth3,AT112,2013,1522.299,120.451,4.593,270.621,150,1
ec-earth3,AT112,2014,1527.27,87.102,3.764,236.375,155,1
ec-earth3,AT112,2015,1513.556,109.732,1.005,182.535,161,1
ec-earth3,AT112,2016,1527.954,60.011,0,248.388,142,1
ec-earth3,AT112,2017,1522.037,121.28,0,135.427,125,1
ec-earth3,AT112,2018,1513.71,150.31,10.875,230.878,157,1
ec-earth3,AT112,2019,1521.468,117.235,1.159,174.354,136,1
ec-earth3,AT112,2020,1527.651,54.863,1.596,136.847,139,1
ec-earth3,AT112,2021,1505.12,168.351,6.186,114.686,153,1
ec-earth3,AT112,2022,1512.82,106.927,10.437,189.485,165,1
ec-earth3,AT112,2023,1526.737,67.278,5.465,335.555,167,1
ec-earth3,AT113,1989,1395.63,9.31,0.42,306.59,139,1
ec-earth3,AT113,1990,1405.853,17.184,0,319.769,145,1
ec-earth3,AT113,1991,1399.361,77.301,31.372,293.203,176,1
ec-earth3,AT113,1992,1405.053,42.652,9.675,264.591,166,1
ec-earth3,AT113,1993,1393.066,98.658,16.722,161.108,159,1
ec-earth3,AT113,1994,1401.477,38.876,13.488,260.857,164,1
ec-earth3,AT113,1995,1389.641,40.068,0.757,384.818,147,1
ec-earth3,AT113,1996,1389.324,107.725,0,325.842,109,1
ec-earth3,AT113,1997,1394.215,89.472,0.661,238.002,137,1
ec-earth3,AT113,1998,1395.017,66.114,20.498,239.847,163,1
ec-earth3,AT113,1999,1408.12,50.896,5.498,312.968,139,1
ec-earth3,AT113,2000,1386.954,101.369,0.311,153.208,132,1
ec-earth3,AT113,2001,1401.71,48.061,4.66,181.944,146,1
ec-earth3,AT113,2002,1388.376,41.738,0.313,187.755,138,1
ec-earth3,AT113,2003,1400.217,176.468,4.854,126.393,115,1
ec-earth3,AT113,2004,1400.944,51.773,8.164,402.242,150,1
ec-earth3,AT113,2005,1389.15,109.401,34.47,236.093,172,1
ec-earth3,AT113,2006,1399.754,108.005,7.989,295.526,132,1
ec-earth3,AT113,2007,1389.41,53.998,3.818,274.627,152,1
ec-earth3,AT113,2008,1395.93,50.443,4.225,203.589,153,1
ec-earth3,AT113,2009,1406.713,67.54,2.99,225.512,135,1
ec-earth3,AT113,2010,1406.224,77.329,4.087,232.008,125,1
ec-earth3,AT113,2011,1401.264,74.425,20.263,225.363,156,1
ec-earth3,AT113,2012,1401.193,83.605,26.318,195.778,161,1
ec-earth3,AT113,2013,1405.702,101.644,7.344,381.979,149,1
ec-earth3,AT113,2014,1391.088,59.925,5.606,339.139,157,1
ec-earth3,AT113,2015,1394.947,97.745,5.537,222.595,156,1
ec-earth3,AT113,2016,1403.348,36.511,0,344.932,142,1
ec-earth3,AT113,2017,1402.546,77.301,0.186,141.245,131,1
ec-earth3,AT113,2018,1396.936,102.053,11.625,345.042,157,1
ec-earth3,AT113,2019,1410.362,101.728,2.379,190.551,135,1
ec-earth3,AT113,2020,1406.446,37.638,3.379,175.689,139,1
ec-earth3,AT113,2021,1391.855,122.751,10.254,199.133,154,1
ec-earth3,AT113,2022,1403.943,95.248,18.898,243.998,168,1
ec-earth3,AT113,2023,1407.101,41.797,7.85,347.884,167,1
ec-earth3,AT121,1989,1142.208,1.501,9.923,495.133,159,1
ec-earth3,AT121,1990,1144.213,3.98,0.39,424.4,146,1
ec-earth3,AT121,1991,1144.052,27.074,35.373,389.519,179,1
ec-earth3,AT121,1992,1140.581,15.277,4.706,449.08,143,1
ec-earth3,AT121,1993,1144.516,50.794,24.226,400.451,160,1
ec-earth3,AT121,1994,1145.073,15.22,15.598,547.76,166,1
ec-earth3,AT121,1995,1146.482,16.761,4.686,543.397,151,1
ec-earth3,AT121,1996,1146.975,63.919,2.529,480.447,111,1
ec-earth3,AT121,1997,1146.255,38.476,4.479,543.483,139,1
ec-earth3,AT121,1998,1146.83,47.143,23.221,446.372,161,1
ec-earth3,AT121,1999,1151.036,15.548,21.735,518.642,168,1
ec-earth3,AT121,2000,1146.397,62.683,1.446,398.797,133,1
ec-earth3,AT121,2001,1136.155,12.55,6.515,384.015,140,1
ec-earth3,AT121,2002,1144.386,13.427,3.706,440.126,138,1
ec-earth3,AT121,2003,1137.009,81.803,28.316,281.352,142,1
ec-earth3,AT121,2004,1140.664,14.662,12.46,511.171,149,1
ec-earth3,AT121,2005,1136.357,46.188,37.861,596.99,171,1
ec-earth3,AT121,2006,1136.975,63.389,13.846,537.419,132,1
ec-earth3,AT121,2007,1142.573,23.212,4.71,420.174,150,1
ec-earth3,AT121,2008,1141.169,25.92,7.813,413.592,151,1
ec-earth3,AT121,2009,1147.184,24.35,6.778,512.843,134,1
ec-earth3,AT121,2010,1145.018,36.846,5.687,433.489,123,1
ec-earth3,AT121,2011,1146.667,30.659,21.851,278.177,153,1
ec-earth3,AT121,2012,1149.382,54.829,25.77,414.947,160,1
ec-earth3,AT121,2013,1147.25,63.799,30.962,601.794,172,1
ec-earth3,AT121,2014,1132.381,40.24,6.178,437.251,154,1
ec-earth3,AT121,2015,1148.744,50.145,11.932,379.801,163,1
ec-earth3,AT121,2016,1149.06,13.791,0.7,480.442,143,1
ec-earth3,AT121,2017,1140.496,45.738,1.578,345.254,129,1
ec-earth3,AT121,2018,1136.168,46.177,20.567,259.252,154,1
ec-earth3,AT121,2019,1143.769,60.482,5.894,323.228,134,1
ec-earth3,AT121,2020,1139.567,10.677,6.753,402.065,138,1
ec-earth3,AT121,2021,1147.181,78.318,10.415,290.8,146,1
ec-earth3,AT121,2022,1146.013,33.726,19.674,416.995,165,1
ec-earth3,AT121,2023,1132.684,13.489,12.614,495.556,167,1
ec-earth3,AT122,1989,1120.724,1.559,11.567,413.354,159,1
ec-earth3,AT122,1990,1133.69,1.555,1.367,371.249,148,1
ec-earth3,AT122,1991,1124.117,29.786,33.803,375.833,178,1
ec-earth3,AT122,1992,1118.035,14.632,14.374,381.684,166,1
ec-earth3,AT122,1993,1124.64,38.304,24.426,289.955,158,1
ec-earth3,AT122,1994,1121.563,15.65,15.84,360.448,163,1
ec-earth3,AT122,1995,1133.526,14.785,4.853,436.664,149,1
ec-earth3,AT122,1996,1117.92,52.373,2.936,424.436,108,1
ec-earth3,AT122,1997,1123.849,27.269,6.887,473.831,139,1
ec-earth3,AT122,1998,1133.848,36.941,23.608,354.999,159,1
ec-earth3,AT122,1999,1133.836,17.546,20.841,442.444,166,1
ec-earth3,AT122,2000,1114.365,43.995,2.154,295.784,130,1
ec-earth3,AT122,2001,1124.909,13.998,6.297,254.892,137,1
ec-earth3,AT122,2002,1121.68,6.443,2.868,374.493,136,1
ec-earth3,AT122,2003,1117.567,79.936,8.069,195.514,112,1
ec-earth3,AT122,2004,1136.331,16.597,12.718,483.98,148,1
ec-earth3,AT122,2005,1127.511,47.254,38.405,449.016,170,1
ec-earth3,AT122,2006,1123.169,58.34,14.135,396.141,130,1
ec-earth3,AT122,2007,1121.547,19.561,4.078,353.18,148,1
ec-earth3,AT122,2008,1120.065,19.687,7.822,314.943,151,1
ec-earth3,AT122,2009,1123.583,25.015,7.939,389.274,134,1
ec-earth3,AT122,2010,1121.353,36.701,6.199,386.257,123,1
ec-earth3,AT122,2011,1135.193,22.262,25.682,246.294,153,1
ec-earth3,AT122,2012,1118.826,35.571,24.153,289.042,151,1
ec-earth3,AT122,2013,1134.45,52.539,18,446.181,150,1
ec-earth3,AT122,2014,1128.805,38.168,7.182,374.752,155,1
ec-earth3,AT122,2015,1125.914,46.621,12.075,300.498,161,1
ec-earth3,AT122,2016,1131.727,8.984,0.714,402.098,143,1
ec-earth3,AT122,2017,1118.572,32.134,1.452,288.142,122,1
ec-earth3,AT122,2018,1128.72,32.363,21.211,313.005,154,1
ec-earth3,AT122,2019,1130.522,55.408,4.403,252.673,133,1
ec-earth3,AT122,2020,1133.995,11.681,6.571,261.082,138,1
ec-earth3,AT122,2021,1114.575,65.444,11.925,196.981,142,1
ec-earth3,AT122,2022,1125.637,27.27,18.488,340.694,164,1
ec-earth3,AT122,2023,1111.592,11.279,14.591,404.583,166,1
ec-earth3,AT123,1989,1271.682,2.69,6.827,419.446,160,1
ec-earth3,AT123,1990,1266.557,2.607,0.205,322.952,145,1
ec-earth3,AT123,1991,1259.919,42.773,30.583,319.597,179,1
ec-earth3,AT123,1992,1261.778,21.343,6.105,322.478,157,1
ec-earth3,AT123,1993,1257.337,63.403,19.567,263.613,159,1
ec-earth3,AT123,1994,1264.295,20.862,13.141,350.773,165,1
ec-earth3,AT123,1995,1260.517,22.195,1.163,350.017,149,1
ec-earth3,AT123,1996,1266.47,76.655,1.313,387.469,111,1
ec-earth3,AT123,1997,1270.76,46.791,1.264,399.787,140,1
ec-earth3,AT123,1998,1277.197,57.033,19.84,317.752,161,1
ec-earth3,AT123,1999,1264.888,22.477,13.457,377.388,167,1
ec-earth3,AT123,2000,1252.604,70.031,0.57,235.996,131,1
ec-earth3,AT123,2001,1258.174,15.792,3.094,258.094,140,1
ec-earth3,AT123,2002,1271.433,16.521,0.696,324.648,138,1
ec-earth3,AT123,2003,1261.557,95.661,7.42,168.468,116,1
ec-earth3,AT123,2004,1274.49,19.222,8.689,431.538,149,1
ec-earth3,AT123,2005,1254.429,60.498,32.379,389.11,170,1
ec-earth3,AT123,2006,1262.003,74.033,10.462,425.066,132,1
ec-earth3,AT123,2007,1265.159,27.784,3.389,315.393,149,1
ec-earth3,AT123,2008,1269.751,25.702,3.91,295.172,151,1
ec-earth3,AT123,2009,1271.197,34.192,3.054,372.746,135,1
ec-earth3,AT123,2010,1267.9,43.577,5.208,396.189,124,1
ec-earth3,AT123,2011,1262.815,44.993,20.765,211.712,153,1
ec-earth3,AT123,2012,1268.067,65.576,22.356,281.537,161,1
ec-earth3,AT123,2013,1273.934,73.413,11.619,442.596,152,1
ec-earth3,AT123,2014,1261.588,49.916,6.479,318,154,1
ec-earth3,AT123,2015,1277.082,65.02,3.536,264.137,162,1
ec-earth3,AT123,2016,1260.793,16.248,0.204,355.536,142,1
ec-earth3,AT123,2017,1264.689,59.036,0.204,250.734,122,1
ec-earth3,AT123,2018,1268.71,62.513,16.972,225.997,155,1
ec-earth3,AT123,2019,1266.941,77.001,3.471,260.831,134,1
ec-earth3,AT123,2020,1267.906,19.227,4.25,281.749,138,1
ec-earth3,AT123,2021,1258.607,98.53,8.802,185.544,143,1
ec-earth3,AT123,2022,1265.407,44.493,12.517,302.889,163,1
ec-earth3,AT123,2023,1262.282,17.07,9.019,389.732,166,1
ec-earth3,AT124,1989,1115.699,1.421,1.77,314.114,145,1
ec-earth3,AT124,1990,1125.657,6.104,1.707,291.541,151,1
ec-earth3,AT124,1991,1120.61,36.034,37.48,268.731,184,1
ec-earth3,AT124,1992,1119.015,13.236,14.923,244.117,163,1
ec-earth3,AT124,1993,1126.319,34.855,28.261,234.595,162,1
ec-earth3,AT124,1994,1122.946,14.575,15.297,275.218,167,1
ec-earth3,AT124,1995,1123.549,12.759,3.401,311.936,153,1
ec-earth3,AT124,1996,1111.882,50.616,4.272,331.057,110,1
ec-earth3,AT124,1997,1127.896,28.634,7.045,308.453,141,1
ec-earth3,AT124,1998,1120.38,37.828,23.119,244.692,160,1
ec-earth3,AT124,1999,1121.603,11.627,20.207,283.985,169,1
ec-earth3,AT124,2000,1117.955,49.631,1.911,221.298,133,1
ec-earth3,AT124,2001,1114.646,12.405,5.764,249.196,142,1
ec-earth3,AT124,2002,1111.235,7.695,3.653,259.991,138,1
ec-earth3,AT124,2003,1120.722,69.04,9.744,153.557,114,1
ec-earth3,AT124,2004,1120.255,12.795,12.539,367.228,149,1
ec-earth3,AT124,2005,1126.902,40.944,38.793,344.179,171,1
ec-earth3,AT124,2006,1129.638,58.912,15.825,390.469,132,1
ec-earth3,AT124,2007,1112.243,18.201,5.992,255.722,151,1
ec-earth3,AT124,2008,1123.52,17.308,4.689,261.62,152,1
ec-earth3,AT124,2009,1126.117,18.859,7.623,324.176,134,1
ec-earth3,AT124,2010,1122.961,31.035,6.596,306.231,123,1
ec-earth3,AT124,2011,1118.54,23.604,24.411,202.78,154,1
ec-earth3,AT124,2012,1124.592,44.32,26.169,285.923,164,1
ec-earth3,AT124,2013,1119.606,53.826,32.211,420.498,174,1
ec-earth3,AT124,2014,1124.413,41.211,7.972,257.229,156,1
ec-earth3,AT124,2015,1126.892,48.574,8.048,206.947,163,1
ec-earth3,AT124,2016,1118.84,6.724,0.129,282.303,143,1
ec-earth3,AT124,2017,1122.138,46.281,0.707,176.388,122,1
ec-earth3,AT124,2018,1118.658,33.698,21.795,166.657,155,1
ec-earth3,AT124,2019,1117.687,53.947,3.656,225.342,134,1
ec-earth3,AT124,2020,1118.324,8.333,6.986,267.611,139,1
ec-earth3,AT124,2021,1124.432,66.614,12.978,209.189,145,1
ec-earth3,AT124,2022,1127.098,25.934,19.515,239.608,166,1
ec-earth3,AT124,2023,1123.194,16.172,14.826,319.852,169,1
ec-earth3,AT125,1989,1384.911,9.42,0,222.594,143,1
ec-earth3,AT125,1990,1387.386,19.166,0,210.121,149,1
ec-earth3,AT125,1991,1398.885,90.156,31.255,206.257,181,1
ec-earth3,AT125,1992,1379.468,43.739,5.464,183.169,161,1
ec-earth3,AT125,1993,1387.394,97.169,17.966,139.317,159,1
ec-earth3,AT125,1994,1378.422,32.016,12.104,210.867,164,1
ec-earth3,AT125,1995,1394.747,39.004,0.151,246.517,150,1
ec-earth3,AT125,1996,1392.769,101.572,5.46,237.868,123,1
ec-earth3,AT125,1997,1391.449,84.332,2.095,207.604,139,1
ec-earth3,AT125,1998,1388.077,73.319,19.387,172.878,161,1
ec-earth3,AT125,1999,1389.214,37.565,4.028,213.666,142,1
ec-earth3,AT125,2000,1398.838,111.928,0.433,131.386,134,1
ec-earth3,AT125,2001,1382.205,41.715,2.89,172.311,143,1
ec-earth3,AT125,2002,1389.479,38.578,1.488,195.142,140,1
ec-earth3,AT125,2003,1387.719,142.579,7.372,105.518,121,1
ec-earth3,AT125,2004,1389.643,35.977,8.743,265.693,149,1
ec-earth3,AT125,2005,1387.496,105.632,30.397,212.385,174,1
ec-earth3,AT125,2006,1394.119,96.443,8.217,287.969,134,1
ec-earth3,AT125,2007,1384.595,61.133,4.838,202.033,154,1
ec-earth3,AT125,2008,1397.07,54.198,2.569,170.867,153,1
ec-earth3,AT125,2009,1389.229,50.245,2.121,268.192,137,1
ec-earth3,AT125,2010,1376.129,59.698,5.185,289.24,125,1
ec-earth3,AT125,2011,1394.53,76.78,21.927,175.621,158,1
ec-earth3,AT125,2012,1383.229,90.033,22.691,163.955,162,1
ec-earth3,AT125,2013,1394.97,91.17,7.402,289.285,153,1
ec-earth3,AT125,2014,1382.211,72.898,5.736,154.308,155,1
ec-earth3,AT125,2015,1391.69,88.526,1.799,129.472,163,1
ec-earth3,AT125,2016,1384.878,34.477,0,225.685,142,1
ec-earth3,AT125,2017,1379.055,93.989,0.036,120.094,125,1
ec-earth3,AT125,2018,1393.243,115.996,15.605,152.818,158,1
ec-earth3,AT125,2019,1379.589,96.734,2.578,181.692,135,1
ec-earth3,AT125,2020,1391.544,33.366,5.382,172.098,140,1
ec-earth3,AT125,2021,1389.659,147.677,10.872,152.659,151,1
ec-earth3,AT125,2022,1382.358,68.006,12.545,183.921,164,1
ec-earth3,AT125,2023,1380.576,42.334,10.652,267.517,167,1
ec-earth3,AT126,1989,1456.95,13.517,2.115,257.323,157,1
ec-earth3,AT126,1990,1453.759,16.532,0,236.577,146,1
ec-earth3,AT126,1991,1453.718,88.788,26.474,232.841,179,1
ec-earth3,AT126,1992,1441.267,37.406,3.135,229.076,163,1
ec-earth3,AT126,1993,1443.349,106.217,16.128,147.286,158,1
ec-earth3,AT126,1994,1452.984,38.771,10.556,233.177,164,1
ec-earth3,AT126,1995,1448.571,41.522,0,278.884,148,1
ec-earth3,AT126,1996,1453.292,116.53,2.222,274.709,122,1
ec-earth3,AT126,1997,1458.418,93.167,1.377,232.819,139,1
ec-earth3,AT126,1998,1457.908,84.344,17.352,173.516,161,1
ec-earth3,AT126,1999,1450.294,46.672,2.445,249.487,142,1
ec-earth3,AT126,2000,1440.65,112.343,0.339,148.182,132,1
ec-earth3,AT126,2001,1445.394,51.289,1.78,161.873,141,1
ec-earth3,AT126,2002,1463.469,46.25,0.762,222.126,139,1
ec-earth3,AT126,2003,1443.435,158.224,6.102,118.978,124,1
ec-earth3,AT126,2004,1460.929,43.625,6.258,292.694,149,1
ec-earth3,AT126,2005,1461.847,122.188,27.959,223.173,173,1
ec-earth3,AT126,2006,1461.341,106.976,5.623,282.541,134,1
ec-earth3,AT126,2007,1448.871,64.888,3.502,234.543,152,1
ec-earth3,AT126,2008,1458.014,56.718,1.646,209.977,152,1
ec-earth3,AT126,2009,1459.934,67.95,1.078,307.602,137,1
ec-earth3,AT126,2010,1443.289,70.487,5,306.817,125,1
ec-earth3,AT126,2011,1458.136,94.74,20.302,185.405,157,1
ec-earth3,AT126,2012,1446.785,104.041,19.965,167.877,161,1
ec-earth3,AT126,2013,1451.024,100.234,5.165,301.557,152,1
ec-earth3,AT126,2014,1442.511,77.84,4.588,204.654,154,1
ec-earth3,AT126,2015,1455.608,102.38,1.759,157.313,162,1
ec-earth3,AT126,2016,1456.49,43.334,0,246.919,142,1
ec-earth3,AT126,2017,1460.259,112.475,0,150.398,125,1
ec-earth3,AT126,2018,1456.02,132.426,14.458,182.763,157,1
ec-earth3,AT126,2019,1445.708,107.708,2.05,208.903,135,1
ec-earth3,AT126,2020,1449.624,41.254,4.198,180.439,139,1
ec-earth3,AT126,2021,1451.621,156.946,8.427,136.498,149,1
ec-earth3,AT126,2022,1450.892,83.924,11.067,211.819,164,1
ec-earth3,AT126,2023,1447.845,49.717,8.031,308.615,166,1
ec-earth3,AT127,1989,1448.265,13.589,0,257.702,143,1
ec-earth3,AT127,1990,1458.525,17.075,0,248.886,146,1
ec-earth3,AT127,1991,1443.365,86.219,27.738,282.183,177,1
ec-earth3,AT127,1992,1456.693,44.701,4.132,253.556,161,1
ec-earth3,AT127,1993,1450.187,107.666,15.671,176.658,159,1
ec-earth3,AT127,1994,1458,40.762,10.874,254.887,165,1
ec-earth3,AT127,1995,1455.549,42.893,0.052,314.057,147,1
ec-earth3,AT127,1996,1463.013,120.014,0.473,290.841,114,1
ec-earth3,AT127,1997,1462.736,92.305,1.215,284.594,139,1
ec-earth3,AT127,1998,1458.02,82.362,16.175,185.034,160,1
ec-earth3,AT127,1999,1451.971,48.834,2.248,278.947,141,1
ec-earth3,AT127,2000,1450.416,115.196,0.052,170.669,132,1
ec-earth3,AT127,2001,1460.197,55.571,1.766,153.061,140,1
ec-earth3,AT127,2002,1451.651,39.752,0.293,247.023,138,1
ec-earth3,AT127,2003,1447.238,159.96,13.473,131.98,136,1
ec-earth3,AT127,2004,1452.446,42.779,3.785,326.763,148,1
ec-earth3,AT127,2005,1449.974,115.493,28.5,250.311,172,1
ec-earth3,AT127,2006,1450.705,105.541,3.98,284.403,132,1
ec-earth3,AT127,2007,1458.929,59.023,2.449,278.032,151,1
ec-earth3,AT127,2008,1457.192,53.093,1.823,231.89,151,1
ec-earth3,AT127,2009,1454.726,71.362,1.192,311.772,136,1
ec-earth3,AT127,2010,1459.729,72.568,5,298.92,126,1
ec-earth3,AT127,2011,1453.221,84.726,19.318,199.385,156,1
ec-earth3,AT127,2012,1459.38,99.951,19.311,179.859,160,1
ec-earth3,AT127,2013,1447.285,99.812,6.14,294.2,150,1
ec-earth3,AT127,2014,1451.592,74.312,4.862,249.938,153,1
ec-earth3,AT127,2015,1448.172,95.891,2.326,182.266,161,1
ec-earth3,AT127,2016,1446.727,41.044,0,264.122,141,1
ec-earth3,AT127,2017,1446.485,98.415,0,177.943,124,1
ec-earth3,AT127,2018,1461.463,125.723,13.366,217.004,157,1
ec-earth3,AT127,2019,1455.693,105.536,1.658,210.574,135,1
ec-earth3,AT127,2020,1467.693,40.578,3.414,181.339,139,1
ec-earth3,AT127,2021,1450.257,151.511,7.588,127.95,148,1
ec-earth3,AT127,2022,1450.777,85.331,10.163,216.269,163,1
ec-earth3,AT127,2023,1450.552,47.163,6.84,349.607,165,1
ec-earth3,AT130,1989,1484.528,11.857,2.336,264.72,156,1
ec-earth3,AT130,1990,1473.784,11.564,0,247.438,145,1
ec-earth3,AT130,1991,1479.634,87.233,26.925,274.407,179,1
ec-earth3,AT130,1992,1488.33,37.312,4.283,235.844,163,1
ec-earth3,AT130,1993,1487.681,108.788,14.682,173.018,159,1
ec-earth3,AT130,1994,1478.521,40.698,10.23,256.967,164,1
ec-earth3,AT130,1995,1486.029,42.84,0,297.857,147,1
ec-earth3,AT130,1996,1481.785,119.441,0.12,272.666,114,1
ec-earth3,AT130,1997,1493.517,94.661,0.353,273.665,139,1
ec-earth3,AT130,1998,1495.264,85.926,14.782,183.11,160,1
ec-earth3,AT130,1999,1489.33,48.761,1.561,272.998,142,1
ec-earth3,AT130,2000,1482.23,116.326,0.001,166.015,132,1
ec-earth3,AT130,2001,1492.773,56.353,1.717,153.859,141,1
ec-earth3,AT130,2002,1479.225,38.971,0.133,245.069,138,1
ec-earth3,AT130,2003,1473.358,162.549,11.512,128.095,136,1
ec-earth3,AT130,2004,1484.131,44.676,3.931,329.205,148,1
ec-earth3,AT130,2005,1473.759,116.248,26.91,243.776,172,1
ec-earth3,AT130,2006,1482.325,108.234,2.844,289.074,133,1
ec-earth3,AT130,2007,1491.357,63.586,2.333,279.929,152,1
ec-earth3,AT130,2008,1478.6,50.415,1.231,238.666,151,1
