model,NUTS_ID,year,window,gdd,heat,frost,precip
ec-earth3,DE724,1997,Apr-Aug,1680.393,71.144,6.497,256.189
ec-earth3,DE724,1997,Mar-Jul,1246.894,8.83,8.497,248.641
ec-earth3,DE724,1998,Apr-Aug,1669.233,68.343,1.889,345.181
ec-earth3,DE724,1998,Mar-Jul,1309.588,24.688,11.315,372.637
ec-earth3,DE724,1999,Apr-Aug,1746.855,56.358,0.2,321.032
ec-earth3,DE724,1999,Mar-Jul,1365.38,35.912,4.057,289.338
ec-earth3,DE724,2000,Apr-Aug,1739.519,50.491,2.54,310.197
ec-earth3,DE724,2000,Mar-Jul,1343.632,32.318,6.038,319.283
ec-earth3,DE724,2001,Apr-Aug,1753.074,95.18,1.977,267.208
ec-earth3,DE724,2001,Mar-Jul,1307.927,43.052,11.816,336.857
ec-earth3,DE724,2002,Apr-Aug,1784.156,61.831,2.408,385.877
ec-earth3,DE724,2002,Mar-Jul,1350.786,38.808,11.868,354.031
ec-earth3,DE724,2003,Apr-Aug,1994.746,180.411,6.764,268.209
ec-earth3,DE724,2003,Mar-Jul,1512.741,56.479,17.053,271.242
ec-earth3,DE724,2004,Apr-Aug,1665.929,74.523,0.77,371.914
ec-earth3,DE724,2004,Mar-Jul,1236.477,23.507,15.83,306.249
ec-earth3,DE724,2005,Apr-Aug,1702.36,75.587,0.318,375.245
ec-earth3,DE724,2005,Mar-Jul,1378.04,62.491,11.488,344.113
ec-earth3,DE724,2006,Apr-Aug,1745.584,123.774,2.794,392.165
ec-earth3,DE724,2006,Mar-Jul,1395.368,123.218,24.386,369.488
ec-earth3,DE724,2007,Apr-Aug,1798.291,38.63,1.09,486.007
ec-earth3,DE724,2007,Mar-Jul,1442.293,32.011,4.95,402.52
ec-earth3,DE724,2008,Apr-Aug,1739.174,61.488,1.342,327.995
ec-earth3,DE724,2008,Mar-Jul,1329.065,47.34,14.026,347.917
ec-earth3,DE724,2009,Apr-Aug,1806.295,61.901,0,299.727
ec-earth3,DE724,2009,Mar-Jul,1349.734,23.153,9.849,328.819
ec-earth3,DE724,2010,Apr-Aug,1692.655,109.627,3.676,337.219
ec-earth3,DE724,2010,Mar-Jul,1335.165,98.279,16.329,254.945
ec-earth3,DE724,2011,Apr-Aug,1787.051,49.104,0.941,288.362
ec-earth3,DE724,2011,Mar-Jul,1390.877,22.735,15.159,191.381
ec-earth3,DE724,2012,Apr-Aug,1692.068,58.842,3.59,349.795
ec-earth3,DE724,2012,Mar-Jul,1311.258,22.74,9.014,325.682
ec-earth3,DE724,2013,Apr-Aug,1721.24,98.449,5.161,331.214
ec-earth3,DE724,2013,Mar-Jul,1258.468,61.437,30.524,315.192
ec-earth3,DE724,2014,Apr-Aug,1737.515,58.076,0.569,434.659
ec-earth3,DE724,2014,Mar-Jul,1433.757,53.375,8.708,350.225
ec-earth3,DE724,2015,Apr-Aug,1798.993,168.563,1.887,256.298
ec-earth3,DE724,2015,Mar-Jul,1310.221,94.109,10.765,227.151
ec-earth3,DE724,2016,Apr-Aug,1751.214,85.177,0.11,256.765
ec-earth3,DE724,2016,Mar-Jul,1303.146,36.094,11.466,308.073
ec-earth3,DE724,2017,Apr-Aug,1767.677,61.398,3.807,425.824
ec-earth3,DE724,2017,Mar-Jul,1409.769,53.562,6.229,348.101
ec-earth3,DE724,2018,Apr-Aug,2127.248,205.991,0.867,226.098
ec-earth3,DE724,2018,Mar-Jul,1626.737,110.907,17.156,246.114
ec-earth3,DE724,2019,Apr-Aug,1857.932,165.628,2,270.066
ec-earth3,DE724,2019,Mar-Jul,1433.283,114.684,4.117,294.654
ec-earth3,DE724,2020,Apr-Aug,1845.501,105.005,3.872,216.899
ec-earth3,DE724,2020,Mar-Jul,1368.976,25.59,12.568,209.167
ec-earth3,DE724,2021,Apr-Aug,1610.874,38.125,7.087,396.632
ec-earth3,DE724,2021,Mar-Jul,1245.327,29.172,17.567,360.181
ec-earth3,DE724,2022,Apr-Aug,1965.491,190.267,2.479,199.517
ec-earth3,DE724,2022,Mar-Jul,1463.078,91.416,16.196,213.13
ec-earth3,DE724,2023,Apr-Aug,1812.959,89.357,3.963,364.095
ec-earth3,DE724,2023,Mar-Jul,1416.046,58.624,14.258,368.186
ec-earth3,DE725,1989,Apr-Aug,1629.359,46.429,0.083,290.811
ec-earth3,DE725,1989,Mar-Jul,1274.191,20.81,3.302,343.28
ec-earth3,DE725,1990,Apr-Aug,1643.798,74.96,3.372,250.096
ec-earth3,DE725,1990,Mar-Jul,1240.813,20.152,6.396,227.133
ec-earth3,DE725,1991,Apr-Aug,1512.761,62.668,3.92,189.85
ec-earth3,DE725,1991,Mar-Jul,1114.842,32.307,10.184,215.606
ec-earth3,DE725,1992,Apr-Aug,1768.665,62.208,1.863,415.245
ec-earth3,DE725,1992,Mar-Jul,1311.964,19.553,4.579,414.296
ec-earth3,DE725,1993,Apr-Aug,1708.893,26.516,0.083,276.766
ec-earth3,DE725,1993,Mar-Jul,1350.853,18.943,15.539,250.483
ec-earth3,DE725,1994,Apr-Aug,1769.068,133.547,1.084,374.358
ec-earth3,DE725,1994,Mar-Jul,1387.035,98.428,4.687,414.268
ec-earth3,DE725,1995,Apr-Aug,1708.626,107.683,0.83,346.264
ec-earth3,DE725,1995,Mar-Jul,1244.545,56.951,17.117,379.733
ec-earth3,DE725,1996,Apr-Aug,1507.148,23.934,6.072,311.123
ec-earth3,DE725,1996,Mar-Jul,1090.031,13.918,23.786,250.576
ec-earth3,DE725,1997,Apr-Aug,1639.112,57.287,6.321,264.828
ec-earth3,DE725,1997,Mar-Jul,1206.74,6.315,8.321,279.332
ec-earth3,DE725,1998,Apr-Aug,1646.256,63.66,1.996,356.874
ec-earth3,DE725,1998,Mar-Jul,1282.388,23.014,11.455,364.278
ec-earth3,DE725,1999,Apr-Aug,1714.959,45.022,0.088,322.309
ec-earth3,DE725,1999,Mar-Jul,1331.075,27.71,4.377,331.293
ec-earth3,DE725,2000,Apr-Aug,1705.039,40.049,1.495,345.041
ec-earth3,DE725,2000,Mar-Jul,1303.569,26.708,3.953,359.105
ec-earth3,DE725,2001,Apr-Aug,1704.642,80.755,1.966,293.633
ec-earth3,DE725,2001,Mar-Jul,1272.568,37.425,11.2,358.69
ec-earth3,DE725,2002,Apr-Aug,1738.066,52.963,2.849,415.81
ec-earth3,DE725,2002,Mar-Jul,1311.911,35.784,9.951,412.722
ec-earth3,DE725,2003,Apr-Aug,1975.799,178.24,6.962,251.007
ec-earth3,DE725,2003,Mar-Jul,1488.472,56.454,16.439,256.787
ec-earth3,DE725,2004,Apr-Aug,1628.868,65.279,0.454,417.685
ec-earth3,DE725,2004,Mar-Jul,1203.469,19.64,16.245,339.868
ec-earth3,DE725,2005,Apr-Aug,1664.533,63.019,1.134,417.005
ec-earth3,DE725,2005,Mar-Jul,1341.692,51.247,12.029,391.488
ec-earth3,DE725,2006,Apr-Aug,1714.909,112.586,2.004,437.717
ec-earth3,DE725,2006,Mar-Jul,1377.257,112.333,23.671,438.2
ec-earth3,DE725,2007,Apr-Aug,1775.106,34.223,1.655,472.809
ec-earth3,DE725,2007,Mar-Jul,1419.798,27.848,6.067,438.03
ec-earth3,DE725,2008,Apr-Aug,1737.627,61.534,0,274.309
ec-earth3,DE725,2008,Mar-Jul,1328.204,47.634,12.608,319.57
ec-earth3,DE725,2009,Apr-Aug,1796.407,48.94,0,315.823
ec-earth3,DE725,2009,Mar-Jul,1334.6,17.988,9.176,359.348
ec-earth3,DE725,2010,Apr-Aug,1656.458,93.066,3.041,384.774
ec-earth3,DE725,2010,Mar-Jul,1307.773,85.181,15.073,285.545
ec-earth3,DE725,2011,Apr-Aug,1770.79,40.835,0.31,308.516
ec-earth3,DE725,2011,Mar-Jul,1373.156,15.222,12.113,205.564
ec-earth3,DE725,2012,Apr-Aug,1701.554,52.429,3.053,420.552
ec-earth3,DE725,2012,Mar-Jul,1312.694,22.422,7.761,389.487
ec-earth3,DE725,2013,Apr-Aug,1706.232,87.184,4.804,394.035
ec-earth3,DE725,2013,Mar-Jul,1245.415,54.74,28.929,368.474
ec-earth3,DE725,2014,Apr-Aug,1722.521,48.744,0,461.644
ec-earth3,DE725,2014,Mar-Jul,1424.287,45.48,4.111,362.565
ec-earth3,DE725,2015,Apr-Aug,1812.961,167.729,1.567,261.777
ec-earth3,DE725,2015,Mar-Jul,1321.447,87.194,8.926,225.569
ec-earth3,DE725,2016,Apr-Aug,1731.185,67.854,0.136,310.393
ec-earth3,DE725,2016,Mar-Jul,1287.482,30.499,11.059,346.345
ec-earth3,DE725,2017,Apr-Aug,1756.347,52.175,2.138,439.131
ec-earth3,DE725,2017,Mar-Jul,1392.419,43.256,3.742,385.731
ec-earth3,DE725,2018,Apr-Aug,2128.033,193.792,0.542,233.999
ec-earth3,DE725,2018,Mar-Jul,1623.176,97.735,14.313,274.083
ec-earth3,DE725,2019,Apr-Aug,1845.215,147.487,2.527,305.09
ec-earth3,DE725,2019,Mar-Jul,1416.867,100.391,4.859,317.128
ec-earth3,DE725,2020,Apr-Aug,1817.192,92.497,3.532,251.777
ec-earth3,DE725,2020,Mar-Jul,1343.687,19.053,12.537,262.644
ec-earth3,DE725,2021,Apr-Aug,1584.958,30.887,6.843,413.571
ec-earth3,DE725,2021,Mar-Jul,1223.453,23.516,15.776,358.389
ec-earth3,DE725,2022,Apr-Aug,1964.348,182.069,3.398,189.22
ec-earth3,DE725,2022,Mar-Jul,1465.862,88.979,16.348,199.526
ec-earth3,DE725,2023,Apr-Aug,1818.895,92.132,3.12,399.569
ec-earth3,DE725,2023,Mar-Jul,1419.013,58.676,13.058,419.038
ec-earth3,DE731,1989,Apr-Aug,1622.078,47.435,0,237.667
ec-earth3,DE731,1989,Mar-Jul,1272.397,18.959,2.555,229.123
ec-earth3,DE731,1990,Apr-Aug,1638.719,70.552,4,265.369
ec-earth3,DE731,1990,Mar-Jul,1245.191,15.99,4,227.854
ec-earth3,DE731,1991,Apr-Aug,1496.316,45.854,3.555,185.112
ec-earth3,DE731,1991,Mar-Jul,1123.15,23.518,8.11,206.359
ec-earth3,DE731,1992,Apr-Aug,1787.184,67.964,0,361.75
ec-earth3,DE731,1992,Mar-Jul,1336.065,24.749,2.555,366.514
ec-earth3,DE731,1993,Apr-Aug,1689.193,13.063,0,326.561
ec-earth3,DE731,1993,Mar-Jul,1348.103,8.967,13,289.462
ec-earth3,DE731,1994,Apr-Aug,1769.404,125.248,1.277,379.546
ec-earth3,DE731,1994,Mar-Jul,1396.706,89.805,3,406.231
ec-earth3,DE731,1995,Apr-Aug,1708.815,110.734,0,328.111
ec-earth3,DE731,1995,Mar-Jul,1243.451,53.47,13.555,335.269
ec-earth3,DE731,1996,Apr-Aug,1495.379,21.695,7,330.726
ec-earth3,DE731,1996,Mar-Jul,1070.964,11.911,23.277,246.455
ec-earth3,DE731,1997,Apr-Aug,1631.925,48.455,4,308.451
ec-earth3,DE731,1997,Mar-Jul,1189.274,5.815,6,333.739
ec-earth3,DE731,1998,Apr-Aug,1620.762,52.799,2,358.618
ec-earth3,DE731,1998,Mar-Jul,1276.192,17.974,12,353.26
ec-earth3,DE731,1999,Apr-Aug,1694.353,41.976,0,343.82
ec-earth3,DE731,1999,Mar-Jul,1328.039,28.405,3,306.556
ec-earth3,DE731,2000,Apr-Aug,1719.262,37.754,1.277,320.217
ec-earth3,DE731,2000,Mar-Jul,1329.065,24.893,2.277,342.55
ec-earth3,DE731,2001,Apr-Aug,1700.861,73.677,2,266.27
ec-earth3,DE731,2001,Mar-Jul,1254.39,32.701,12.723,318.027
ec-earth3,DE731,2002,Apr-Aug,1753.204,56.072,3.277,488.771
ec-earth3,DE731,2002,Mar-Jul,1310.907,33.263,10.277,484.592
ec-earth3,DE731,2003,Apr-Aug,1975.425,154.778,7,231.846
ec-earth3,DE731,2003,Mar-Jul,1489.314,49.008,16,250.592
ec-earth3,DE731,2004,Apr-Aug,1643.826,53.206,1,397.91
ec-earth3,DE731,2004,Mar-Jul,1213.868,13.18,15,348.113
ec-earth3,DE731,2005,Apr-Aug,1675.706,56.733,0,373.891
ec-earth3,DE731,2005,Mar-Jul,1355.751,46.751,10,350.031
ec-earth3,DE731,2006,Apr-Aug,1772.614,111.227,1,354.011
ec-earth3,DE731,2006,Mar-Jul,1416.208,110.108,22,320.936
ec-earth3,DE731,2007,Apr-Aug,1826.991,34.706,1.277,443.664
ec-earth3,DE731,2007,Mar-Jul,1484.247,29.582,2.832,420.16
ec-earth3,DE731,2008,Apr-Aug,1760.014,62.249,0.723,321.423
ec-earth3,DE731,2008,Mar-Jul,1353.149,46.984,10.723,330.833
ec-earth3,DE731,2009,Apr-Aug,1828.759,53.205,0,276.96
ec-earth3,DE731,2009,Mar-Jul,1369.32,17.945,5.555,322.266
ec-earth3,DE731,2010,Apr-Aug,1696.38,93.564,0,345.894
ec-earth3,DE731,2010,Mar-Jul,1340.463,83.148,10.277,264.322
ec-earth3,DE731,2011,Apr-Aug,1801.171,46.609,1,299.729
ec-earth3,DE731,2011,Mar-Jul,1394.528,20.143,15,197.749
ec-earth3,DE731,2012,Apr-Aug,1703.323,56.281,3,313.14
ec-earth3,DE731,2012,Mar-Jul,1327.992,22.506,7,284.255
ec-earth3,DE731,2013,Apr-Aug,1719.09,85.519,5,361.552
ec-earth3,DE731,2013,Mar-Jul,1247.215,56.151,29,347.866
ec-earth3,DE731,2014,Apr-Aug,1723.633,43.992,0,440.128
ec-earth3,DE731,2014,Mar-Jul,1424.632,40.225,5,365.56
ec-earth3,DE731,2015,Apr-Aug,1748.831,119.817,1,288.006
ec-earth3,DE731,2015,Mar-Jul,1268.022,59.507,4,268.164
ec-earth3,DE731,2016,Apr-Aug,1758.935,72.215,0,281.712
ec-earth3,DE731,2016,Mar-Jul,1320.146,29.696,7.277,307.598
ec-earth3,DE731,2017,Apr-Aug,1742.077,42.861,2.277,434.804
ec-earth3,DE731,2017,Mar-Jul,1396.33,35.172,4,372.405
ec-earth3,DE731,2018,Apr-Aug,2137.78,192.871,1,147.899
ec-earth3,DE731,2018,Mar-Jul,1634.871,105.071,15,173.644
ec-earth3,DE731,2019,Apr-Aug,1824.609,125.998,1,317.618
ec-earth3,DE731,2019,Mar-Jul,1406.534,83.525,3,332.879
ec-earth3,DE731,2020,Apr-Aug,1790.925,73.072,3.277,254.636
ec-earth3,DE731,2020,Mar-Jul,1321.136,10.791,13,224.48
ec-earth3,DE731,2021,Apr-Aug,1600.831,27.034,2,398.147
ec-earth3,DE731,2021,Mar-Jul,1238.828,20.076,12.277,341.12
ec-earth3,DE731,2022,Apr-Aug,1916.374,151.784,1,188.011
ec-earth3,DE731,2022,Mar-Jul,1428.429,72.866,13.277,178.497
ec-earth3,DE731,2023,Apr-Aug,1771.14,69.068,4,364.723
ec-earth3,DE731,2023,Mar-Jul,1386.692,40.948,12.277,322.589
ec-earth3,DE732,1989,Apr-Aug,1593.392,41.822,1.224,316.966
ec-earth3,DE732,1989,Mar-Jul,1237.21,16.764,4.662,347.155
ec-earth3,DE732,1990,Apr-Aug,1604.35,70.686,3.489,235.934
ec-earth3,DE732,1990,Mar-Jul,1202.974,16.495,6.224,227.214
ec-earth3,DE732,1991,Apr-Aug,1485.751,64.905,4.137,190.192
ec-earth3,DE732,1991,Mar-Jul,1089.496,34.892,10.592,201.228
ec-earth3,DE732,1992,Apr-Aug,1749.92,64.114,2.161,426.513
ec-earth3,DE732,1992,Mar-Jul,1289,19.094,5.637,442.478
ec-earth3,DE732,1993,Apr-Aug,1692.501,29.039,0.299,293.936
ec-earth3,DE732,1993,Mar-Jul,1329.699,19.798,16.483,265.566
ec-earth3,DE732,1994,Apr-Aug,1757.175,131.907,1.369,414.063
ec-earth3,DE732,1994,Mar-Jul,1372.608,98.842,5.601,436.455
ec-earth3,DE732,1995,Apr-Aug,1664.278,100.64,0.727,371.067
ec-earth3,DE732,1995,Mar-Jul,1210.315,54.282,16.536,401.399
ec-earth3,DE732,1996,Apr-Aug,1476.941,24.295,6.096,349.55
ec-earth3,DE732,1996,Mar-Jul,1064.222,15.154,25.552,288.379
ec-earth3,DE732,1997,Apr-Aug,1596.264,55.163,7.876,278.819
ec-earth3,DE732,1997,Mar-Jul,1164.633,7.409,10.839,314.77
ec-earth3,DE732,1998,Apr-Aug,1603.445,63.985,2.089,350.538
ec-earth3,DE732,1998,Mar-Jul,1241.147,23.551,12.109,358.904
ec-earth3,DE732,1999,Apr-Aug,1657.128,40.438,0.052,344.957
ec-earth3,DE732,1999,Mar-Jul,1284.619,25.25,5.53,340.709
ec-earth3,DE732,2000,Apr-Aug,1668.848,44.834,2.117,327.1
ec-earth3,DE732,2000,Mar-Jul,1263.498,30.788,5.511,349.594
ec-earth3,DE732,2001,Apr-Aug,1649.383,81.021,2.772,292.334
ec-earth3,DE732,2001,Mar-Jul,1220.941,38.175,14.551,367.41
ec-earth3,DE732,2002,Apr-Aug,1686.064,55.85,3.856,371.802
ec-earth3,DE732,2002,Mar-Jul,1260.928,37.734,12.967,367.783
ec-earth3,DE732,2003,Apr-Aug,1928.008,187.388,7.605,239.174
ec-earth3,DE732,2003,Mar-Jul,1437.389,63.425,18.58,244.721
ec-earth3,DE732,2004,Apr-Aug,1575.025,65.102,0.633,419.121
ec-earth3,DE732,2004,Mar-Jul,1153.081,17.986,18.84,359.877
ec-earth3,DE732,2005,Apr-Aug,1625.532,64.382,2.459,367.315
ec-earth3,DE732,2005,Mar-Jul,1301.828,52.778,14.408,344.016
ec-earth3,DE732,2006,Apr-Aug,1685.954,105.89,1.875,420.931
ec-earth3,DE732,2006,Mar-Jul,1353.632,105.311,23.807,431.526
ec-earth3,DE732,2007,Apr-Aug,1756.217,36.965,2.367,450.175
ec-earth3,DE732,2007,Mar-Jul,1397.659,30.419,7.21,439.904
ec-earth3,DE732,2008,Apr-Aug,1723.046,68.741,0.125,253.856
ec-earth3,DE732,2008,Mar-Jul,1314.413,53.804,11.376,297.894
ec-earth3,DE732,2009,Apr-Aug,1768.126,46.616,0,333.852
ec-earth3,DE732,2009,Mar-Jul,1306.668,16.069,10.281,381.995
ec-earth3,DE732,2010,Apr-Aug,1631.448,93.316,3.155,435.818
ec-earth3,DE732,2010,Mar-Jul,1283.658,86.13,14.881,314.961
ec-earth3,DE732,2011,Apr-Aug,1740.4,41.977,1.275,313.209
ec-earth3,DE732,2011,Mar-Jul,1336.773,14.308,15.224,231.958
ec-earth3,DE732,2012,Apr-Aug,1697.355,58.135,3.451,396.696
ec-earth3,DE732,2012,Mar-Jul,1303.606,26.341,9.296,365.932
ec-earth3,DE732,2013,Apr-Aug,1689.698,93.087,5.912,416.479
ec-earth3,DE732,2013,Mar-Jul,1232.115,59.795,29.622,388.764
ec-earth3,DE732,2014,Apr-Aug,1699.991,49.33,0.136,439.022
ec-earth3,DE732,2014,Mar-Jul,1397.027,45.448,5.248,345.972
ec-earth3,DE732,2015,Apr-Aug,1809.506,183.821,2.757,238.28
ec-earth3,DE732,2015,Mar-Jul,1309.254,89.086,11.435,229.364
ec-earth3,DE732,2016,Apr-Aug,1713.437,65.265,0.351,357.398
ec-earth3,DE732,2016,Mar-Jul,1273.109,29.924,10.515,392.769
ec-earth3,DE732,2017,Apr-Aug,1740.193,54.815,3.13,415.937
ec-earth3,DE732,2017,Mar-Jul,1369.332,44.027,5.525,386.287
ec-earth3,DE732,2018,Apr-Aug,2100.043,198.246,0.898,230.245
ec-earth3,DE732,2018,Mar-Jul,1593.913,97.47,16.91,279.771
ec-earth3,DE732,2019,Apr-Aug,1822.549,148.493,4.617,327.312
ec-earth3,DE732,2019,Mar-Jul,1396.34,99.485,7.801,352.201
ec-earth3,DE732,2020,Apr-Aug,1776.591,95.592,5.112,257.344
ec-earth3,DE732,2020,Mar-Jul,1304.985,17.957,14.248,256.649
ec-earth3,DE732,2021,Apr-Aug,1557.913,31.81,8.574,452.543
ec-earth3,DE732,2021,Mar-Jul,1195.701,24.487,19.954,387.966
ec-earth3,DE732,2022,Apr-Aug,1920.588,180.02,3.446,191.469
ec-earth3,DE732,2022,Mar-Jul,1426.509,91.556,19.07,193.051
ec-earth3,DE732,2023,Apr-Aug,1785.683,97.313,3.299,363.949
ec-earth3,DE732,2023,Mar-Jul,1388.196,57.195,12.473,396.929
ec-earth3,DE733,1989,Apr-Aug,1636.67,51.819,0.998,256.652
ec-earth3,DE733,1989,Mar-Jul,1281.798,20.83,5.027,279.647
ec-earth3,DE733,1990,Apr-Aug,1665.28,80.822,4.102,248.022
ec-earth3,DE733,1990,Mar-Jul,1267.802,20.735,6.718,217.965
ec-earth3,DE733,1991,Apr-Aug,1530.303,67.781,4.026,198.108
ec-earth3,DE733,1991,Mar-Jul,1141.437,36.043,9.303,208.58
ec-earth3,DE733,1992,Apr-Aug,1819.839,80.439,2.608,374.202
ec-earth3,DE733,1992,Mar-Jul,1356.245,29.247,5.298,391.021
ec-earth3,DE733,1993,Apr-Aug,1755.562,30.372,0.472,270.272
ec-earth3,DE733,1993,Mar-Jul,1395.362,20.091,15.64,243.892
ec-earth3,DE733,1994,Apr-Aug,1816.403,145.541,2,406.187
ec-earth3,DE733,1994,Mar-Jul,1438.925,107.714,5.618,399.893
ec-earth3,DE733,1995,Apr-Aug,1690.969,110.617,1.456,354.503
ec-earth3,DE733,1995,Mar-Jul,1232.902,56.295,19.884,367.651
ec-earth3,DE733,1996,Apr-Aug,1508.595,29.48,7.928,295.466
ec-earth3,DE733,1996,Mar-Jul,1080.981,18.041,25.434,240.994
ec-earth3,DE733,1997,Apr-Aug,1641.541,52.091,7.024,275.779
ec-earth3,DE733,1997,Mar-Jul,1209.836,7.603,9.059,302.895
ec-earth3,DE733,1998,Apr-Aug,1659.364,66.788,1.559,302.077
ec-earth3,DE733,1998,Mar-Jul,1298.954,24.354,10.763,320.047
ec-earth3,DE733,1999,Apr-Aug,1710.478,50.378,0,321.763
ec-earth3,DE733,1999,Mar-Jul,1337.682,32.325,4.924,299.5
ec-earth3,DE733,2000,Apr-Aug,1712.109,48.482,3.12,312.219
ec-earth3,DE733,2000,Mar-Jul,1319.946,32.762,5.695,337.054
ec-earth3,DE733,2001,Apr-Aug,1705.821,87.408,2.033,281.405
ec-earth3,DE733,2001,Mar-Jul,1270.64,41.529,12.321,333.196
ec-earth3,DE733,2002,Apr-Aug,1739.732,60.796,3.978,402.147
ec-earth3,DE733,2002,Mar-Jul,1305.242,39.534,14.561,382.112
ec-earth3,DE733,2003,Apr-Aug,1978.061,196.103,8.482,222.125
ec-earth3,DE733,2003,Mar-Jul,1487.637,69.771,19.189,229.912
ec-earth3,DE733,2004,Apr-Aug,1626.433,67.411,1,390.879
ec-earth3,DE733,2004,Mar-Jul,1198.471,21.329,18.898,338.168
ec-earth3,DE733,2005,Apr-Aug,1666.498,67.716,2.478,380.174
ec-earth3,DE733,2005,Mar-Jul,1340.383,55.058,12.965,349.997
ec-earth3,DE733,2006,Apr-Aug,1736.778,117.734,1.932,381.199
ec-earth3,DE733,2006,Mar-Jul,1391.455,117.023,22.947,373.289
ec-earth3,DE733,2007,Apr-Aug,1804.369,44.638,2.433,428.715
ec-earth3,DE733,2007,Mar-Jul,1450.705,36.474,7.476,411.404
ec-earth3,DE733,2008,Apr-Aug,1769.165,75.622,0.102,242.765
ec-earth3,DE733,2008,Mar-Jul,1354.001,57.832,10.074,277.537
ec-earth3,DE733,2009,Apr-Aug,1821.57,55.109,0,317.505
ec-earth3,DE733,2009,Mar-Jul,1366.053,20.324,11.219,349.387
ec-earth3,DE733,2010,Apr-Aug,1681.215,103.253,3.507,378.575
ec-earth3,DE733,2010,Mar-Jul,1328.612,93.564,14.522,266.94
ec-earth3,DE733,2011,Apr-Aug,1787.814,50.41,2.455,299.904
ec-earth3,DE733,2011,Mar-Jul,1375.696,20.099,19.773,221.031
ec-earth3,DE733,2012,Apr-Aug,1720.813,64.274,4.153,368.623
ec-earth3,DE733,2012,Mar-Jul,1333.966,28.172,9.468,336.578
ec-earth3,DE733,2013,Apr-Aug,1720.814,97.521,4.509,391.129
ec-earth3,DE733,2013,Mar-Jul,1250.15,60.763,27.636,384.751
ec-earth3,DE733,2014,Apr-Aug,1732.759,55.088,0.982,472.525
ec-earth3,DE733,2014,Mar-Jul,1424.42,50.243,8.855,385.78
ec-earth3,DE733,2015,Apr-Aug,1812.057,174.52,2.829,257.942
ec-earth3,DE733,2015,Mar-Jul,1316.607,89.765,8.908,222.257
ec-earth3,DE733,2016,Apr-Aug,1762.119,79.963,0.355,297.157
ec-earth3,DE733,2016,Mar-Jul,1323.829,38.146,10.355,336.451
ec-earth3,DE733,2017,Apr-Aug,1788.348,64.747,4.433,403.802
ec-earth3,DE733,2017,Mar-Jul,1424.497,52.124,7.424,341.505
ec-earth3,DE733,2018,Apr-Aug,2149.39,225.649,1.355,170.372
ec-earth3,DE733,2018,Mar-Jul,1642.149,120.262,16.127,208.188
ec-earth3,DE733,2019,Apr-Aug,1858.32,158.196,1.888,307.032
ec-earth3,DE733,2019,Mar-Jul,1440.749,107.29,3.919,330.014
ec-earth3,DE733,2020,Apr-Aug,1817.248,100.966,4.971,231.296
ec-earth3,DE733,2020,Mar-Jul,1342.963,23.276,14.464,224.086
ec-earth3,DE733,2021,Apr-Aug,1611.869,38.773,5.04,419.107
ec-earth3,DE733,2021,Mar-Jul,1247.866,30.446,15.962,364.682
ec-earth3,DE733,2022,Apr-Aug,1946.617,186.525,2.741,196.673
ec-earth3,DE733,2022,Mar-Jul,1451.013,98.244,19.588,188.042
ec-earth3,DE733,2023,Apr-Aug,1816.42,102.937,3.472,336.131
ec-earth3,DE733,2023,Mar-Jul,1422.532,61.969,10.547,320.725
ec-earth3,DE734,1989,Apr-Aug,1621.467,48.022,0.153,240.567
ec-earth3,DE734,1989,Mar-Jul,1273.336,19.723,2.565,237.586
ec-earth3,DE734,1990,Apr-Aug,1637.983,70.884,4.153,258.397
ec-earth3,DE734,1990,Mar-Jul,1245.847,16.297,4.251,222.689
ec-earth3,DE734,1991,Apr-Aug,1493.197,46.936,3.925,185.374
ec-earth3,DE734,1991,Mar-Jul,1120.456,24.532,8.661,204.776
ec-earth3,DE734,1992,Apr-Aug,1785.224,70.257,0.437,341.341
ec-earth3,DE734,1992,Mar-Jul,1334.169,25.941,2.566,355.374
ec-earth3,DE734,1993,Apr-Aug,1681.54,13.178,0,335.594
ec-earth3,DE734,1993,Mar-Jul,1342.194,9.169,13.192,299.299
ec-earth3,DE734,1994,Apr-Aug,1764.29,129.03,1.549,371.527
ec-earth3,DE734,1994,Mar-Jul,1392.527,92.777,3.334,405.535
ec-earth3,DE734,1995,Apr-Aug,1704.032,112.845,0.098,326.438
ec-earth3,DE734,1995,Mar-Jul,1240.019,55.164,14.38,341.407
ec-earth3,DE734,1996,Apr-Aug,1497.868,23.97,7.284,319.081
ec-earth3,DE734,1996,Mar-Jul,1072.389,13.363,23.701,233.341
ec-earth3,DE734,1997,Apr-Aug,1631.687,50.062,4.289,307.134
ec-earth3,DE734,1997,Mar-Jul,1190.319,6.259,6.289,331.443
ec-earth3,DE734,1998,Apr-Aug,1621.449,52.911,1.624,363.259
ec-earth3,DE734,1998,Mar-Jul,1275.819,18.607,11.182,362.824
ec-earth3,DE734,1999,Apr-Aug,1692.043,44.281,0.3,327.107
ec-earth3,DE734,1999,Mar-Jul,1326.544,29.847,3.306,297.935
ec-earth3,DE734,2000,Apr-Aug,1716.641,39.555,1.22,310.852
ec-earth3,DE734,2000,Mar-Jul,1326.424,26.449,3.006,340.16
ec-earth3,DE734,2001,Apr-Aug,1701.28,74.989,2.468,270.333
ec-earth3,DE734,2001,Mar-Jul,1255.48,32.936,13.269,321.407
ec-earth3,DE734,2002,Apr-Aug,1749.791,55.437,3.569,483.919
