model,bin_id,delta_sv,n_years,cntr,country_id,component,dln,fuel
EC-Earth3,-3.5,-3.3459,9,HR,HRV,hdd_octmar,0.0416335765887656,Natural gas
EC-Earth3,-2.5,-2.4493,5,HR,HRV,hdd_octmar,0.033322178658442,Natural gas
EC-Earth3,-1.5,-1.3807,6,HR,HRV,hdd_octmar,0.00763108439257408,Natural gas
EC-Earth3,-0.5,-0.6596,3,HR,HRV,hdd_octmar,-0.0180264488409334,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,HR,HRV,hdd_octmar,0.0559767847907836,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,HR,HRV,hdd_octmar,0.0299728950903052,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,HR,HRV,hdd_octmar,0.0524010469168552,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,HR,HRV,hdd_octmar,0.028197797531419,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,HR,HRV,hdd_octmar,0.0446661382468311,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,HR,HRV,hdd_octmar,0.0385480281776385,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,HR,HRV,hdd_octmar,0.0212388430751076,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,HR,HRV,hdd_octmar,0.00964887946626373,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,HR,HRV,hdd_octmar,0.00734866747863468,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,HR,HRV,hdd_octmar,0.108127157247952,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,HR,HRV,hdd_octmar,0.126459044548421,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,HR,HRV,hdd_octmar,0.0973927933076954,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,HR,HRV,hdd_octmar,0.101224413387712,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,HR,HRV,hdd_octmar,0.0913819793468866,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,HR,HRV,hdd_octmar,0.0732753477439098,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,HR,HRV,hdd_octmar,0.0594098882771802,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,HR,HRV,hdd_octmar,0.0422630112708062,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,HR,HRV,hdd_octmar,0.042456400520085,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,HR,HRV,hdd_octmar,0.0305280987204746,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,HR,HRV,hdd_octmar,0.01859372121673,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,HR,HRV,hdd_octmar,0.0761710200680126,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,HR,HRV,hdd_octmar,0.0633721153304219,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,HR,HRV,hdd_octmar,0.0494167602412983,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,HR,HRV,hdd_octmar,0.0775468157381868,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,HR,HRV,hdd_octmar,0.0329876842804951,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,HR,HRV,hdd_octmar,0.012598819814368,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,HR,HRV,hdd_octmar,0.0125201249798677,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,HR,HRV,hdd_octmar,0.00449163993933119,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,HR,HRV,hdd_octmar,0.0267114819098509,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,HR,HRV,hdd_octmar,-0.00719942007980033,Natural gas
EC-Earth3,-9.5,-9.1554,4,HU,HUN,hdd_octmar,0.0348301105607053,Natural gas
EC-Earth3,-8.5,-8.4726,15,HU,HUN,hdd_octmar,0.083592926646823,Natural gas
EC-Earth3,-7.5,-7.5562,20,HU,HUN,hdd_octmar,0.0523818691840778,Natural gas
EC-Earth3,-6.5,-6.4767,21,HU,HUN,hdd_octmar,0.0433153480256446,Natural gas
EC-Earth3,-5.5,-5.3342,8,HU,HUN,hdd_octmar,0.0294508391792897,Natural gas
EC-Earth3,-4.5,-4.5495,8,HU,HUN,hdd_octmar,0.0405913246761636,Natural gas
EC-Earth3,-3.5,-3.3459,9,HU,HUN,hdd_octmar,0.0507370479478518,Natural gas
EC-Earth3,-2.5,-2.4493,5,HU,HUN,hdd_octmar,0.0403133302135328,Natural gas
EC-Earth3,-1.5,-1.3807,6,HU,HUN,hdd_octmar,0.0135831252154315,Natural gas
EC-Earth3,-0.5,-0.6596,3,HU,HUN,hdd_octmar,-0.0210030478908511,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,HU,HUN,hdd_octmar,0.0610978180808347,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,HU,HUN,hdd_octmar,0.0295591685706896,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,HU,HUN,hdd_octmar,0.0574257782298129,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,HU,HUN,hdd_octmar,0.0317478686552294,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,HU,HUN,hdd_octmar,0.0474974577046959,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,HU,HUN,hdd_octmar,0.0435010083179636,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,HU,HUN,hdd_octmar,0.024549605852407,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,HU,HUN,hdd_octmar,0.0132122179439999,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,HU,HUN,hdd_octmar,0.00639598053786151,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,HU,HUN,hdd_octmar,0.124877212244852,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,HU,HUN,hdd_octmar,0.157207976515081,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,HU,HUN,hdd_octmar,0.120158663355202,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,HU,HUN,hdd_octmar,0.118593322248569,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,HU,HUN,hdd_octmar,0.114403070299351,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,HU,HUN,hdd_octmar,0.0857173151964456,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,HU,HUN,hdd_octmar,0.0729718931877642,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,HU,HUN,hdd_octmar,0.0469894131113778,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,HU,HUN,hdd_octmar,0.0489242148932205,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,HU,HUN,hdd_octmar,0.0301865780180187,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,HU,HUN,hdd_octmar,0.0296727470398108,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,HU,HUN,hdd_octmar,0.0906703366680913,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,HU,HUN,hdd_octmar,0.0789808885704648,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,HU,HUN,hdd_octmar,0.0645286070132754,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,HU,HUN,hdd_octmar,0.095055217806207,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,HU,HUN,hdd_octmar,0.0437268839852662,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,HU,HUN,hdd_octmar,0.0150351358408676,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,HU,HUN,hdd_octmar,0.0131000034084598,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,HU,HUN,hdd_octmar,0.0130810323322856,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,HU,HUN,hdd_octmar,0.0339888941917007,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,HU,HUN,hdd_octmar,-0.00582990677036348,Natural gas
EC-Earth3,-9.5,-9.1554,4,IE,IRL,hdd_octmar,0.0903916395730096,Natural gas
EC-Earth3,-8.5,-8.4726,15,IE,IRL,hdd_octmar,0.0998347303938022,Natural gas
EC-Earth3,-7.5,-7.5562,20,IE,IRL,hdd_octmar,0.0785424045897853,Natural gas
EC-Earth3,-6.5,-6.4767,21,IE,IRL,hdd_octmar,0.0681019890019273,Natural gas
EC-Earth3,-5.5,-5.3342,8,IE,IRL,hdd_octmar,0.062876924777823,Natural gas
EC-Earth3,-4.5,-4.5495,8,IE,IRL,hdd_octmar,0.0813163561746005,Natural gas
EC-Earth3,-3.5,-3.3459,9,IE,IRL,hdd_octmar,0.0629240838146743,Natural gas
EC-Earth3,-2.5,-2.4493,5,IE,IRL,hdd_octmar,0.0460471003320855,Natural gas
EC-Earth3,-1.5,-1.3807,6,IE,IRL,hdd_octmar,0.0229645910371485,Natural gas
EC-Earth3,-0.5,-0.6596,3,IE,IRL,hdd_octmar,0.0256848119051305,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,IE,IRL,hdd_octmar,0.0736050476886624,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,IE,IRL,hdd_octmar,0.0691231619410025,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,IE,IRL,hdd_octmar,0.0613048053346044,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,IE,IRL,hdd_octmar,0.051002684345611,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,IE,IRL,hdd_octmar,0.0447428905092613,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,IE,IRL,hdd_octmar,0.0551397842164843,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,IE,IRL,hdd_octmar,0.0507257231659962,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,IE,IRL,hdd_octmar,0.0306180356741893,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,IE,IRL,hdd_octmar,0.00771883078629476,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,IE,IRL,hdd_octmar,0.163526088844855,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,IE,IRL,hdd_octmar,0.166133475207487,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,IE,IRL,hdd_octmar,0.173790887651309,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,IE,IRL,hdd_octmar,0.158179386544104,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,IE,IRL,hdd_octmar,0.122466438974509,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,IE,IRL,hdd_octmar,0.109210699149874,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,IE,IRL,hdd_octmar,0.091539162359284,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,IE,IRL,hdd_octmar,0.0763241939423078,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,IE,IRL,hdd_octmar,0.0528526742574985,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,IE,IRL,hdd_octmar,0.034422335751262,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,IE,IRL,hdd_octmar,0.0250620728970338,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,IE,IRL,hdd_octmar,0.12479971601865,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,IE,IRL,hdd_octmar,0.139531273309411,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,IE,IRL,hdd_octmar,0.112410487331253,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,IE,IRL,hdd_octmar,0.126962046720621,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,IE,IRL,hdd_octmar,0.0842859702313299,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,IE,IRL,hdd_octmar,0.0501710155116744,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,IE,IRL,hdd_octmar,0.0611773395417478,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,IE,IRL,hdd_octmar,0.038262511414651,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,IE,IRL,hdd_octmar,0.0330013236163066,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,IE,IRL,hdd_octmar,0.0109967764950054,Natural gas
EC-Earth3,-9.5,-9.1554,4,IT,ITA,hdd_octmar,0.0316157324231404,Natural gas
EC-Earth3,-8.5,-8.4726,15,IT,ITA,hdd_octmar,0.0511929737458418,Natural gas
EC-Earth3,-7.5,-7.5562,20,IT,ITA,hdd_octmar,0.03908917915879,Natural gas
EC-Earth3,-6.5,-6.4767,21,IT,ITA,hdd_octmar,0.0338056311159788,Natural gas
EC-Earth3,-5.5,-5.3342,8,IT,ITA,hdd_octmar,0.0236017133448282,Natural gas
EC-Earth3,-4.5,-4.5495,8,IT,ITA,hdd_octmar,0.0345006172725559,Natural gas
EC-Earth3,-3.5,-3.3459,9,IT,ITA,hdd_octmar,0.0282414434060158,Natural gas
EC-Earth3,-2.5,-2.4493,5,IT,ITA,hdd_octmar,0.0228475407370934,Natural gas
EC-Earth3,-1.5,-1.3807,6,IT,ITA,hdd_octmar,0.00338313391974175,Natural gas
EC-Earth3,-0.5,-0.6596,3,IT,ITA,hdd_octmar,-0.00625570203560623,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,IT,ITA,hdd_octmar,0.0504239631939968,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,IT,ITA,hdd_octmar,0.0359329955206876,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,IT,ITA,hdd_octmar,0.0460905808813997,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,IT,ITA,hdd_octmar,0.0270649060326514,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,IT,ITA,hdd_octmar,0.0391705191978114,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,IT,ITA,hdd_octmar,0.035506373629032,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,IT,ITA,hdd_octmar,0.0196155554569355,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,IT,ITA,hdd_octmar,0.00964102651534195,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,IT,ITA,hdd_octmar,0.00444402625795285,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,IT,ITA,hdd_octmar,0.094282528766825,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,IT,ITA,hdd_octmar,0.0975883317856476,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,IT,ITA,hdd_octmar,0.0856071672269375,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,IT,ITA,hdd_octmar,0.0878085146955934,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,IT,ITA,hdd_octmar,0.0754686769363614,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,IT,ITA,hdd_octmar,0.0601381048155526,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,IT,ITA,hdd_octmar,0.0442911805059767,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,IT,ITA,hdd_octmar,0.0403297387478272,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,IT,ITA,hdd_octmar,0.0335372255197367,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,IT,ITA,hdd_octmar,0.0220903922742724,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,IT,ITA,hdd_octmar,0.00843010148320432,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,IT,ITA,hdd_octmar,0.0567129782740396,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,IT,ITA,hdd_octmar,0.0560938350908387,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,IT,ITA,hdd_octmar,0.0438608801267841,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,IT,ITA,hdd_octmar,0.0588181064282435,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,IT,ITA,hdd_octmar,0.0299379701243636,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,IT,ITA,hdd_octmar,0.0163478185844232,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,IT,ITA,hdd_octmar,0.0189701668851275,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,IT,ITA,hdd_octmar,0.00369154823436429,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,IT,ITA,hdd_octmar,0.0238023355752192,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,IT,ITA,hdd_octmar,-0.0019843167039705,Natural gas
EC-Earth3,-9.5,-9.1554,4,LT,LTU,hdd_octmar,0.025585658066913,Natural gas
EC-Earth3,-8.5,-8.4726,15,LT,LTU,hdd_octmar,0.0766486034780184,Natural gas
EC-Earth3,-7.5,-7.5562,20,LT,LTU,hdd_octmar,0.0487143344470059,Natural gas
EC-Earth3,-6.5,-6.4767,21,LT,LTU,hdd_octmar,0.0300832497164164,Natural gas
EC-Earth3,-5.5,-5.3342,8,LT,LTU,hdd_octmar,0.0340403930172193,Natural gas
EC-Earth3,-4.5,-4.5495,8,LT,LTU,hdd_octmar,0.0316751668622221,Natural gas
EC-Earth3,-3.5,-3.3459,9,LT,LTU,hdd_octmar,0.0636649890684834,Natural gas
EC-Earth3,-2.5,-2.4493,5,LT,LTU,hdd_octmar,0.0574041206177971,Natural gas
EC-Earth3,-1.5,-1.3807,6,LT,LTU,hdd_octmar,0.0145329189637598,Natural gas
EC-Earth3,-0.5,-0.6596,3,LT,LTU,hdd_octmar,-0.00281176974320169,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,LT,LTU,hdd_octmar,0.0478586107844563,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,LT,LTU,hdd_octmar,0.0201762148214295,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,LT,LTU,hdd_octmar,0.0620793542834152,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,LT,LTU,hdd_octmar,0.0436798489423768,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,LT,LTU,hdd_octmar,0.0382765227323483,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,LT,LTU,hdd_octmar,0.0332587764125788,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,LT,LTU,hdd_octmar,0.0040726643419942,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,LT,LTU,hdd_octmar,0.00869429128474107,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,LT,LTU,hdd_octmar,-0.00833528743365405,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,LT,LTU,hdd_octmar,0.145403586014752,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,LT,LTU,hdd_octmar,0.210053913767314,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,LT,LTU,hdd_octmar,0.175681795570631,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,LT,LTU,hdd_octmar,0.158667137458987,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,LT,LTU,hdd_octmar,0.153799506495786,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,LT,LTU,hdd_octmar,0.0982149146065639,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,LT,LTU,hdd_octmar,0.116194948374418,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,LT,LTU,hdd_octmar,0.0688306601848267,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,LT,LTU,hdd_octmar,0.0529472403191249,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,LT,LTU,hdd_octmar,0.0415149970298468,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,LT,LTU,hdd_octmar,0.0425833703370939,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,LT,LTU,hdd_octmar,0.146069846903483,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,LT,LTU,hdd_octmar,0.140965222147727,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,LT,LTU,hdd_octmar,0.115900628040134,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,LT,LTU,hdd_octmar,0.147585714419309,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,LT,LTU,hdd_octmar,0.0697619788328285,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,LT,LTU,hdd_octmar,0.0408501827373376,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,LT,LTU,hdd_octmar,0.0352109373490907,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,LT,LTU,hdd_octmar,0.0382762334131038,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,LT,LTU,hdd_octmar,0.0624493109344721,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,LT,LTU,hdd_octmar,0.0202885946822522,Natural gas
EC-Earth3,-9.5,-9.1554,4,LU,LUX,hdd_octmar,0.0543799078865011,Natural gas
EC-Earth3,-8.5,-8.4726,15,LU,LUX,hdd_octmar,0.0908892686735262,Natural gas
EC-Earth3,-7.5,-7.5562,20,LU,LUX,hdd_octmar,0.0568744597437837,Natural gas
EC-Earth3,-6.5,-6.4767,21,LU,LUX,hdd_octmar,0.0468569875600443,Natural gas
EC-Earth3,-5.5,-5.3342,8,LU,LUX,hdd_octmar,0.0354688034585694,Natural gas
EC-Earth3,-4.5,-4.5495,8,LU,LUX,hdd_octmar,0.0593651677882468,Natural gas
EC-Earth3,-3.5,-3.3459,9,LU,LUX,hdd_octmar,0.0493028924529325,Natural gas
EC-Earth3,-2.5,-2.4493,5,LU,LUX,hdd_octmar,0.026019595602322,Natural gas
EC-Earth3,-1.5,-1.3807,6,LU,LUX,hdd_octmar,0.0116441076388834,Natural gas
EC-Earth3,-0.5,-0.6596,3,LU,LUX,hdd_octmar,-0.000191612002491303,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,LU,LUX,hdd_octmar,0.0539079042047818,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,LU,LUX,hdd_octmar,0.0433046432135986,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,LU,LUX,hdd_octmar,0.0533519979421614,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,LU,LUX,hdd_octmar,0.0388710324484473,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,LU,LUX,hdd_octmar,0.0370331112821869,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,LU,LUX,hdd_octmar,0.0467103027030897,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,LU,LUX,hdd_octmar,0.0219933876647282,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,LU,LUX,hdd_octmar,0.0127305427332506,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,LU,LUX,hdd_octmar,-0.00453131800714647,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,LU,LUX,hdd_octmar,0.118086021619022,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,LU,LUX,hdd_octmar,0.135206487911507,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,LU,LUX,hdd_octmar,0.119435695894551,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,LU,LUX,hdd_octmar,0.11731461385058,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,LU,LUX,hdd_octmar,0.0865318728636368,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,LU,LUX,hdd_octmar,0.0792788047296445,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,LU,LUX,hdd_octmar,0.0534965335704427,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,LU,LUX,hdd_octmar,0.0557635978389177,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,LU,LUX,hdd_octmar,0.0456547834365619,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,LU,LUX,hdd_octmar,0.022210955736582,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,LU,LUX,hdd_octmar,0.0222677036398219,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,LU,LUX,hdd_octmar,0.102686591518026,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,LU,LUX,hdd_octmar,0.106933715364445,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,LU,LUX,hdd_octmar,0.0781854259734097,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,LU,LUX,hdd_octmar,0.0983672618544463,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,LU,LUX,hdd_octmar,0.0580043753874651,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,LU,LUX,hdd_octmar,0.030497100229994,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,LU,LUX,hdd_octmar,0.0405608634928512,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,LU,LUX,hdd_octmar,0.0163460413376356,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,LU,LUX,hdd_octmar,0.0332037230934851,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,LU,LUX,hdd_octmar,-0.00370572487734412,Natural gas
EC-Earth3,-9.5,-9.1554,4,LV,LVA,hdd_octmar,0.027378610756316,Natural gas
EC-Earth3,-8.5,-8.4726,15,LV,LVA,hdd_octmar,0.0748456486090202,Natural gas
EC-Earth3,-7.5,-7.5562,20,LV,LVA,hdd_octmar,0.0425982496125247,Natural gas
EC-Earth3,-6.5,-6.4767,21,LV,LVA,hdd_octmar,0.0239081850873806,Natural gas
EC-Earth3,-5.5,-5.3342,8,LV,LVA,hdd_octmar,0.0313067808013495,Natural gas
EC-Earth3,-4.5,-4.5495,8,LV,LVA,hdd_octmar,0.0347252530002393,Natural gas
EC-Earth3,-3.5,-3.3459,9,LV,LVA,hdd_octmar,0.068810366506392,Natural gas
EC-Earth3,-2.5,-2.4493,5,LV,LVA,hdd_octmar,0.0607996539337311,Natural gas
EC-Earth3,-1.5,-1.3807,6,LV,LVA,hdd_octmar,0.0160522583105199,Natural gas
EC-Earth3,-0.5,-0.6596,3,LV,LVA,hdd_octmar,-0.00160774704161109,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,LV,LVA,hdd_octmar,0.0436083457576681,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,LV,LVA,hdd_octmar,0.0198055555379218,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,LV,LVA,hdd_octmar,0.0645340627476,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,LV,LVA,hdd_octmar,0.0474628220579989,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,LV,LVA,hdd_octmar,0.0428128004979717,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,LV,LVA,hdd_octmar,0.0279353849766698,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,LV,LVA,hdd_octmar,0.00249951161575954,Natural gas
