model,NUTS_ID,year,gdd,heat,frost,precip,n_day,closed
ec-earth3,DE21M,2009,1086.355,8.959,0.526,621.278,109,1
ec-earth3,DE21M,2010,1098.431,44.388,15.146,590.913,138,1
ec-earth3,DE21M,2011,1094.601,8.959,21.62,542.996,149,1
ec-earth3,DE21M,2012,1095.71,26.829,8.967,547.205,132,1
ec-earth3,DE21M,2013,1095.275,32.134,17.289,690.028,138,1
ec-earth3,DE21M,2014,1084.828,23.635,13.493,562.207,149,1
ec-earth3,DE21M,2015,1093.512,48.908,11.101,550.979,127,1
ec-earth3,DE21M,2016,1096.216,23.314,20.838,874.703,166,1
ec-earth3,DE21M,2017,1083.974,31.066,8.584,539.594,135,1
ec-earth3,DE21M,2018,1085.964,15.311,9.491,347.081,114,1
ec-earth3,DE21M,2019,1093.944,52.513,4.962,518.556,134,1
ec-earth3,DE21M,2020,1093.463,11.366,22.279,759.11,161,1
ec-earth3,DE21M,2021,1089.836,26.71,30.703,627.495,165,1
ec-earth3,DE21M,2022,1090.236,28.164,32.507,566.319,154,1
ec-earth3,DE21M,2023,1084.916,29.451,45.144,676.829,186,1
ec-earth3,DE21N,1989,1006.331,1.605,3.43,590.327,149,1
ec-earth3,DE21N,1990,1008.79,3.215,8.165,848.017,160,1
ec-earth3,DE21N,1991,1006.037,15.493,15.122,672.151,155,1
ec-earth3,DE21N,1992,997.807,1.073,10.957,521.259,141,1
ec-earth3,DE21N,1993,1008.288,5.135,47.633,642.284,175,1
ec-earth3,DE21N,1994,1000.512,26.382,19.48,636.21,159,1
ec-earth3,DE21N,1995,997.516,16.988,26.839,843.762,164,1
ec-earth3,DE21N,1996,1009.493,12.923,11.04,529.235,123,1
ec-earth3,DE21N,1997,1008.949,1.266,14.357,658.664,152,1
ec-earth3,DE21N,1998,1011.266,11.371,15.978,581.656,151,1
ec-earth3,DE21N,1999,1008.97,16.693,9.093,852.274,140,1
ec-earth3,DE21N,2000,1000.45,14.064,19.078,761.714,150,1
ec-earth3,DE21N,2001,1007.358,10.381,17.297,721.279,158,1
ec-earth3,DE21N,2002,1009.53,28.791,21.044,645.256,159,1
ec-earth3,DE21N,2003,1011.165,38.407,16.384,304.518,115,1
ec-earth3,DE21N,2004,1009.868,9.112,33.111,606.321,170,1
ec-earth3,DE21N,2005,1009.073,29.499,1.87,525.023,120,1
ec-earth3,DE21N,2006,1010.524,34.292,4.81,525.814,111,1
ec-earth3,DE21N,2007,1010.421,6.901,27.273,595.643,169,1
ec-earth3,DE21N,2008,1004.204,20.221,30.778,572.136,155,1
ec-earth3,DE21N,2009,998.876,6.316,0,477.215,103,1
ec-earth3,DE21N,2010,1008.249,42.932,19.057,487.433,137,1
ec-earth3,DE21N,2011,1007.527,5.642,26.921,560.701,152,1
ec-earth3,DE21N,2012,1010.979,23.947,11.166,514.904,131,1
ec-earth3,DE21N,2013,998.253,29.603,20.107,552.381,137,1
ec-earth3,DE21N,2014,1010.353,22.031,20.924,476.642,153,1
ec-earth3,DE21N,2015,1002.999,39.668,7.318,594.532,116,1
ec-earth3,DE21N,2016,1013.118,18.642,29.206,796.026,164,1
ec-earth3,DE21N,2017,999.001,22.984,12.264,567.901,134,1
ec-earth3,DE21N,2018,1002.027,4.193,37.005,427.901,151,1
ec-earth3,DE21N,2019,1003.445,43.629,10.106,514.855,138,1
ec-earth3,DE21N,2020,997.49,2.265,24.781,701.321,158,1
ec-earth3,DE21N,2021,1013.343,15.815,35.942,665.778,165,1
ec-earth3,DE21N,2022,1002.417,24.967,59.836,520.004,181,1
ec-earth3,DE21N,2023,1003.029,22.108,47.625,577.899,184,1
ec-earth3,DE221,1989,1213.603,12.154,1.935,393.977,148,1
ec-earth3,DE221,1990,1211.494,11.65,3.935,494.766,159,1
ec-earth3,DE221,1991,1209.63,34.002,47.196,370.904,199,1
ec-earth3,DE221,1992,1215.181,11.284,8.87,313.13,145,1
ec-earth3,DE221,1993,1211.567,23.188,41.13,325.493,171,1
ec-earth3,DE221,1994,1213.738,53.718,8.13,376.51,158,1
ec-earth3,DE221,1995,1204.081,37.213,14.87,506.002,163,1
ec-earth3,DE221,1996,1213.804,33.854,4.935,319.485,123,1
ec-earth3,DE221,1997,1208.849,16.25,7.065,360.756,151,1
ec-earth3,DE221,1998,1210.565,26.607,9.935,328.462,149,1
ec-earth3,DE221,1999,1218.014,25.288,4,417.317,136,1
ec-earth3,DE221,2000,1212.979,45.077,7,448.632,154,1
ec-earth3,DE221,2001,1213.645,19.005,3,434.399,136,1
ec-earth3,DE221,2002,1218.087,45.11,18,431.083,163,1
ec-earth3,DE221,2003,1211.962,66.957,14,185.921,119,1
ec-earth3,DE221,2004,1206.064,29.664,25.13,343.839,170,1
ec-earth3,DE221,2005,1219.779,51.004,2,354.432,123,1
ec-earth3,DE221,2006,1217.369,66.217,2.935,327.976,113,1
ec-earth3,DE221,2007,1213.863,30.969,17.065,420.384,173,1
ec-earth3,DE221,2008,1205.611,40.761,21.261,397.739,158,1
ec-earth3,DE221,2009,1214.848,10.174,4,418.057,120,1
ec-earth3,DE221,2010,1198.999,69.771,1,321.604,121,1
ec-earth3,DE221,2011,1210.824,19.656,23.13,317.852,155,1
ec-earth3,DE221,2012,1204.698,31.251,6.065,291.24,132,1
ec-earth3,DE221,2013,1215.656,47.069,14.13,382.7,139,1
ec-earth3,DE221,2014,1214.511,33.139,5.065,240.32,147,1
ec-earth3,DE221,2015,1206.49,62.732,4.935,271.823,127,1
ec-earth3,DE221,2016,1213.185,32.862,10.13,488.693,166,1
ec-earth3,DE221,2017,1217.755,55.779,4.065,300.133,136,1
ec-earth3,DE221,2018,1212.327,23.554,32.065,282.81,151,1
ec-earth3,DE221,2019,1210.102,72.033,3.935,219.118,133,1
ec-earth3,DE221,2020,1209.806,18.873,15,402.928,160,1
ec-earth3,DE221,2021,1209.208,36.444,23.065,427.708,165,1
ec-earth3,DE221,2022,1206.192,44.841,21.935,290.621,152,1
ec-earth3,DE221,2023,1209.11,35.778,38.13,347.107,184,1
ec-earth3,DE222,1989,1214.226,12.086,3,383.138,153,1
ec-earth3,DE222,1990,1206.78,12.815,2.02,435.735,155,1
ec-earth3,DE222,1991,1201.726,27.711,4.02,371.536,145,1
ec-earth3,DE222,1992,1198.674,9.402,10.061,390.688,140,1
ec-earth3,DE222,1993,1213.787,17.893,50,500.786,176,1
ec-earth3,DE222,1994,1199.672,50.328,18.02,459.722,171,1
ec-earth3,DE222,1995,1205.209,39.543,13.082,528.338,164,1
ec-earth3,DE222,1996,1206.849,31.993,6.02,411.768,125,1
ec-earth3,DE222,1997,1209.406,15.494,7.02,543.714,153,1
ec-earth3,DE222,1998,1203.912,25.514,12.02,355.136,151,1
ec-earth3,DE222,1999,1206.078,20.837,5,380.02,136,1
ec-earth3,DE222,2000,1208.475,41.835,10.102,555.369,151,1
ec-earth3,DE222,2001,1205.761,22.556,11.061,562.802,154,1
ec-earth3,DE222,2002,1209.619,34.612,10.041,529.673,161,1
ec-earth3,DE222,2003,1205.133,54.69,13,188.644,118,1
ec-earth3,DE222,2004,1214.262,23.09,28.041,451.895,169,1
ec-earth3,DE222,2005,1202.771,34.473,3.02,370.277,122,1
ec-earth3,DE222,2006,1202.486,51.8,1,407.067,113,1
ec-earth3,DE222,2007,1209.635,22.597,12.082,479.197,171,1
ec-earth3,DE222,2008,1213.299,48.491,21.02,445.53,158,1
ec-earth3,DE222,2009,1207.251,8.58,4.98,521.687,131,1
ec-earth3,DE222,2010,1198.311,65.098,12.02,358.5,136,1
ec-earth3,DE222,2011,1199.482,21.129,3,247.52,122,1
ec-earth3,DE222,2012,1200.039,49.559,7.02,298.991,130,1
ec-earth3,DE222,2013,1203.503,44.411,37.143,528.984,171,1
ec-earth3,DE222,2014,1205.177,39.814,6,305.955,149,1
ec-earth3,DE222,2015,1200.316,63.707,5.102,376.576,141,1
ec-earth3,DE222,2016,1213.983,32.193,6.184,574.917,164,1
ec-earth3,DE222,2017,1208.713,46.388,4.02,362.32,136,1
ec-earth3,DE222,2018,1206.678,29.516,37.225,320.21,171,1
ec-earth3,DE222,2019,1214.49,74.953,1,312.88,131,1
ec-earth3,DE222,2020,1209.351,18.303,14.082,552.938,162,1
ec-earth3,DE222,2021,1199.948,47.185,21.061,453.394,165,1
ec-earth3,DE222,2022,1213.692,38.11,39.123,470.561,184,1
ec-earth3,DE222,2023,1208.931,39.857,35.102,439.252,186,1
ec-earth3,DE223,1989,1170.79,12.576,1,324.829,151,1
ec-earth3,DE223,1990,1167.156,10.707,2,417.983,157,1
ec-earth3,DE223,1991,1169.687,30.555,50,373.801,200,1
ec-earth3,DE223,1992,1167.438,7.601,5.969,344.306,138,1
ec-earth3,DE223,1993,1175.435,18.254,46,394.825,177,1
ec-earth3,DE223,1994,1172.229,44.981,13.969,379.687,167,1
ec-earth3,DE223,1995,1180.669,33.202,15.908,428.754,164,1
ec-earth3,DE223,1996,1168.008,26.955,1,289.448,112,1
ec-earth3,DE223,1997,1166.66,13.439,7.969,413.575,152,1
ec-earth3,DE223,1998,1172.933,18.345,35,318.412,184,1
ec-earth3,DE223,1999,1176.376,19.127,4.969,386.292,136,1
ec-earth3,DE223,2000,1171.694,36.328,8.969,425.39,152,1
ec-earth3,DE223,2001,1171.215,15.167,3,480.82,134,1
ec-earth3,DE223,2002,1165.618,27.844,18.062,460.01,162,1
ec-earth3,DE223,2003,1173.279,46.695,14.031,182.158,119,1
ec-earth3,DE223,2004,1178.014,23.554,30.877,341.966,169,1
ec-earth3,DE223,2005,1181.34,39.074,3,354.405,122,1
ec-earth3,DE223,2006,1179.677,53.577,2,329.799,112,1
ec-earth3,DE223,2007,1174.473,17.894,16,417.419,172,1
ec-earth3,DE223,2008,1180.809,42.635,23.938,385.352,157,1
ec-earth3,DE223,2009,1168.324,8.109,4.969,336.451,120,1
ec-earth3,DE223,2010,1171.958,69.948,1.031,258.649,119,1
ec-earth3,DE223,2011,1165.832,15.969,30.031,305.8,154,1
ec-earth3,DE223,2012,1170.832,33.37,13,275.076,131,1
ec-earth3,DE223,2013,1164.185,40.905,38,467.82,171,1
ec-earth3,DE223,2014,1174.646,33.399,15.908,279.21,147,1
ec-earth3,DE223,2015,1179.715,59.683,8.969,283.094,129,1
ec-earth3,DE223,2016,1171.759,28.736,15.969,473.623,164,1
ec-earth3,DE223,2017,1168.12,49.39,8,325.942,135,1
ec-earth3,DE223,2018,1166.996,29.834,35.938,211.202,148,1
ec-earth3,DE223,2019,1175.903,71.359,2.969,243.405,130,1
ec-earth3,DE223,2020,1174.403,18.051,19.938,412.97,161,1
ec-earth3,DE223,2021,1165.179,37.759,27.877,423.196,165,1
ec-earth3,DE223,2022,1176.426,39.274,30.908,285.897,153,1
ec-earth3,DE223,2023,1166.787,31.587,41,369.371,184,1
ec-earth3,DE224,1989,1133.608,9.32,3.549,386.864,151,1
ec-earth3,DE224,1990,1134.848,8.998,2.488,457.781,154,1
ec-earth3,DE224,1991,1131.27,25.809,5.686,378.455,145,1
ec-earth3,DE224,1992,1128.303,7.214,8.521,405.748,138,1
ec-earth3,DE224,1993,1139.393,12.882,48.241,515.834,175,1
ec-earth3,DE224,1994,1129.091,41.078,17.704,479.629,170,1
ec-earth3,DE224,1995,1141.016,33.831,17.885,563.321,164,1
ec-earth3,DE224,1996,1138.275,25.529,6.683,370.523,124,1
ec-earth3,DE224,1997,1143.419,13.173,10.665,490.773,153,1
ec-earth3,DE224,1998,1132.755,20.331,11.111,363.554,150,1
ec-earth3,DE224,1999,1141.122,18.918,6.104,417.103,136,1
ec-earth3,DE224,2000,1142.133,35.282,12.084,559.762,151,1
ec-earth3,DE224,2001,1140.858,18.455,3.199,541.948,134,1
ec-earth3,DE224,2002,1130.102,29.462,17.494,551.358,161,1
ec-earth3,DE224,2003,1135.872,47.669,15.635,197.36,118,1
ec-earth3,DE224,2004,1142.451,22.549,29.095,408.406,168,1
ec-earth3,DE224,2005,1133.629,32.866,4.154,389.428,121,1
ec-earth3,DE224,2006,1137.714,49.196,1.909,397.626,112,1
ec-earth3,DE224,2007,1137.583,18.348,15.55,488.599,172,1
ec-earth3,DE224,2008,1137.481,45.233,25.35,475.304,157,1
ec-earth3,DE224,2009,1134.809,8.303,6.198,425.258,122,1
ec-earth3,DE224,2010,1127.216,66.856,0.577,301.325,119,1
ec-earth3,DE224,2011,1138.766,19.672,5.635,268.685,122,1
ec-earth3,DE224,2012,1127.097,38.812,10.063,309.468,130,1
ec-earth3,DE224,2013,1136.232,44.146,40.128,502.65,171,1
ec-earth3,DE224,2014,1134.473,34.399,10.388,334.287,147,1
ec-earth3,DE224,2015,1143.048,58.558,44.193,409.203,186,1
ec-earth3,DE224,2016,1140.094,28.185,14.398,559.883,165,1
ec-earth3,DE224,2017,1145.783,47.542,9.924,367.885,137,1
ec-earth3,DE224,2018,1139.18,26.036,34.974,256.907,150,1
ec-earth3,DE224,2019,1134.173,69.66,1.866,291.43,130,1
ec-earth3,DE224,2020,1142.082,15.472,17.773,519.382,163,1
ec-earth3,DE224,2021,1137.398,40.566,26.984,493.262,166,1
ec-earth3,DE224,2022,1142.39,35.267,46.814,464.151,185,1
ec-earth3,DE224,2023,1136.776,37.704,41.302,445.951,185,1
ec-earth3,DE225,1989,968.087,3.484,10.04,417.552,153,1
ec-earth3,DE225,1990,954.823,2.476,11.615,580.937,165,1
ec-earth3,DE225,1991,957.684,11.354,58.219,483.449,201,1
ec-earth3,DE225,1992,953.25,0.839,19.362,457.022,142,1
ec-earth3,DE225,1993,957.746,3.332,56.093,561.203,180,1
ec-earth3,DE225,1994,953.881,22.852,36.427,565.08,183,1
ec-earth3,DE225,1995,963.576,15.505,28.967,660.564,164,1
ec-earth3,DE225,1996,969.703,7.848,11.692,397.823,123,1
ec-earth3,DE225,1997,963.65,4.442,18.802,607.454,153,1
ec-earth3,DE225,1998,960.749,10.715,15.555,437.897,153,1
ec-earth3,DE225,1999,962.23,13.069,9.035,398.609,136,1
ec-earth3,DE225,2000,965.988,18.009,25.476,656.804,149,1
ec-earth3,DE225,2001,959.123,12.722,20.075,637.077,162,1
ec-earth3,DE225,2002,965.958,18.656,20.585,674.136,160,1
ec-earth3,DE225,2003,959.224,21.181,19.3,240.495,115,1
ec-earth3,DE225,2004,952.742,9.311,38.47,500.659,171,1
ec-earth3,DE225,2005,955.137,9.198,9.106,391.196,122,1
ec-earth3,DE225,2006,967.466,18.131,3.92,492.763,113,1
ec-earth3,DE225,2007,957.818,4.237,26.399,594.305,172,1
ec-earth3,DE225,2008,964.306,18.893,29.719,575.964,157,1
ec-earth3,DE225,2009,954.741,0.624,8.712,643.692,130,1
ec-earth3,DE225,2010,950.939,32.878,16.91,414.77,136,1
ec-earth3,DE225,2011,955.416,4.463,7.38,305.884,120,1
ec-earth3,DE225,2012,955.262,19.02,15.769,351.296,130,1
ec-earth3,DE225,2013,964.637,21.659,25.648,445.259,137,1
ec-earth3,DE225,2014,958.892,17.76,19.188,399.298,157,1
ec-earth3,DE225,2015,960.158,30.05,60.54,506.149,186,1
ec-earth3,DE225,2016,962.259,13.388,29.164,636.646,165,1
ec-earth3,DE225,2017,963.981,13.568,14.903,396.267,137,1
ec-earth3,DE225,2018,961.002,2.954,12.407,286.121,110,1
ec-earth3,DE225,2019,962.371,35.567,5.227,373.411,130,1
ec-earth3,DE225,2020,966.9,4.198,26.547,643.092,164,1
ec-earth3,DE225,2021,958.517,20.063,36.59,531.834,165,1
ec-earth3,DE225,2022,965.67,11.17,60.051,647.798,185,1
ec-earth3,DE225,2023,949.136,18.154,50.84,538.697,189,1
ec-earth3,DE226,1989,1206.578,12.8,2.21,368.978,150,1
ec-earth3,DE226,1990,1202.981,10.238,2.717,419.469,155,1
ec-earth3,DE226,1991,1204.95,31.639,4.314,335.663,145,1
ec-earth3,DE226,1992,1193.901,11.671,5.842,307.533,139,1
ec-earth3,DE226,1993,1203.749,20.289,45.187,372.408,175,1
ec-earth3,DE226,1994,1204.825,57.299,1.936,338.537,139,1
ec-earth3,DE226,1995,1198.552,40.198,11.813,435.653,164,1
ec-earth3,DE226,1996,1201.316,36.056,4.618,283.014,123,1
ec-earth3,DE226,1997,1208.861,17.544,7.014,370.289,151,1
ec-earth3,DE226,1998,1205.836,29.043,10.268,337.643,150,1
ec-earth3,DE226,1999,1205.792,26.456,4.031,387.285,136,1
ec-earth3,DE226,2000,1211.631,47.233,9.077,395.515,152,1
ec-earth3,DE226,2001,1208.883,21.464,11.712,488.59,153,1
ec-earth3,DE226,2002,1207.131,40.726,16.691,430.622,162,1
ec-earth3,DE226,2003,1203.731,75.917,13.467,181.828,117,1
ec-earth3,DE226,2004,1198.016,25.862,23.886,336.997,168,1
ec-earth3,DE226,2005,1209.475,51.278,1.283,338.253,122,1
ec-earth3,DE226,2006,1207.706,63.537,1.884,308.128,113,1
ec-earth3,DE226,2007,1213.273,28.685,11.619,467.683,173,1
ec-earth3,DE226,2008,1193.843,44.772,19.717,393.964,157,1
ec-earth3,DE226,2009,1207.802,14.66,3.99,363.584,121,1
ec-earth3,DE226,2010,1207.499,86.781,1,272.671,121,1
ec-earth3,DE226,2011,1196.341,22.812,21.031,308.417,150,1
ec-earth3,DE226,2012,1205.625,36.291,7.706,254.483,133,1
ec-earth3,DE226,2013,1197.562,55.655,16.421,369.882,138,1
ec-earth3,DE226,2014,1207.163,37.075,7.13,243.805,147,1
ec-earth3,DE226,2015,1211.912,74.161,4.093,263.565,127,1
ec-earth3,DE226,2016,1208.328,37.962,9.927,433.401,166,1
ec-earth3,DE226,2017,1198.811,67.742,6.261,299.455,135,1
ec-earth3,DE226,2018,1204.397,37.17,7.355,209.592,115,1
ec-earth3,DE226,2019,1209.105,83.055,3.391,236.025,133,1
ec-earth3,DE226,2020,1209.421,24.126,16.664,382.694,161,1
ec-earth3,DE226,2021,1201.771,43.778,22.741,391.549,165,1
ec-earth3,DE226,2022,1208.372,58.516,23.124,266.891,153,1
ec-earth3,DE226,2023,1206.048,41.65,36.23,325.424,184,1
ec-earth3,DE227,1989,1194.527,10.418,1.654,404.558,149,1
ec-earth3,DE227,1990,1195.062,10.182,3.332,502.302,155,1
ec-earth3,DE227,1991,1198.424,31.308,47.882,424.238,200,1
ec-earth3,DE227,1992,1191.063,10.786,9.034,346.19,145,1
ec-earth3,DE227,1993,1201.465,20.008,43.815,390.048,172,1
ec-earth3,DE227,1994,1192.265,50.416,9.433,407.244,159,1
ec-earth3,DE227,1995,1198.165,36.264,14.493,527.37,164,1
ec-earth3,DE227,1996,1198.578,32.536,4.798,354.538,123,1
ec-earth3,DE227,1997,1199.879,14.711,7.65,393.048,152,1
ec-earth3,DE227,1998,1196.791,24.412,10.306,354.906,150,1
ec-earth3,DE227,1999,1195.797,24.032,4.348,442.447,136,1
ec-earth3,DE227,2000,1201.204,41.645,7.838,464.471,153,1
ec-earth3,DE227,2001,1200.418,17.868,2.854,440.063,135,1
ec-earth3,DE227,2002,1193.005,37.965,18.598,438.097,162,1
ec-earth3,DE227,2003,1205.95,64.178,13.974,189.829,119,1
ec-earth3,DE227,2004,1193.73,27.684,26.776,361.242,170,1
ec-earth3,DE227,2005,1197.61,45.354,2.348,383.313,122,1
ec-earth3,DE227,2006,1194.716,61.345,2.125,323.23,112,1
ec-earth3,DE227,2007,1192.712,22.73,18.557,421.127,172,1
ec-earth3,DE227,2008,1199.434,38.775,23.713,404.145,158,1
ec-earth3,DE227,2009,1194.355,9.681,4.146,418.419,119,1
ec-earth3,DE227,2010,1193.708,64.544,1,335.163,121,1
ec-earth3,DE227,2011,1189.778,17.799,23.034,316.351,154,1
ec-earth3,DE227,2012,1191.437,30.25,6.532,329.279,132,1
ec-earth3,DE227,2013,1184.816,41.128,15.463,393.908,138,1
ec-earth3,DE227,2014,1192.678,31.568,7.122,253.05,147,1
ec-earth3,DE227,2015,1195.456,60.809,5.283,315.334,127,1
ec-earth3,DE227,2016,1200.49,31.304,12.376,505.848,166,1
ec-earth3,DE227,2017,1203.961,52.748,4.761,303.985,136,1
ec-earth3,DE227,2018,1196.004,22.462,33.747,271.43,151,1
ec-earth3,DE227,2019,1203.448,65.803,3.904,248.073,134,1
ec-earth3,DE227,2020,1203.058,17.716,16.607,445.246,161,1
ec-earth3,DE227,2021,1190.579,34.653,24.11,420.915,165,1
ec-earth3,DE227,2022,1188.374,41.286,23.399,323.009,152,1
ec-earth3,DE227,2023,1197.062,33.273,38.436,348.227,184,1
ec-earth3,DE228,1989,1213.778,10.769,2.865,406.855,153,1
ec-earth3,DE228,1990,1214.521,11.851,2.215,481.843,155,1
ec-earth3,DE228,1991,1213.497,25.146,3.847,420.998,146,1
ec-earth3,DE228,1992,1210.472,13.431,8.589,376.304,141,1
ec-earth3,DE228,1993,1212.802,16.667,48.427,496.058,175,1
ec-earth3,DE228,1994,1204.256,47.461,17.111,474.985,171,1
ec-earth3,DE228,1995,1197.157,35.506,14.695,547.725,164,1
ec-earth3,DE228,1996,1201.718,30.003,5.533,425.574,124,1
ec-earth3,DE228,1997,1207.805,14.075,7.398,570.243,153,1
ec-earth3,DE228,1998,1213.805,25.853,10.396,378.341,151,1
ec-earth3,DE228,1999,1212.042,22.003,4.669,406.885,136,1
ec-earth3,DE228,2000,1199.619,41.523,10.253,544.627,151,1
ec-earth3,DE228,2001,1203.619,21.018,3.623,512.084,135,1
ec-earth3,DE228,2002,1213.29,35.016,11.55,524.121,161,1
ec-earth3,DE228,2003,1210.692,55.772,12.756,203.223,118,1
ec-earth3,DE228,2004,1197.539,21.197,26.8,468.162,168,1
ec-earth3,DE228,2005,1202.069,33.165,2.67,396.796,122,1
ec-earth3,DE228,2006,1210.467,49.676,1.112,421.632,113,1
ec-earth3,DE228,2007,1207.861,20.796,12.904,483.86,171,1
ec-earth3,DE228,2008,1209.683,45.701,21.583,439.603,157,1
ec-earth3,DE228,2009,1203.055,9.182,4.357,469.853,123,1
ec-earth3,DE228,2010,1195.51,62.848,11.147,372.503,136,1
ec-earth3,DE228,2011,1211.483,23.038,20.594,286.517,149,1
ec-earth3,DE228,2012,1211.332,46.275,6.846,314.118,131,1
ec-earth3,DE228,2013,1204.98,44.148,37.59,526.917,171,1
ec-earth3,DE228,2014,1203.072,36.956,5.777,332.382,147,1
ec-earth3,DE228,2015,1208.956,62.991,6.718,381.197,141,1
ec-earth3,DE228,2016,1209.645,33.156,9.137,603.81,164,1
ec-earth3,DE228,2017,1202.884,47.265,4.664,351.28,136,1
ec-earth3,DE228,2018,1214.431,30.456,38.237,303.551,172,1
ec-earth3,DE228,2019,1200.998,72.506,1.115,326.52,131,1
ec-earth3,DE228,2020,1214.283,18.453,15.432,550.838,163,1
ec-earth3,DE228,2021,1213.295,43.293,20.898,468.99,166,1
ec-earth3,DE228,2022,1201.946,37.678,23.77,412.787,158,1
ec-earth3,DE228,2023,1196.235,39.525,35.6,444.238,185,1
ec-earth3,DE229,1989,967.782,4.137,7.785,385.693,152,1
ec-earth3,DE229,1990,958.405,3.064,11.807,562.796,164,1
ec-earth3,DE229,1991,967.267,13.825,57.204,463.977,202,1
ec-earth3,DE229,1992,955.101,0.943,15.836,452.063,138,1
ec-earth3,DE229,1993,961.706,3.499,57.342,604.582,184,1
ec-earth3,DE229,1994,963.802,26.574,10.466,414.595,139,1
ec-earth3,DE229,1995,965.842,18.378,27.981,667.656,163,1
ec-earth3,DE229,1996,964.128,10.278,4.177,361.64,111,1
ec-earth3,DE229,1997,955.309,5.223,19.567,542.982,153,1
ec-earth3,DE229,1998,956.681,12.02,15.838,433.522,151,1
ec-earth3,DE229,1999,963.155,14.391,9.174,407.836,136,1
ec-earth3,DE229,2000,964.7,22.608,24.839,628.434,150,1
ec-earth3,DE229,2001,960.042,12.666,22.29,670.638,163,1
ec-earth3,DE229,2002,958.84,19.428,25.374,655.755,161,1
ec-earth3,DE229,2003,968.829,26.204,19.336,219.366,117,1
ec-earth3,DE229,2004,968.628,12.711,37.498,469.045,172,1
ec-earth3,DE229,2005,963.579,12.82,8.534,400.673,122,1
ec-earth3,DE229,2006,965.955,23.259,4.202,467.583,112,1
ec-earth3,DE229,2007,959.459,6.638,22.546,563.974,171,1
ec-earth3,DE229,2008,960.584,21.673,30.014,550.134,156,1
ec-earth3,DE229,2009,967.761,1.205,7.223,524.029,119,1
ec-earth3,DE229,2010,956.433,38.62,1.881,335.623,117,1
ec-earth3,DE229,2011,964.375,3.892,8.166,310.26,120,1
ec-earth3,DE229,2012,967.385,20.53,14.441,361.347,130,1
ec-earth3,DE229,2013,955.72,24.233,24.231,443.187,135,1
ec-earth3,DE229,2014,964.365,22.442,16.176,381.572,151,1
ec-earth3,DE229,2015,968.609,39.165,59.367,434.852,184,1
ec-earth3,DE229,2016,966.25,16.006,25.66,575.218,163,1
ec-earth3,DE229,2017,962.791,21.498,13.858,395.742,135,1
ec-earth3,DE229,2018,965.879,5.205,11.242,239.616,109,1
ec-earth3,DE229,2019,965.886,43.07,7.085,319.837,129,1
ec-earth3,DE229,2020,969.359,5.288,23.815,566.519,162,1
ec-earth3,DE229,2021,960.694,22.877,36.946,590.802,164,1
ec-earth3,DE229,2022,963.122,15.502,58.437,567.233,183,1
ec-earth3,DE229,2023,965.505,17.73,48.918,525.93,188,1
ec-earth3,DE22A,1989,1233.535,9.274,1.643,406.387,152,1
ec-earth3,DE22A,1990,1229.464,8.922,0.688,545.4,153,1
ec-earth3,DE22A,1991,1225.517,25.549,2.46,393.184,144,1
ec-earth3,DE22A,1992,1218.638,9.722,2.768,358.798,138,1
ec-earth3,DE22A,1993,1231.743,17.022,42.67,461.972,174,1
ec-earth3,DE22A,1994,1226.761,43.88,12.234,473.526,161,1
ec-earth3,DE22A,1995,1227.73,37.625,12.866,526.915,165,1
ec-earth3,DE22A,1996,1231.509,34.746,3.447,437.315,123,1
ec-earth3,DE22A,1997,1228.347,14.267,5.179,506.644,152,1
ec-earth3,DE22A,1998,1223.168,25.269,9.183,371.99,150,1
ec-earth3,DE22A,1999,1228.644,21.667,4.244,463.04,136,1
ec-earth3,DE22A,2000,1227.73,39.969,6.58,510.472,152,1
ec-earth3,DE22A,2001,1227.164,17.419,2.735,493.992,135,1
ec-earth3,DE22A,2002,1222.336,35.774,12.535,452.794,161,1
ec-earth3,DE22A,2003,1232.965,61.972,12.439,202.364,119,1
ec-earth3,DE22A,2004,1216.794,23.064,24.688,451.723,168,1
ec-earth3,DE22A,2005,1228.622,41.939,1.964,448.714,123,1
ec-earth3,DE22A,2006,1231.058,55.979,0.982,368.529,113,1
ec-earth3,DE22A,2007,1226.062,19.412,12.749,445.658,172,1
ec-earth3,DE22A,2008,1225.727,45.07,22.803,399.334,158,1
ec-earth3,DE22A,2009,1218.096,14.187,4.21,424.078,121,1
ec-earth3,DE22A,2010,1216.531,66.199,0.009,337.633,120,1
ec-earth3,DE22A,2011,1223.113,22.629,19.327,297.97,150,1
ec-earth3,DE22A,2012,1228.707,40.444,6.07,332.438,132,1
ec-earth3,DE22A,2013,1226.985,48.675,34.826,502.224,172,1
ec-earth3,DE22A,2014,1231.068,33.58,6.865,332.741,148,1
ec-earth3,DE22A,2015,1217.553,62.761,4.714,364.76,129,1
ec-earth3,DE22A,2016,1227.882,35.013,11.089,587.078,166,1
ec-earth3,DE22A,2017,1236.661,59.404,5.533,328.283,137,1
ec-earth3,DE22A,2018,1221.948,33.399,29.694,245.275,152,1
ec-earth3,DE22A,2019,1234.863,68.576,1.039,302.456,134,1
ec-earth3,DE22A,2020,1227.715,19.318,15.48,511.592,163,1
ec-earth3,DE22A,2021,1230.741,38.862,20.686,481.983,167,1
ec-earth3,DE22A,2022,1233.042,41.071,21.775,354.3,155,1
ec-earth3,DE22A,2023,1232.867,47.41,36.292,422.131,185,1
