IDREGION;CROP_NAME;YEAR;VALUE;SOURCE;CALCULATED_REGION;CALCULATED_CROP;CALCULATED_VALUE;COHERENCE_A_P_Y;ZERO_SET_AS_NULL;COHERENCE_CROP;UNIT
DK031;Winter barley;2012;6.82;NSI;;;Yes;Yes;;Yes;t/ha
DK031;Winter barley;2013;6.64;NSI;;;Yes;Yes;;Yes;t/ha
DK031;Winter barley;2014;6.89;NSI;;;Yes;Yes;;Yes;t/ha
DK031;Winter barley;2015;7.16;NSI;;;Yes;Yes;;Yes;t/ha
DK031;Winter barley;2016;6.45;NSI;;;Yes;Yes;;Yes;t/ha
DK031;Winter barley;2017;7.12;NSI;;;Yes;Yes;;Yes;t/ha
DK031;Winter barley;2018;5.43;NSI;;;Yes;Yes;;Yes;t/ha
DK031;Winter barley;2019;7.36;NSI;;;Yes;Yes;;Yes;t/ha
DK031;Winter barley;2020;7.12;NSI;;;Yes;Yes;;Yes;t/ha
DK031;Winter barley;2021;7.02;NSI;;;;Yes;;Yes;t/ha
DK031;Winter barley;2022;7.79;NSI;;;;Yes;;Yes;t/ha
DK031;Spring barley;2006;39700.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2007;33600.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2008;51700.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2009;31800.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2010;30800.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2011;31100.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2012;49800.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2013;36200.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2014;30400.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2015;32300.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2016;43200.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2017;38600.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2018;53800.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2019;34800.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2020;46100.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2021;43900.0;NSI;;;;Yes;;Yes;ha
DK031;Spring barley;2022;47400.0;NSI;;;;Yes;;Yes;ha
DK050;Total barley;2006;4.67;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2007;4.71;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2008;4.53;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2009;5.41;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2010;4.88;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2011;5.08;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2012;5.15;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2013;5.29;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2014;5.33;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2015;5.82;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2016;5.45;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2017;5.7;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2018;4.36;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2019;6.04;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2020;6.07;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2021;5.58;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Total barley;2022;6.31;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2006;27000.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2007;27200.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2008;22900.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2009;22800.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2010;22900.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2011;21300.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2012;13800.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2013;15900.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2014;17700.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2015;19900.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2016;19400.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2017;23500.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2018;16300.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2019;18300.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2020;16700.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2021;16200.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2022;12700.0;NSI;;;;Yes;;Yes;ha
DK050;Winter barley;2006;139700.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2007;133800.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2008;125000.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2009;141200.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2010;106500.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2011;115000.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2012;79800.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2013;95400.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2014;111300.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2015;133100.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2016;115900.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2017;153000.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2018;84600.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2019;126000.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2020;111500.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2021;95800.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2022;86200.0;NSI;;;;Yes;;Yes;t
DK050;Winter barley;2006;5.18;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2007;4.92;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2008;5.47;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2009;6.2;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2010;4.64;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2011;5.4;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2012;5.77;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2013;6.0;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2014;6.3;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2015;6.68;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2016;5.98;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2017;6.53;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2018;5.2;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2019;6.9;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2020;6.68;NSI;;;Yes;Yes;;Yes;t/ha
DK050;Winter barley;2021;5.92;NSI;;;;Yes;;Yes;t/ha
DK050;Winter barley;2022;6.79;NSI;;;;Yes;;Yes;t/ha
DK050;Spring barley;2006;77300.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2007;70200.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2008;77400.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2009;59200.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2010;62900.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2011;66900.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2012;100600.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2013;94200.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2014;73000.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2015;75200.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2016;95400.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2017;84200.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2018;111800.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2019;70200.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2020;94600.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2021;87700.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2022;88000.0;NSI;;;;Yes;;Yes;ha
DK050;Spring barley;2006;346900.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2007;325000.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2008;328900.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2009;302600.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2010;312500.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2011;333400.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2012;509500.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2013;487300.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2014;372100.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2015;420700.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2016;509400.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2017;460600.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2018;474400.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2019;408500.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2020;564300.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2021;483900.0;NSI;;;;Yes;;Yes;t
DK050;Spring barley;2022;548900.0;NSI;;;;Yes;;Yes;t
DK011;Spring barley;2006;166.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2007;152.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2008;218.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2009;152.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2010;132.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2011;178.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2012;246.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2013;188.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2014;186.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2015;168.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2016;224.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2017;202.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2018;284.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2019;194.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2020;208.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2021;184.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2022;186.0;NSI;Yes;;;Yes;;Yes;ha
DK011;Spring barley;2006;674.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2007;622.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2008;892.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2009;766.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2010;628.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2011;876.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2012;1402.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2013;1044.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2014;962.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2015;1050.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2016;1188.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2017;1158.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2018;1008.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2019;1080.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2020;1286.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2021;968.0;NSI;Yes;;;Yes;;Yes;t
DK011;Spring barley;2022;1212.0;NSI;Yes;;;Yes;;Yes;t
DK014;Spring barley;2006;4100.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2007;4100.0;NSI;;;;No;;Yes;ha
DK014;Spring barley;2008;4000.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2009;4400.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2010;4100.0;NSI;;;;No;;Yes;ha
DK014;Spring barley;2011;5200.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2012;7000.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2013;5600.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2014;5300.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2015;5500.0;NSI;;;;No;;Yes;ha
DK014;Spring barley;2016;6100.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2017;5700.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2018;8400.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2019;5800.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2020;7000.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2021;6500.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2022;6100.0;NSI;;;;Yes;;Yes;ha
DK014;Spring barley;2006;21200.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2007;21200.0;NSI;;;;No;;Yes;t
DK014;Spring barley;2008;19900.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2009;27600.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2010;21000.0;NSI;;;;No;;Yes;t
DK014;Spring barley;2011;29700.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2012;42400.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2013;33600.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2014;32500.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2015;34500.0;NSI;;;;No;;Yes;t
DK014;Spring barley;2016;34600.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2017;35300.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2018;27300.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2019;39300.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2020;49100.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2021;27200.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2022;39200.0;NSI;;;;Yes;;Yes;t
DK014;Spring barley;2006;5.16;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2007;5.24;NSI;;;Yes;No;;Yes;t/ha
DK014;Spring barley;2008;4.93;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2009;6.29;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2010;5.07;NSI;;;Yes;No;;Yes;t/ha
DK014;Spring barley;2011;5.71;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2012;6.04;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2013;5.99;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2014;6.15;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2015;6.34;NSI;;;Yes;No;;Yes;t/ha
DK014;Spring barley;2016;5.71;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2017;6.19;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2018;3.24;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2019;6.76;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2020;7.0;NSI;;;Yes;Yes;;Yes;t/ha
DK014;Spring barley;2021;4.21;NSI;;;;Yes;;Yes;t/ha
DK014;Spring barley;2022;6.4;NSI;;;;Yes;;Yes;t/ha
FRE12;Total barley;1989;6.58;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;1990;7.52;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;1991;7.11;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;1992;6.85;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;1993;6.85;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;1994;6.72;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;1995;7.12;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;1996;8.24;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;1997;7.61;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;1998;7.43;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;1999;8.11;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2000;7.41;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2001;7.3;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2002;7.94;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2003;7.77;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2004;8.05;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2005;7.77;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2006;7.37;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2007;6.75;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2008;8.4;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2009;8.48;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2010;7.87;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2011;8.0;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2012;7.75;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2013;7.9;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2014;8.46;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2015;9.37;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2016;6.42;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total barley;2017;8.17;NSI;;;;Yes;;Yes;t/ha
FRE12;Total barley;2018;7.76;NSI;;;;Yes;;Yes;t/ha
FRE12;Total barley;2019;8.74;NSI;;;;Yes;;Yes;t/ha
FRE12;Total barley;2020;7.56;NSI;;;;Yes;;Yes;t/ha
FRE12;Total barley;2021;7.74;NSI;;;;Yes;;Yes;t/ha
FRE12;Total barley;2022;8.6;NSI;;;;Yes;;Yes;t/ha
FRE12;Total barley;2023;8.84;NSI;;;;Yes;;Yes;t/ha
FRE12;Winter barley;1989;85000.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;1990;78000.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;1991;72000.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;1992;60800.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;1993;42300.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;1994;33500.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;1995;32000.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;1996;37700.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;1997;40200.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;1998;43200.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;1999;35000.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;2000;33800.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;2001;34892.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;2002;37765.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;2003;35667.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;2004;29631.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;2005;27078.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;2006;32982.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;2007;30825.0;NSI;;;;Yes;;Yes;ha
FRE12;Winter barley;2008;33754.0;NSI;;;;Yes;;Yes;ha
ES511;Total barley;2012;41477.0;NSI;;;;Yes;;Yes;ha
ES511;Total barley;2013;39313.0;NSI;;;;Yes;;Yes;ha
ES511;Total barley;2014;39713.0;NSI;;;;Yes;;Yes;ha
ES511;Total barley;2015;37330.0;NSI;;;;Yes;;Yes;ha
ES511;Total barley;2016;36795.0;NSI;;;;Yes;;Yes;ha
ES511;Total barley;2017;38679.0;NSI;;;;Yes;;Yes;ha
ES511;Total barley;2018;34496.0;NSI;;;;Yes;;Yes;ha
ES511;Total barley;2019;37611.0;NSI;;;;Yes;;Yes;ha
ES511;Total barley;2020;34650.0;NSI;;;;Yes;;Yes;ha
ES511;Total barley;2021;32946.0;NSI;;;;Yes;;Yes;ha
ES511;Total barley;1998;131613.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;1999;97571.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2000;112119.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2001;108297.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2002;157536.0;NSI;;;Yes;Yes;;Yes;t
ES511;Total barley;2003;131501.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2004;143867.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2005;60847.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2006;87933.0;NSI;;;;Yes;;;t
ES511;Total barley;2007;134304.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2008;101400.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2009;140691.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2010;156886.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2011;141724.0;NSI;;;Yes;Yes;;Yes;t
ES511;Total barley;2012;156462.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2013;149114.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2014;116294.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2015;84487.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2016;151122.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2017;130748.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2018;163417.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2019;140257.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2020;141573.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;2021;124237.0;NSI;;;;Yes;;Yes;t
ES511;Total barley;1998;3.03;NSI;;;Yes;Yes;;Yes;t/ha
ES511;Total barley;1999;2.35;NSI;;;Yes;Yes;;Yes;t/ha
ES511;Total barley;2000;2.54;NSI;;;Yes;Yes;;Yes;t/ha
ES511;Total barley;2001;2.43;NSI;;;Yes;Yes;;Yes;t/ha
ES511;Total barley;2002;3.43;NSI;;;Yes;Yes;;Yes;t/ha
ES511;Total barley;2003;2.84;NSI;;;Yes;Yes;;Yes;t/ha
ES511;Total barley;2004;3.18;NSI;;;Yes;Yes;;Yes;t/ha
ES511;Total barley;2005;1.32;NSI;;;Yes;Yes;;Yes;t/ha
FRD11;Spring barley;1989;1900.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;1990;1353.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;1991;1409.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;1992;1355.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;1993;1646.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;1994;1837.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;1995;1785.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;1996;1726.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;1997;2400.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;1998;2160.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;1999;1200.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2000;1200.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2001;1602.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2002;802.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2003;2008.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2004;1709.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2005;1610.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2006;1612.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2007;1715.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2008;1616.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2009;2529.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2010;1317.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2011;1150.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2012;800.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2013;2600.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2014;1100.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2015;1400.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2016;1300.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2017;1350.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2018;2180.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2019;2590.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2020;7460.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2021;2950.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2022;3480.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;2023;2530.0;NSI;;;;Yes;;Yes;ha
FRD11;Spring barley;1989;7600.0;NSI;;;;Yes;;Yes;t
FRD11;Spring barley;1990;5412.0;NSI;;;;Yes;;Yes;t
FRD11;Spring barley;1991;8172.2;NSI;;;;Yes;;Yes;t
FRD11;Spring barley;1992;7046.0;NSI;;;;Yes;;Yes;t
FRD11;Spring barley;1993;8559.2;NSI;;;;Yes;;Yes;t
FRD11;Spring barley;1994;9185.0;NSI;;;;Yes;;Yes;t
FRD11;Spring barley;1995;9460.5;NSI;;;;Yes;;Yes;t
FRD21;Total barley;1989;193250.0;NSI;;;;Yes;;Yes;t
FRD21;Total barley;1990;229325.0;NSI;;;;Yes;;Yes;t
FRD21;Total barley;1991;271150.0;NSI;;;;Yes;;Yes;t
FRD21;Total barley;1992;256300.0;NSI;;;;Yes;;Yes;t
FRD21;Total barley;1993;144600.0;NSI;;;;Yes;;Yes;t
FRD21;Total barley;1994;140350.0;NSI;;;;Yes;;Yes;t
FRD21;Total barley;1995;158000.0;NSI;;;;Yes;;Yes;t
FRD21;Total barley;1996;175850.0;NSI;;;;Yes;;Yes;t
FRD21;Total barley;1997;183000.0;NSI;;;;Yes;;Yes;t
FRD21;Total barley;1998;194550.0;NSI;;;;Yes;;Yes;t
FRD21;Total barley;1999;148400.0;NSI;;;;Yes;;Yes;t
FRD21;Total barley;2000;174400.0;NSI;;;;Yes;;Yes;t
