model,bin_id,delta_sv,n_years,cntr,crop,component,dln
IPSL-CM6A-LR,-3.5,-3.4498,14,EE,Soft wheat,precip_mj2,-0.00571318896637825
IPSL-CM6A-LR,-2.5,-2.5023,10,EE,Soft wheat,precip_mj2,-0.000616724946092017
EC-Earth3,-3.5,-3.2771,5,EL,Soft wheat,precip_mj2,-0.0149396869610187
EC-Earth3,-2.5,-2.5562,17,EL,Soft wheat,precip_mj2,-0.00454968867926127
EC-Earth3,-1.5,-1.5166,7,EL,Soft wheat,precip_mj2,-0.00444846271900995
IPSL-CM6A-LR,-4.5,-4.291,5,EL,Soft wheat,precip_mj2,-0.0174638545130503
IPSL-CM6A-LR,-3.5,-3.4498,14,EL,Soft wheat,precip_mj2,0.00140656972332227
IPSL-CM6A-LR,-2.5,-2.5023,10,EL,Soft wheat,precip_mj2,0.0110790118680785
EC-Earth3,-3.5,-3.2771,5,ES,Soft wheat,precip_mj2,0.0153382447291349
EC-Earth3,-2.5,-2.5562,17,ES,Soft wheat,precip_mj2,0.00746157039582315
EC-Earth3,-1.5,-1.5166,7,ES,Soft wheat,precip_mj2,0.0352838783752786
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Soft wheat,precip_mj2,-0.00914300269434712
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Soft wheat,precip_mj2,0.0161760654143942
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Soft wheat,precip_mj2,0.0213368055694939
EC-Earth3,-3.5,-3.2771,5,FI,Soft wheat,precip_mj2,-0.0723089695281523
EC-Earth3,-2.5,-2.5562,17,FI,Soft wheat,precip_mj2,-0.0289548197475012
EC-Earth3,-1.5,-1.5166,7,FI,Soft wheat,precip_mj2,-0.0221204410868019
IPSL-CM6A-LR,-4.5,-4.291,5,FI,Soft wheat,precip_mj2,-0.020112433886546
IPSL-CM6A-LR,-3.5,-3.4498,14,FI,Soft wheat,precip_mj2,-0.0120427710246058
IPSL-CM6A-LR,-2.5,-2.5023,10,FI,Soft wheat,precip_mj2,-0.0056520399633734
EC-Earth3,-3.5,-3.2771,5,FR,Soft wheat,precip_mj2,-0.0131577629175319
EC-Earth3,-2.5,-2.5562,17,FR,Soft wheat,precip_mj2,-0.00203203788246444
EC-Earth3,-1.5,-1.5166,7,FR,Soft wheat,precip_mj2,0.00597804311569216
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Soft wheat,precip_mj2,-0.00975496548615677
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Soft wheat,precip_mj2,-0.02759149200033
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Soft wheat,precip_mj2,0.00176901711626813
EC-Earth3,-3.5,-3.2771,5,HU,Soft wheat,precip_mj2,-0.0625932113751294
EC-Earth3,-2.5,-2.5562,17,HU,Soft wheat,precip_mj2,-0.0311395686261117
EC-Earth3,-1.5,-1.5166,7,HU,Soft wheat,precip_mj2,0.0119377351817516
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Soft wheat,precip_mj2,0.00848918721099213
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Soft wheat,precip_mj2,-0.00896961103659388
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Soft wheat,precip_mj2,-0.00762967828275852
EC-Earth3,-3.5,-3.2771,5,IT,Soft wheat,precip_mj2,-0.00726952385225909
EC-Earth3,-2.5,-2.5562,17,IT,Soft wheat,precip_mj2,-0.0275341055339733
EC-Earth3,-1.5,-1.5166,7,IT,Soft wheat,precip_mj2,0.0433068543396275
IPSL-CM6A-LR,-4.5,-4.291,5,IT,Soft wheat,precip_mj2,-0.0274359775431171
IPSL-CM6A-LR,-3.5,-3.4498,14,IT,Soft wheat,precip_mj2,0.0154385405240454
IPSL-CM6A-LR,-2.5,-2.5023,10,IT,Soft wheat,precip_mj2,0.0414172923713762
EC-Earth3,-3.5,-3.2771,5,LT,Soft wheat,precip_mj2,-0.0518272965998535
EC-Earth3,-2.5,-2.5562,17,LT,Soft wheat,precip_mj2,-0.0510568012016363
EC-Earth3,-1.5,-1.5166,7,LT,Soft wheat,precip_mj2,-0.0733649319823972
IPSL-CM6A-LR,-4.5,-4.291,5,LT,Soft wheat,precip_mj2,0.0190961910418531
IPSL-CM6A-LR,-3.5,-3.4498,14,LT,Soft wheat,precip_mj2,0.00675245645208054
IPSL-CM6A-LR,-2.5,-2.5023,10,LT,Soft wheat,precip_mj2,-0.00876583392235756
EC-Earth3,-3.5,-3.2771,5,LV,Soft wheat,precip_mj2,-0.064931295625325
EC-Earth3,-2.5,-2.5562,17,LV,Soft wheat,precip_mj2,-0.0492400600595817
EC-Earth3,-1.5,-1.5166,7,LV,Soft wheat,precip_mj2,-0.0731891326291422
IPSL-CM6A-LR,-4.5,-4.291,5,LV,Soft wheat,precip_mj2,0.0166934729179087
IPSL-CM6A-LR,-3.5,-3.4498,14,LV,Soft wheat,precip_mj2,0.00521946030986501
IPSL-CM6A-LR,-2.5,-2.5023,10,LV,Soft wheat,precip_mj2,0.0013030199516526
EC-Earth3,-3.5,-3.2771,5,RO,Soft wheat,precip_mj2,-0.0590238085607227
EC-Earth3,-2.5,-2.5562,17,RO,Soft wheat,precip_mj2,-0.0538904584189296
EC-Earth3,-1.5,-1.5166,7,RO,Soft wheat,precip_mj2,0.00771236807602442
IPSL-CM6A-LR,-4.5,-4.291,5,RO,Soft wheat,precip_mj2,-0.0118294407489771
IPSL-CM6A-LR,-3.5,-3.4498,14,RO,Soft wheat,precip_mj2,-0.0239189400741169
IPSL-CM6A-LR,-2.5,-2.5023,10,RO,Soft wheat,precip_mj2,-0.00787762023595087
EC-Earth3,-3.5,-3.2771,5,SE,Soft wheat,precip_mj2,-0.130676163047115
EC-Earth3,-2.5,-2.5562,17,SE,Soft wheat,precip_mj2,-0.0640869709533104
EC-Earth3,-1.5,-1.5166,7,SE,Soft wheat,precip_mj2,-0.0574471263641802
IPSL-CM6A-LR,-4.5,-4.291,5,SE,Soft wheat,precip_mj2,0.0185108354361774
IPSL-CM6A-LR,-3.5,-3.4498,14,SE,Soft wheat,precip_mj2,-0.0250974362713327
IPSL-CM6A-LR,-2.5,-2.5023,10,SE,Soft wheat,precip_mj2,-0.0270272814771677
EC-Earth3,-3.5,-3.2771,5,SK,Soft wheat,precip_mj2,-0.119070058498986
EC-Earth3,-2.5,-2.5562,17,SK,Soft wheat,precip_mj2,-0.0496974464977927
EC-Earth3,-1.5,-1.5166,7,SK,Soft wheat,precip_mj2,0.0170754844302579
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Soft wheat,precip_mj2,0.0109557706346383
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Soft wheat,precip_mj2,-0.0372119542299404
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Soft wheat,precip_mj2,-0.0177929655610586
EC-Earth3,-3.5,-3.2771,5,EL,Durum wheat,precip_mj2,-0.0193978997224662
EC-Earth3,-2.5,-2.5562,17,EL,Durum wheat,precip_mj2,-0.00483241114011174
EC-Earth3,-1.5,-1.5166,7,EL,Durum wheat,precip_mj2,-0.00692080374314966
IPSL-CM6A-LR,-4.5,-4.291,5,EL,Durum wheat,precip_mj2,-0.0167404850683204
IPSL-CM6A-LR,-3.5,-3.4498,14,EL,Durum wheat,precip_mj2,0.000403096805038004
IPSL-CM6A-LR,-2.5,-2.5023,10,EL,Durum wheat,precip_mj2,0.0099771542836407
EC-Earth3,-3.5,-3.2771,5,ES,Durum wheat,precip_mj2,0.019148302720227
EC-Earth3,-2.5,-2.5562,17,ES,Durum wheat,precip_mj2,-0.00274250401734011
EC-Earth3,-1.5,-1.5166,7,ES,Durum wheat,precip_mj2,0.0380172261745238
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Durum wheat,precip_mj2,-0.00602377029462086
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Durum wheat,precip_mj2,0.0242654162386273
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Durum wheat,precip_mj2,0.0362377085956743
EC-Earth3,-3.5,-3.2771,5,FR,Durum wheat,precip_mj2,-0.00690388376179608
EC-Earth3,-2.5,-2.5562,17,FR,Durum wheat,precip_mj2,0.00654039869486151
EC-Earth3,-1.5,-1.5166,7,FR,Durum wheat,precip_mj2,0.043138277999321
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Durum wheat,precip_mj2,-0.0212211221524232
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Durum wheat,precip_mj2,-0.00423360500458406
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Durum wheat,precip_mj2,0.0356452686429111
EC-Earth3,-3.5,-3.2771,5,HU,Durum wheat,precip_mj2,-0.0770463353430542
EC-Earth3,-2.5,-2.5562,17,HU,Durum wheat,precip_mj2,-0.0398245397918339
EC-Earth3,-1.5,-1.5166,7,HU,Durum wheat,precip_mj2,0.0184427663770526
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Durum wheat,precip_mj2,0.0104006511065442
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Durum wheat,precip_mj2,-0.00690672155497355
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Durum wheat,precip_mj2,-0.00726761655588014
EC-Earth3,-3.5,-3.2771,5,IT,Durum wheat,precip_mj2,0.001217727425578
EC-Earth3,-2.5,-2.5562,17,IT,Durum wheat,precip_mj2,-0.0024211274302404
EC-Earth3,-1.5,-1.5166,7,IT,Durum wheat,precip_mj2,0.0278913141166408
IPSL-CM6A-LR,-4.5,-4.291,5,IT,Durum wheat,precip_mj2,-0.00931946011045699
IPSL-CM6A-LR,-3.5,-3.4498,14,IT,Durum wheat,precip_mj2,0.0034564998162678
IPSL-CM6A-LR,-2.5,-2.5023,10,IT,Durum wheat,precip_mj2,0.0314828403610439
EC-Earth3,-3.5,-3.2771,5,RO,Durum wheat,precip_mj2,-0.0791108500415734
EC-Earth3,-2.5,-2.5562,17,RO,Durum wheat,precip_mj2,-0.0691939200931953
EC-Earth3,-1.5,-1.5166,7,RO,Durum wheat,precip_mj2,0.0186215883247615
IPSL-CM6A-LR,-4.5,-4.291,5,RO,Durum wheat,precip_mj2,-0.00886698770096298
IPSL-CM6A-LR,-3.5,-3.4498,14,RO,Durum wheat,precip_mj2,-0.0271872718738241
IPSL-CM6A-LR,-2.5,-2.5023,10,RO,Durum wheat,precip_mj2,-0.0103867571708878
EC-Earth3,-3.5,-3.2771,5,SK,Durum wheat,precip_mj2,-0.123170800374545
EC-Earth3,-2.5,-2.5562,17,SK,Durum wheat,precip_mj2,-0.056039429618931
EC-Earth3,-1.5,-1.5166,7,SK,Durum wheat,precip_mj2,0.0263784116687869
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Durum wheat,precip_mj2,-0.00136326180800346
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Durum wheat,precip_mj2,-0.0404868510448313
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Durum wheat,precip_mj2,-0.018640601787491
EC-Earth3,-3.5,-3.2771,5,CZ,Spring barley,precip_mj2,-0.118009526517853
EC-Earth3,-2.5,-2.5562,17,CZ,Spring barley,precip_mj2,-0.0264837311576035
EC-Earth3,-1.5,-1.5166,7,CZ,Spring barley,precip_mj2,-0.0107917255182681
IPSL-CM6A-LR,-4.5,-4.291,5,CZ,Spring barley,precip_mj2,0.0131364400773041
IPSL-CM6A-LR,-3.5,-3.4498,14,CZ,Spring barley,precip_mj2,-0.0154296705559342
IPSL-CM6A-LR,-2.5,-2.5023,10,CZ,Spring barley,precip_mj2,-0.0228198576185967
EC-Earth3,-3.5,-3.2771,5,DE,Spring barley,precip_mj2,-0.0555483444786928
EC-Earth3,-2.5,-2.5562,17,DE,Spring barley,precip_mj2,-0.0120464128868127
EC-Earth3,-1.5,-1.5166,7,DE,Spring barley,precip_mj2,-0.054297801509368
IPSL-CM6A-LR,-4.5,-4.291,5,DE,Spring barley,precip_mj2,-0.0186317366067715
IPSL-CM6A-LR,-3.5,-3.4498,14,DE,Spring barley,precip_mj2,-0.027594600922302
IPSL-CM6A-LR,-2.5,-2.5023,10,DE,Spring barley,precip_mj2,-0.0464328297713061
EC-Earth3,-3.5,-3.2771,5,DK,Spring barley,precip_mj2,-0.081626806370443
EC-Earth3,-2.5,-2.5562,17,DK,Spring barley,precip_mj2,-0.0167550715926624
EC-Earth3,-1.5,-1.5166,7,DK,Spring barley,precip_mj2,-0.0298268893891506
IPSL-CM6A-LR,-4.5,-4.291,5,DK,Spring barley,precip_mj2,0.0198105644158325
IPSL-CM6A-LR,-3.5,-3.4498,14,DK,Spring barley,precip_mj2,-0.0159625038444511
IPSL-CM6A-LR,-2.5,-2.5023,10,DK,Spring barley,precip_mj2,-0.0455647280274637
EC-Earth3,-3.5,-3.2771,5,EE,Spring barley,precip_mj2,-0.119104138026255
EC-Earth3,-2.5,-2.5562,17,EE,Spring barley,precip_mj2,-0.0526330845956812
EC-Earth3,-1.5,-1.5166,7,EE,Spring barley,precip_mj2,-0.0548754786668108
IPSL-CM6A-LR,-4.5,-4.291,5,EE,Spring barley,precip_mj2,0.0187946854410471
IPSL-CM6A-LR,-3.5,-3.4498,14,EE,Spring barley,precip_mj2,-0.00751698623674852
IPSL-CM6A-LR,-2.5,-2.5023,10,EE,Spring barley,precip_mj2,-0.000691707733810051
EC-Earth3,-3.5,-3.2771,5,ES,Spring barley,precip_mj2,0.0168868006888815
EC-Earth3,-2.5,-2.5562,17,ES,Spring barley,precip_mj2,0.0108947278623085
EC-Earth3,-1.5,-1.5166,7,ES,Spring barley,precip_mj2,0.0382030388292911
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Spring barley,precip_mj2,-0.0127427997666372
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Spring barley,precip_mj2,0.01816882350255
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Spring barley,precip_mj2,0.0255057705939351
EC-Earth3,-3.5,-3.2771,5,FI,Spring barley,precip_mj2,-0.0946915803924099
EC-Earth3,-2.5,-2.5562,17,FI,Spring barley,precip_mj2,-0.0456265042296516
EC-Earth3,-1.5,-1.5166,7,FI,Spring barley,precip_mj2,-0.0372898110582791
IPSL-CM6A-LR,-4.5,-4.291,5,FI,Spring barley,precip_mj2,-0.0312829559073444
IPSL-CM6A-LR,-3.5,-3.4498,14,FI,Spring barley,precip_mj2,-0.0149299900069352
IPSL-CM6A-LR,-2.5,-2.5023,10,FI,Spring barley,precip_mj2,-0.0109858510615667
EC-Earth3,-3.5,-3.2771,5,FR,Spring barley,precip_mj2,-0.0172460868662312
EC-Earth3,-2.5,-2.5562,17,FR,Spring barley,precip_mj2,-0.00780656750417801
EC-Earth3,-1.5,-1.5166,7,FR,Spring barley,precip_mj2,0.0014601112531269
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Spring barley,precip_mj2,-0.00716892407452546
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Spring barley,precip_mj2,-0.0317688570872021
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Spring barley,precip_mj2,0.0030187020179988
EC-Earth3,-3.5,-3.2771,5,HU,Spring barley,precip_mj2,-0.0767723607378828
EC-Earth3,-2.5,-2.5562,17,HU,Spring barley,precip_mj2,-0.0430152466700087
EC-Earth3,-1.5,-1.5166,7,HU,Spring barley,precip_mj2,0.015521079884346
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Spring barley,precip_mj2,0.0106970629670821
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Spring barley,precip_mj2,-0.0158148099419809
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Spring barley,precip_mj2,-0.0115747251990912
EC-Earth3,-3.5,-3.2771,5,LT,Spring barley,precip_mj2,-0.0643637701235728
EC-Earth3,-2.5,-2.5562,17,LT,Spring barley,precip_mj2,-0.061699018307826
EC-Earth3,-1.5,-1.5166,7,LT,Spring barley,precip_mj2,-0.0899783801820649
IPSL-CM6A-LR,-4.5,-4.291,5,LT,Spring barley,precip_mj2,0.0228580416175948
IPSL-CM6A-LR,-3.5,-3.4498,14,LT,Spring barley,precip_mj2,0.00825952659906555
IPSL-CM6A-LR,-2.5,-2.5023,10,LT,Spring barley,precip_mj2,-0.0102409205211672
EC-Earth3,-3.5,-3.2771,5,LV,Spring barley,precip_mj2,-0.07993363198125
EC-Earth3,-2.5,-2.5562,17,LV,Spring barley,precip_mj2,-0.0614817779095562
EC-Earth3,-1.5,-1.5166,7,LV,Spring barley,precip_mj2,-0.0898928036903995
IPSL-CM6A-LR,-4.5,-4.291,5,LV,Spring barley,precip_mj2,0.020131453069339
IPSL-CM6A-LR,-3.5,-3.4498,14,LV,Spring barley,precip_mj2,0.00644395137437343
IPSL-CM6A-LR,-2.5,-2.5023,10,LV,Spring barley,precip_mj2,0.00184307881787894
EC-Earth3,-3.5,-3.2771,5,SE,Spring barley,precip_mj2,-0.163934093546736
EC-Earth3,-2.5,-2.5562,17,SE,Spring barley,precip_mj2,-0.0812619424230806
EC-Earth3,-1.5,-1.5166,7,SE,Spring barley,precip_mj2,-0.0686574876331898
IPSL-CM6A-LR,-4.5,-4.291,5,SE,Spring barley,precip_mj2,0.0203833489166366
IPSL-CM6A-LR,-3.5,-3.4498,14,SE,Spring barley,precip_mj2,-0.0303802776370235
IPSL-CM6A-LR,-2.5,-2.5023,10,SE,Spring barley,precip_mj2,-0.0344526380163815
EC-Earth3,-3.5,-3.2771,5,SK,Spring barley,precip_mj2,-0.137981794935021
EC-Earth3,-2.5,-2.5562,17,SK,Spring barley,precip_mj2,-0.0585527287348706
EC-Earth3,-1.5,-1.5166,7,SK,Spring barley,precip_mj2,0.0223542301985499
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Spring barley,precip_mj2,0.0095309551155721
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Spring barley,precip_mj2,-0.0440993988447615
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Spring barley,precip_mj2,-0.0198630193900408
EC-Earth3,-3.5,-3.2771,5,CZ,Winter barley,precip_mj2,-0.0890965686595002
EC-Earth3,-2.5,-2.5562,17,CZ,Winter barley,precip_mj2,-0.0185147538020468
EC-Earth3,-1.5,-1.5166,7,CZ,Winter barley,precip_mj2,-0.0190238194665006
IPSL-CM6A-LR,-4.5,-4.291,5,CZ,Winter barley,precip_mj2,0.0127928970001026
IPSL-CM6A-LR,-3.5,-3.4498,14,CZ,Winter barley,precip_mj2,-0.0105814790029032
IPSL-CM6A-LR,-2.5,-2.5023,10,CZ,Winter barley,precip_mj2,-0.0244332870115424
EC-Earth3,-3.5,-3.2771,5,DE,Winter barley,precip_mj2,-0.0477368475938105
EC-Earth3,-2.5,-2.5562,17,DE,Winter barley,precip_mj2,-0.00895772859565317
EC-Earth3,-1.5,-1.5166,7,DE,Winter barley,precip_mj2,-0.0417925706424004
IPSL-CM6A-LR,-4.5,-4.291,5,DE,Winter barley,precip_mj2,-0.00478242262532989
IPSL-CM6A-LR,-3.5,-3.4498,14,DE,Winter barley,precip_mj2,-0.0183601831822989
IPSL-CM6A-LR,-2.5,-2.5023,10,DE,Winter barley,precip_mj2,-0.0358066638868849
EC-Earth3,-3.5,-3.2771,5,DK,Winter barley,precip_mj2,-0.0690904979836822
EC-Earth3,-2.5,-2.5562,17,DK,Winter barley,precip_mj2,-0.0152170088140049
EC-Earth3,-1.5,-1.5166,7,DK,Winter barley,precip_mj2,-0.0263382990778638
IPSL-CM6A-LR,-4.5,-4.291,5,DK,Winter barley,precip_mj2,0.0173174692244209
IPSL-CM6A-LR,-3.5,-3.4498,14,DK,Winter barley,precip_mj2,-0.0130366964593831
IPSL-CM6A-LR,-2.5,-2.5023,10,DK,Winter barley,precip_mj2,-0.0385882793428921
EC-Earth3,-3.5,-3.2771,5,EE,Winter barley,precip_mj2,-0.097201284097565
EC-Earth3,-2.5,-2.5562,17,EE,Winter barley,precip_mj2,-0.0413072487619704
EC-Earth3,-1.5,-1.5166,7,EE,Winter barley,precip_mj2,-0.0433844827622096
IPSL-CM6A-LR,-4.5,-4.291,5,EE,Winter barley,precip_mj2,0.0144848995601739
IPSL-CM6A-LR,-3.5,-3.4498,14,EE,Winter barley,precip_mj2,-0.00654608372502491
IPSL-CM6A-LR,-2.5,-2.5023,10,EE,Winter barley,precip_mj2,-0.000229520393664522
EC-Earth3,-3.5,-3.2771,5,EL,Winter barley,precip_mj2,-0.00954667015134129
EC-Earth3,-2.5,-2.5562,17,EL,Winter barley,precip_mj2,-0.00258274455799762
EC-Earth3,-1.5,-1.5166,7,EL,Winter barley,precip_mj2,-0.00411225127745607
IPSL-CM6A-LR,-4.5,-4.291,5,EL,Winter barley,precip_mj2,-0.0124795475176751
IPSL-CM6A-LR,-3.5,-3.4498,14,EL,Winter barley,precip_mj2,0.00186248239370334
IPSL-CM6A-LR,-2.5,-2.5023,10,EL,Winter barley,precip_mj2,0.00886978985530129
EC-Earth3,-3.5,-3.2771,5,ES,Winter barley,precip_mj2,0.00856334045495616
EC-Earth3,-2.5,-2.5562,17,ES,Winter barley,precip_mj2,0.00867084895413644
EC-Earth3,-1.5,-1.5166,7,ES,Winter barley,precip_mj2,0.033520380716227
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Winter barley,precip_mj2,-0.00853474174210815
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Winter barley,precip_mj2,0.0145438815428114
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Winter barley,precip_mj2,0.0221187673987469
EC-Earth3,-3.5,-3.2771,5,FR,Winter barley,precip_mj2,-0.0156988165035496
EC-Earth3,-2.5,-2.5562,17,FR,Winter barley,precip_mj2,-0.00596261652051779
EC-Earth3,-1.5,-1.5166,7,FR,Winter barley,precip_mj2,0.00482098015387189
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Winter barley,precip_mj2,-0.00888437208826909
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Winter barley,precip_mj2,-0.0260582749682349
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Winter barley,precip_mj2,0.00661294068571261
EC-Earth3,-3.5,-3.2771,5,HU,Winter barley,precip_mj2,-0.0579428610835628
EC-Earth3,-2.5,-2.5562,17,HU,Winter barley,precip_mj2,-0.030448545939132
EC-Earth3,-1.5,-1.5166,7,HU,Winter barley,precip_mj2,0.0132074480431175
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Winter barley,precip_mj2,0.0080838292347805
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Winter barley,precip_mj2,-0.0061876953380262
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Winter barley,precip_mj2,-0.00660762121089716
EC-Earth3,-3.5,-3.2771,5,IT,Winter barley,precip_mj2,-0.00559581969601983
EC-Earth3,-2.5,-2.5562,17,IT,Winter barley,precip_mj2,-0.0184537158571549
EC-Earth3,-1.5,-1.5166,7,IT,Winter barley,precip_mj2,0.0355718125438638
IPSL-CM6A-LR,-4.5,-4.291,5,IT,Winter barley,precip_mj2,-0.0220100243830394
IPSL-CM6A-LR,-3.5,-3.4498,14,IT,Winter barley,precip_mj2,0.0106936053954445
IPSL-CM6A-LR,-2.5,-2.5023,10,IT,Winter barley,precip_mj2,0.0345893400910898
EC-Earth3,-3.5,-3.2771,5,LT,Winter barley,precip_mj2,-0.0522347024629308
EC-Earth3,-2.5,-2.5562,17,LT,Winter barley,precip_mj2,-0.0507006504271286
EC-Earth3,-1.5,-1.5166,7,LT,Winter barley,precip_mj2,-0.0726106563523541
IPSL-CM6A-LR,-4.5,-4.291,5,LT,Winter barley,precip_mj2,0.0186393290858243
IPSL-CM6A-LR,-3.5,-3.4498,14,LT,Winter barley,precip_mj2,0.00711722779318635
IPSL-CM6A-LR,-2.5,-2.5023,10,LT,Winter barley,precip_mj2,-0.00910672856388986
EC-Earth3,-3.5,-3.2771,5,LV,Winter barley,precip_mj2,-0.0656268210905753
EC-Earth3,-2.5,-2.5562,17,LV,Winter barley,precip_mj2,-0.0492537718531293
EC-Earth3,-1.5,-1.5166,7,LV,Winter barley,precip_mj2,-0.0726153866648592
IPSL-CM6A-LR,-4.5,-4.291,5,LV,Winter barley,precip_mj2,0.0161120608095513
IPSL-CM6A-LR,-3.5,-3.4498,14,LV,Winter barley,precip_mj2,0.00426399804166336
IPSL-CM6A-LR,-2.5,-2.5023,10,LV,Winter barley,precip_mj2,0.00136307847865265
EC-Earth3,-3.5,-3.2771,5,SE,Winter barley,precip_mj2,-0.117600190609815
EC-Earth3,-2.5,-2.5562,17,SE,Winter barley,precip_mj2,-0.0502188823620984
EC-Earth3,-1.5,-1.5166,7,SE,Winter barley,precip_mj2,-0.0573794319578251
IPSL-CM6A-LR,-4.5,-4.291,5,SE,Winter barley,precip_mj2,0.018450100581985
IPSL-CM6A-LR,-3.5,-3.4498,14,SE,Winter barley,precip_mj2,-0.0229617566632746
IPSL-CM6A-LR,-2.5,-2.5023,10,SE,Winter barley,precip_mj2,-0.0255740632172361
EC-Earth3,-3.5,-3.2771,5,SK,Winter barley,precip_mj2,-0.118663098464756
EC-Earth3,-2.5,-2.5562,17,SK,Winter barley,precip_mj2,-0.0499822461852
EC-Earth3,-1.5,-1.5166,7,SK,Winter barley,precip_mj2,0.0179553597485789
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Winter barley,precip_mj2,0.0103789788356085
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Winter barley,precip_mj2,-0.037572955089692
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Winter barley,precip_mj2,-0.0183394686643448
