model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
IPSL-CM6A-LR,-2.5,-2.5185,1,2086,frost_mj,Spring barley,0.0268012779642102,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2087,frost_mj,Spring barley,0.0250259126506374,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2088,frost_mj,Spring barley,0.0160603868217976,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2089,frost_mj,Spring barley,0.0192920253364212,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2090,frost_mj,Spring barley,0.0219021319994855,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2091,frost_mj,Spring barley,0.0148607842267012,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2092,frost_mj,Spring barley,0.0102736179434721,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2093,frost_mj,Spring barley,0.0139543858491895,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2094,frost_mj,Spring barley,0.00594074840067663,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2095,frost_mj,Spring barley,0.0089949835889227,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2096,frost_mj,Spring barley,0.0233392893590554,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2097,frost_mj,Spring barley,0.0244923029800228,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2098,frost_mj,Spring barley,0.020576792820916,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2099,frost_mj,Spring barley,0.0214578929518685,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2100,frost_mj,Spring barley,-0.0116407403210727,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2071,precip_mj,Spring barley,-0.00739520211157838,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2072,precip_mj,Spring barley,-0.0398262196671297,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2073,precip_mj,Spring barley,0.00912353255753873,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2074,precip_mj,Spring barley,-0.047270330638344,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2075,precip_mj,Spring barley,0.023549706363424,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2076,precip_mj,Spring barley,-0.00612795715250079,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2077,precip_mj,Spring barley,0.0154483067706554,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2078,precip_mj,Spring barley,-0.00200258761584439,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2079,precip_mj,Spring barley,-0.00343166286632076,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2080,precip_mj,Spring barley,-0.00711623780381143,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2081,precip_mj,Spring barley,-0.0346660017439523,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2082,precip_mj,Spring barley,0.0699040313840411,crop
