model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
EC-Earth3,-3.5,-3.4737,1,2078,frost,Spring barley,-0.00142240472079937,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2079,frost,Spring barley,-0.00127441112859652,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2080,frost,Spring barley,-0.00219326291552574,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2081,frost,Spring barley,-0.000240280068432644,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2082,frost,Spring barley,-0.000132602586268493,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2083,frost,Spring barley,-0.00296340869647555,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2084,frost,Spring barley,-0.000948334928935227,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2085,frost,Spring barley,-0.00163232449716535,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2086,frost,Spring barley,-0.00249585949362651,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2087,frost,Spring barley,-0.00144534004917031,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2088,frost,Spring barley,-0.00254412391319754,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2089,frost,Spring barley,-0.000851544709255855,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2091,frost,Spring barley,-0.00194863839501959,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2092,frost,Spring barley,-0.00166337834197569,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2093,frost,Spring barley,-0.00205861175079615,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2094,frost,Spring barley,-0.00220215920063979,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2095,frost,Spring barley,-0.0013804330252082,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2096,frost,Spring barley,-0.00295666982057892,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2097,frost,Spring barley,-0.00164685304679015,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2099,frost,Spring barley,-0.00194649582535365,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2100,frost,Spring barley,-0.00114402615474006,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2071,precip,Spring barley,0.021476461426552,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2072,precip,Spring barley,0.0998583221984133,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2073,precip,Spring barley,-0.084427619366369,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2075,precip,Spring barley,-0.0063388605667182,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2076,precip,Spring barley,-0.00972335196105653,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2077,precip,Spring barley,0.0161700908253567,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2078,precip,Spring barley,0.0337400291327027,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2079,precip,Spring barley,0.0661066836451515,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2080,precip,Spring barley,0.00195340926798911,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2081,precip,Spring barley,0.0575172099005226,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2082,precip,Spring barley,0.0491771669358931,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2083,precip,Spring barley,0.091010441377215,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2084,precip,Spring barley,-0.038703006038636,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2085,precip,Spring barley,-0.00266257987878444,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2086,precip,Spring barley,-0.0487853530409514,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2087,precip,Spring barley,-0.072696308627417,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2088,precip,Spring barley,0.0113078592515621,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2089,precip,Spring barley,0.123130753258732,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2091,precip,Spring barley,-0.00954154621010694,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2092,precip,Spring barley,-0.0280600606217762,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2093,precip,Spring barley,0.00936623443619955,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2094,precip,Spring barley,0.043224651445007,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2095,precip,Spring barley,0.0636065380858749,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2096,precip,Spring barley,-0.0800900384433749,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2097,precip,Spring barley,0.0902459815418311,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2099,precip,Spring barley,0.0669245329031181,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2100,precip,Spring barley,0.0155441673289742,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2071,precip2,Spring barley,-0.028372314633525,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2072,precip2,Spring barley,-0.112321513651036,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2073,precip2,Spring barley,0.0436782338705233,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2075,precip2,Spring barley,9.19655346168171e-05,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2076,precip2,Spring barley,0.00177915027098601,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2077,precip2,Spring barley,-0.0133344409875363,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2078,precip2,Spring barley,-0.0408141323001616,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2079,precip2,Spring barley,-0.0774403533496057,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2080,precip2,Spring barley,-0.0263311111583059,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2081,precip2,Spring barley,-0.0485015897689718,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2082,precip2,Spring barley,-0.0394630726162346,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2083,precip2,Spring barley,-0.0742142304639284,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2084,precip2,Spring barley,0.00607724298871294,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2085,precip2,Spring barley,-0.00645311460493764,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2086,precip2,Spring barley,0.0130615593246986,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2087,precip2,Spring barley,0.0383512994417805,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2088,precip2,Spring barley,-0.0181289037813455,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2089,precip2,Spring barley,-0.0988297312065179,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2091,precip2,Spring barley,0.000120530223385097,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2092,precip2,Spring barley,0.00500662130375002,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2093,precip2,Spring barley,-0.0273712127693549,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2094,precip2,Spring barley,-0.0534240086535826,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2095,precip2,Spring barley,-0.0549227417079349,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2096,precip2,Spring barley,0.0115100215830344,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2097,precip2,Spring barley,-0.0875768580936297,crop_gddwin
